がきっかけで / をきっかけに,ga kikkake de / o kikkake ni,with… as a start; as a result of; taking advantage of ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8c%e3%81%8d%e3%81%a3%e3%81%8b%e3%81%91%e3%81%a7-ga-kikkake-de-%e3%82%92%e3%81%8d%e3%81%a3%e3%81%8b%e3%81%91%e3%81%ab-o-kikkake-ni-meaning/
げ,ge,looks like; seems like; appears to ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%92-ge-meaning/
逆に（ぎゃくに）,gyaku ni,conversely; on the contrary ~,https://jlptsensei.com/learn-japanese-grammar/%e9%80%86%e3%81%ab-gyaku-ni-meaning/
反面（はんめん）,hanmen,while; although; on the other hand~,https://jlptsensei.com/learn-japanese-grammar/%e5%8f%8d%e9%9d%a2-%e3%81%af%e3%82%93%e3%82%81%e3%82%93-hanmen-meaning/
果たして（はたして）,hatashite,as was expected; sure enough; really; actually ~,https://jlptsensei.com/learn-japanese-grammar/%e6%9e%9c%e3%81%9f%e3%81%97%e3%81%a6-%e3%81%af%e3%81%9f%e3%81%97%e3%81%a6-hatashite-meaning/
一応（いちおう）,ichiou,more or less; pretty much; roughly; tentatively ~,https://jlptsensei.com/learn-japanese-grammar/%e4%b8%80%e5%bf%9c-ichiou-meaning/
以外（いがい）,igai,with the exception of; excepting ~,https://jlptsensei.com/learn-japanese-grammar/%e4%bb%a5%e5%a4%96%e3%81%ae-igai-no-meaning/
以上に（いじょうに）,ijou ni,more than; not less than; beyond ~,https://jlptsensei.com/learn-japanese-grammar/%e4%bb%a5%e4%b8%8a%e3%81%ab-%e3%81%84%e3%81%98%e3%82%87%e3%81%86%e3%81%ab-ijou-ni-meaning/
以上は（いじょうは）,ijou wa,because; since; seeing that ~,https://jlptsensei.com/learn-japanese-grammar/%e4%bb%a5%e4%b8%8a%e3%81%af-ijou-wa-meaning/
いきなり,ikinari,abruptly; suddenly; all of a sudden; without warning,https://jlptsensei.com/learn-japanese-grammar/%e3%81%84%e3%81%8d%e3%81%aa%e3%82%8a-ikinari-meaning/
一気に（いっきに）,ikki ni,in one go; without stopping; all at once; immediately; instantly; right away ~,https://jlptsensei.com/learn-japanese-grammar/%e4%b8%80%e6%b0%97%e3%81%ab-%e3%81%84%e3%81%a3%e3%81%8d%e3%81%ab-ikki-ni-meaning/
一方で（いっぽうで）,ippou de,on one hand; on the other hand; although ~,https://jlptsensei.com/learn-japanese-grammar/%e4%b8%80%e6%96%b9%e3%81%a7-ippou-de-meaning/
いわゆる,iwayuru,what is called; as it is called; the so-called; so to speak​,https://jlptsensei.com/learn-japanese-grammar/%e3%81%84%e3%82%8f%e3%82%86%e3%82%8b-iwayuru-meaning/
いよいよ,iyoiyo,at last; finally; beyond doubt,https://jlptsensei.com/learn-japanese-grammar/%e3%81%84%e3%82%88%e3%81%84%e3%82%88-iyoiyo-meaning/
上（じょう）,jou,for the sake of; from the standpoint of; as a matter of; in terms of ~,https://jlptsensei.com/learn-japanese-grammar/%e4%b8%8a-jou-meaning/
かのように,ka no you ni,as if; just like ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8b%e3%81%ae%e3%82%88%e3%81%86%e3%81%ab-ka-no-you-ni-meaning/
かと思ったら（かとおもったら）,ka to omottara,just when; no sooner than ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8b%e3%81%a8%e6%80%9d%e3%81%a3%e3%81%9f%e3%82%89-ka-to-omottara-meaning/
ka~nai ka no uchi ni,,,か
kaette,,,か
kagiri,,,限
kai ga aru,,,甲
kanenai,,,か
kaneru,,,か
kara iu to,,,か
kara koso,,,か
kara miru to,,,か
kara niwa,,,か
kara shite,,,か
kara suru to / kara sureba,,,か
kara to itte,,,か
kkonai,,,っ
koto da,,,こ
koto dakara,,,こ
koto ka,,,こ
koto naku,,,こ
koto ni,,,こ
koto niwa naranai,,,こ
kuse shite,,,く
madashimo,,,ま
mai,,,ま
mama ni,,,ま
mattaku~nai,,,全
mo kamawazu,,,も
mo touzen da,,,も
mono / mon,,,も
mono da,,,も
mono dakara,,,も
mono dewa nai,,,も
mono ga aru,,,も
mono ka / mon ka,,,も
mono nara,,,も
monono,,,も
motto mo,,,も
mou sukoshi de,,,も
nai dewa irarenai,,,な
nai koto niwa~nai,,,な
naka o / naka dewa,,,中
naku wa nai / naku mo nai,,,な
nakute sumu,,,な
nani mo~nai,,,何
nao,,,な
neba naranai,,,ね
ni atatte,,,に
ni hoka naranai,,,に
ni kagirazu,,,に
ni kagiru,,,に
ni kagitte,,,に
ni kakawarazu,,,に
ni kakawaru,,,に
ni kimatte iru,,,に
ni koshita koto wa nai,,,に
ni kotaete,,,に
ni kuwaete,,,に
ni motozuite,,,に
ni mukatte,,,に
ni oujite,,,に
ni saishite,,,に
ni sakidachi,,,に
ni seyo/ ni shiro,,,に
ni shiro~ni shiro,,,に
ni shitara / ni sureba,,,に
ni shitemo~ni shitemo,,,に
ni sotte,,,に
ni soui nai,,,に
ni suginai,,,に
ni tomonatte,,,に
ni tsuke,,,に
ni tsuki,,,に
ni watatte,,,に
nimo kakawarazu,,,に
nite,,,に
no mo motto mo da,,,の
no moto de,,,の
no ue de wa,,,の
nomi,,,の
nominarazu,,,の
nu,,,ぬ
nuki ni shite / nuki de,,,抜
nuku,,,抜
o keiki ni,,,を
o megutte,,,を
o moto ni,,,を
o nozoite,,,を
o towazu,,,を
o~negau,,,お
omake ni,,,お
osoraku,,,恐
osore ga aru,,,恐
oyobi,,,及
roku ni~nai,,,ろ
saiwai na koto ni,,,幸
sei ka,,,せ
sekkaku,,,せ
semete,,,せ
shidai,,,次
shidai de,,,次
shidai ni,,,次
shikamo,,,し
sono ue,,,そ
sore na noni,,,そ
sore nara,,,そ
sore ni shitemo,,,そ
sou ieba,,,そ
sou suru to,,,そ
sue ni,,,末
sukoshi mo~nai,,,少
sukunaku tomo,,,少
tadachi ni,,,直
tamae,,,た
te bakari wa irarenai,,,て
te demo,,,て
te irai,,,て
te ite wa,,,て
te koso,,,て
te made,,,て
te naranai,,,て
te tamaranai,,,て
て当然だ（てとうぜんだ）,te touzen da,natural; as a matter of course,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e5%bd%93%e7%84%b6%e3%81%a0-te-touzen-da-meaning/
ては / では,tewa / dewa,whenever; if; when~; repetitive action,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af-%e3%81%a7%e3%81%af-tewa-dewa-meaning/
てはいられない,tewa irarenai,can’t afford to; unable to ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%84%e3%82%89%e3%82%8c%e3%81%aa%e3%81%84-tewa-irarenai-meaning/
てはならない,tewa naranai,must not; cannot; should not ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-tewa-naranai-meaning/
ては～ては,tewa~tewa,repetitive situations/actions,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%ef%bd%9e%e3%81%a6%e3%81%af-tewa-tewa-meaning/
と同時に（とどうじに）,to douji ni,at the same time as; while; simultaneously ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e5%90%8c%e6%99%82%e3%81%ab-to-douji-ni-meaning/
といった,to itta,like; such as ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%a3%e3%81%9f-to-itta-meaning/
というふうに,to iu fuu ni,in such a way that ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%b5%e3%81%86%e3%81%ab-to-iu-fuu-ni-meaning/
ということは,to iu koto wa,that is to say; so that means; in other words ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%93%e3%81%a8%e3%81%af-to-iu-koto-wa-meaning/
というものだ,to iu mono da,something like; something called ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae%e3%81%a0-to-iu-mono-da-meaning/
というものではない,to iu mono dewa nai,there is no guarantee that…; not necessarily ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84-to-iu-mono-dewa-nai-meaning/
と考えられる（とかんがえられる）,to kangaerareru,one can think that; it is conceivable that; considered ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%80%83%e3%81%88%e3%82%89%e3%82%8c%e3%82%8b-to-kangaerareru-meaning/
とか（で）,toka (de),I heard that ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8b%e3%81%a7-toka-de-meaning/
とっくに,tokku ni,long ago; already; a long time ago,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%a3%e3%81%8f%e3%81%ab-tokku-ni-meaning/
ところだった,tokoro datta,was just about to do something; something almost happened,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a0%e3%81%a3%e3%81%9f-tokoro-datta-meaning/
ところに,tokoro ni,at the time; just as I was ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%ab-tokoro-ni-meaning/
ところを見ると（ところをみると）,tokoro o miru to,judging from; seeing that ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%82%92%e8%a6%8b%e3%82%8b%e3%81%a8-tokoro-o-miru-to-meaning/
とも,tomo,even if; no matter (who; what; when; where; why; how); though ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82-tomo-meaning/
として～ない,toshite~nai,not at all; there is not even one,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%a6%ef%bd%9e%e3%81%aa%e3%81%84-toshite-nai-meaning/
としても,toshitemo,assuming; even if ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%a6%e3%82%82-toshitemo-meaning/
つつ,tsutsu,while; even though; despite ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%a4-tsutsu-meaning/
つつある,tsutsu aru,to be doing; to be in the process of doing ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%a4%e3%81%82%e3%82%8b-tsutsu-aru-meaning/
上は（うえは）,ue wa,now that; since; as long as ~,https://jlptsensei.com/learn-japanese-grammar/%e4%b8%8a%e3%81%af-ue-wa-meaning/
はもとより,wa moto yori,also; let alone; from the beginning,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%82%82%e3%81%a8%e3%82%88%e3%82%8a-wa-moto-yori-meaning/
はともかく,wa tomokaku,anyhow; anyway; regardless; in any case; whether or not ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%a8%e3%82%82%e3%81%8b%e3%81%8f-wa-tomokaku-meaning/
わずかに,wazuka ni,slightly; only; barely; narrowly ~,https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%81%9a%e3%81%8b%e3%81%ab-wazuka-ni-meaning/
やがて,yagate,before long; soon; almost; eventually ~,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%81%8c%e3%81%a6-yagate-meaning/
やら～やら,yara~yara,such things as A and B; A and B and so on ~,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%82%89%ef%bd%9e%e3%82%84%e3%82%89-yara-yara-meaning/
よほど / よっぽど,yohodo / yoppodo,very; greatly; much; to a large extent,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%bb%e3%81%a9-%e3%82%88%e3%81%a3%e3%81%bd%e3%81%a9-yohodo-yoppodo-meaning/
より [2],yori,from~ (a time; place; or person),https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a-yori-from-time-place/
よりほかない,yori hoka nai,to have no choice but ~,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%82%8a%e3%81%bb%e3%81%8b%e3%81%aa%e3%81%84-yori-hoka-nai-meaning/
ようでは,you dewa,if ~ (bad result),https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a7%e3%81%af-you-dewa-meaning/
ようではないか,you dewa nai ka,let’s do (something); why don’t we ~,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84%e3%81%8b-you-dewa-nai-ka-meaning/
ようか～まいか,you ka~mai ka,whether or not; considering options,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8b%ef%bd%9e%e3%81%be%e3%81%84%e3%81%8b-you-ka-mai-ka-meaning/
要するに（ようするに）,you suru ni,in short; in a word; to sum up; to put it simply ~,https://jlptsensei.com/learn-japanese-grammar/%e8%a6%81%e3%81%99%e3%82%8b%e3%81%ab-%e3%82%88%e3%81%86%e3%81%99%e3%82%8b%e3%81%ab-you-suru-ni-meaning/
ざるを得ない（ざるをえない）,zaru o enai,cannot help (doing); have no choice but to ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%96%e3%82%8b%e3%82%92%e5%be%97%e3%81%aa%e3%81%84-zaru-o-enai-meaning/
ずに済む （ずにすむ）,zu ni sumu,get by without doing ~,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%ab%e6%b8%88%e3%82%80-zu-ni-sumu-meaning/
