お邪魔します,おじゃまします,  excuse me for disturbing  you; greeting used when entering someone's home ,Expression
お陰様で,おかげさまで,   thank you; thanks to you; fortunately,Expression
お願いします,おねがいします,  please  ,Expression
カーブ,カーブ,  curve; turn ,Noun
カセット,カセット,  cassette  ,Noun
カバー,カバー,  cover ; coverage  ,Noun
ガム,ガム,  chewing gum  ,Noun
カラー,カラー,  collar ,Noun
カロリー,カロリー,  calorie,Noun
ぎっしり,ぎっしり,  tightly; densely packed; crammed  ,Adverb
ギャング,ギャング,  gang ,Noun
キャンパス,キャンパス,  campus  キャンパス: gai1; ichi,Noun
クーラー,クーラー,  cooler; air conditioner  クーラー: gai1; ichi,Noun
くっつく,くっつく,  to adhere to; to stick to; to cling to  ,Godan
くっつける,くっつける,  to attach; to stick together; to paste,Ichidan
クリーニング,クリーニング,  cleaning; dry cleaning; laundry service,Noun
コース,コース,  course  ,Noun
コーラス,コーラス,  chorus  ,Noun
こちらこそ,こちらこそ,  it is I who should say so,Expression
コック,コック,  cook; chef  ,Noun
こっそり,こっそり,  stealthily; secretly ,Adverb
コレクション,コレクション,  collection ,Noun
コンクール,コンクール,  competition; contest ,Noun
コンセント,コンセント,  electrical outlet; wall socket; power plug ,Noun
ごめんください,ごめんください,  may I come in?  ,Expression
ご無沙汰,ごぶさた,  not writing or contacting for a while; neglecting  to write ; long silence  ,Noun
ご苦労さま,ごくろうさま,  thank you very much for your ...; I appreciate your efforts ,Expression
ごちそうさま,ごちそうさま, word used after one has been treated,
サークル,サークル,  group with a common interest ; club ; circle ,Noun
サイレン,サイレン,  siren  サイレン: gai1; ichi,Noun
サラリーマン,サラリーマン,  office worker; company employee; company man  ,Noun
サンプル,サンプル,  sample; example; specimen ,Noun
シーズン,シーズン,  seasonシーズン: gai1; ichi,Noun
シーツ,シーツ,  sheet; bed sheet,Noun
しーん,しーん,  silently ; quietly,Adverb
しつこい,しつこい,  insistent; obstinate; persistent,Iadjective
ジャーナリスト,ジャーナリスト,  journalist,Noun
しゃがむ,しゃがむ,  to squat; to crouch  しゃがむ: ichi,Godan
シャッター,シャッター,  camera shutter  ,Noun
しゃぶる,しゃぶる,  to suck; to lick,Godan
じゃんけん,じゃんけん,  rock; paper; scissors game  ,Noun
ショップ,ショップ,  shop,Noun
シリーズ,シリーズ,  series  ,Noun
スカーフ,スカーフ,  scarf  スカーフ: gai,Noun
スクール,スクール,  school,Noun
スケジュール,スケジュール,  schedule,Noun
スタート,スタート,  start  ,Noun
スチュワーデス,スチュワーデス,  stewardess;  flight attendant,Noun
すっきり,すっきり,  feeling refreshed; feeling fine; feeling clear-headed  ,Adverb
ステージ,ステージ,  stage ,Noun
ストッキング,ストッキング,  stockings,Noun
ストップ,ストップ,  stop  ,Noun
スピーカー,スピーカー,  speaker ,Noun
スマート,スマート,  smart; stylish ,Naadjective
スライド,スライド,  slide ,Noun
ずらり,ずらり,  in a row  ,Adverb
すれ違う,すれちがう,  to pass by one another ,Godan
せっせと,せっせと,  diligently; assiduously; industriously,Adverb
ゼミ,ゼミ,  seminar ,Noun
セメント,セメント,  cement  セメント: gai1; ichi,Noun
センチ,センチ,  centimeter  ,Noun
そういえば,そういえば,  which reminds me ...; come to think of it ...; now that you mention it ...,Expression
そそっかしい,そそっかしい,  careless; thoughtless,Iadjective
そっと,そっと,  softly; gently; quietly  ,Adverb
その上,そのうえ,  in addition; furthermore ,Conjunction
その他,そのほか,  etc.; otherwise; besides,Adverbial
そのため,そのため,  hence; for that reason  ,Expression
その頃,そのころ,  at that time; in those days; at that moment,Expression
それなのに,それなのに,  and yet; despite this; but even so,Conjunction
タイア,タイア,  tire; tyre,Noun
ダイアグラム,ダイアグラム,  diagram ,Noun
ダイヤモンド,ダイヤモンド,  diamond ,Noun
ダイヤル,ダイヤル,  dial  ,Noun
ダブル,ダブル,  double  ,Noun
ダム,ダム,  dam  ,Noun
ため息,ためいき,  sigh ,Noun
だらしない,だらしない,  slovenly; loose; sluttish,Iadjective
チップ,チップ,  gratuity; tip ,Noun
チョーク,チョーク,  chalk  ,Noun
ちり紙,ちりがみ,  tissue paper; toilet paper ,Noun
テーマ,テーマ,  theme; topic; subject matter,Noun
テニスコート,テニスコート,  tennis court ,Noun
テンポ,テンポ,  tempo ,Noun
どうせ,どうせ,  anyhow; in any case; at any rate,Adverb
どうぞよろしく,どうぞよろしく,  pleased to meet you; how do you do  ,Expression
ドキドキ,ドキドキ,  thump-thump; bang-bang; pit-a-pat,Adverb
どっと,どっと,  bursting out ; breaking out ; roaring,Adverb
トレーニング,トレーニング,  training,Noun
ナイロン,ナイロン,  nylon,Noun
ナンバー,ナンバー,  number,Noun
ニコニコ,ニコニコ,  with a friendly grin; smilingly  ,Adverb
ネックレス,ネックレス,  necklace ,Noun
のろのろ,のろのろ,  slowly; sluggishly ,Adverb
バイバイ,バイバイ, bye-bye; good-bye; see you,
はきはき,はきはき,  briskly; smartly; promptly,Adverb
バケツ,バケツ,  bucket; pail  ,Noun
パターン,パターン,  pattern ,Noun
バック,バック,  back  ,Noun
バランス,バランス,  balance  ,Noun
パンツ,パンツ,  underpants; pants; briefs,Noun
バンド,バンド,  band  ,Noun
ハンドル,ハンドル,  handle ,Noun
ピカピカ,ピカピカ,  glitter; sparkle  ,Naadjective
ピストル,ピストル,  pistol  ピストル: gai1; ichi,Noun
ビタミン,ビタミン,  vitamin  ,Noun
ぴたり,ぴたり,  tightly; closely  ,Adverb
ひっくり返す,ひっくりかえす,  to turn over; to turn upside down; to turn up,Godan
ひっくり返る,ひっくりかえる,  to be overturned; to be upset; to topple over,Godan
ビニール,ビニール,  vinyl  ,Noun
ビルディング,ビルディング,  building,Noun
ピンク,ピンク,  pink ,Noun
ファスナー,ファスナー,  fastener; zipper  ファスナー: gai1; ichi,Noun
ぶつぶつ,ぶつぶつ,  grunt; grumble; complaint,Noun
フライパン,フライパン,  fry pan; frying pan ,Noun
ブラウス,ブラウス,  blouse  ブラウス: gai1; ichi,Noun
ブラシ,ブラシ,  brush  ,Noun
プラスチック,プラスチック,  plastic ,Noun
プラットホーム,プラットホーム,  platform ,Noun
ぶら下げる,ぶらさげる,  to hang; to suspend; to dangle,Ichidan
フリー,フリー,  free  ,Naadjective
プリント,プリント,  print; copy ,Noun
ブローチ,ブローチ,  brooch  ,Noun
プログラム,プログラム,  program; programme,Noun
フワフワ,フワフワ,  lightly ; buoyantly,Adverb
ベテラン,ベテラン,  person with a lot of experience; old hand; veteran  ,Noun
ヘリコプター,ヘリコプター,  helicopter,Noun
ペンチ,ペンチ,  pliers ,Noun
ボーナス,ボーナス,  bonus  ,Noun
ポスター,ポスター,  poster ,Noun
まあまあ,まあまあ,  so-so  ,Naadjective
マイナス,マイナス,  minus  マイナス: gai1; ichi,Noun
まごまご,まごまご,  confused; flustered; at a loss ,Adverb
マスク,マスク,  mask,Noun
マフラー,マフラー,  muffler ; scarf  マフラー: gai1; ichi,Noun
マラソン,マラソン,  marathon; long-distance race ,Noun
マンション,マンション,  condominium ; apartment building; apartment house,Noun
ミシン,ミシン,  sewing machine  ミシン: gai1; ichi,Noun
ミリ,ミリ,  milli-; 10^-3  ,Noun
メーター,メーター,  meter  ,Noun
めっきり,めっきり,  remarkably,Adverb
メニュー,メニュー,  menu  ,Noun
モーター,モーター,  motor ,Noun
モダン,モダン,  modern ,Naadjective
モデル,モデル,  model  ,Noun
モノレール,モノレール,  monorail,Noun
やむを得ない,やむをえない,  cannot be helped; unavoidable ,Expression
ラッシュアワー,ラッシュアワー,  rush hour ,Noun
ランチ,ランチ,  lunch ,Noun
ランニング,ランニング,  running ,Noun
リズム,リズム,  rhythm ,Noun
リットル,リットル,  litreリットル: gai1; ichi,Noun
リボン,リボン,  ribbon,Noun
レインコート,レインコート,  raincoat; mackintosh; macintosh,Noun
レクリエーション,レクリエーション,  recreation ,Noun
レジャー,レジャー,  leisure  レジャー: gai1; ichi,Noun
レベル,レベル,  level; standard; amount,Noun
レンズ,レンズ,  lens ,Noun
ローマ字,ローマじ,  romaji; romanization; romanisation,Noun
ローンチ,ローンチ,  launch ,Noun
ロッカー,ロッカー,  locker ,Noun
ロビー,ロビー,  lobby; lounge,Noun
ワンピース,ワンピース,  dress ,Noun
いちいち,いちいち,  one-by-one; separately  ,Adverb
一休み,ひとやすみ,   rest; breather; break ,Noun
一定,いってい,  fixed; settled; constant,Noun
一応,いちおう,  more or less; though not quite satisfactorily; after a fashion,Adverb
一斉,いっせい,  simultaneous; all at once  いっせい: news1; nf0,Adverbial
いったん,いったん,  once  ,Adverb
一昨昨日,いっさくさくじつ,  two days before yesterday; three days back,Adverbial
一段,いちだん,  more; much more; still more,Adverb
一流,いちりゅう,  first-class; top grade; foremost,Noadjective
一通り,ひととおり,   general; broad ; the basics  ,Noun
万歳,ばんざい,"  crying ""banzai""  ",Noun
三日月,みかづき,  new moon; crescent moon ,Noun
三角,さんかく,  triangle; triangular,Noun
上り,のぼり,  ascent; climbing; ascending ,Noun
上下,じょうげ,  top and bottom; high and low; above and below,Noun
上旬,じょうじゅん,  first 10 days of month,Adverbial
上級,じょうきゅう,  advanced level; high grade; senior,Noun
くだらない,くだらない,  good-for-nothing; stupid; trivial,Iadjective
下る,くだる,  to descend; to go down; to come down ,Godan
下品,げひん,  vulgar; indecent; coarse,Naadjective
下旬,げじゅん,  last third of a month; 21st to the last day of a month,Adverbial
下水,げすい,  drainage; ditch; gutter,Noun
下町,したまち,  low-lying part of a city  ,Noun
下線,かせん,  underline; underscore,Noun
下車,げしゃ,  alighting ; getting off,Noun
下降,かこう,  descent; fall; drop,Noun
下駄,げた,  geta; Japanese wooden clogs ,Noun
不潔,ふけつ,  unclean; dirty; filthy,Naadjective
不規則,ふきそく,  irregularity; unsteadiness; disorderly,Naadjective
不通,ふつう,  suspension; interruption; stoppage,Noun
不運,ふうん,  misfortune; bad luck; ill luck,Naadjective
両側,りょうがわ,  both sides ,Noun
並木,なみき,  roadside tree; row of trees ,Noun
並行,へいこう,   side-by-side; abreast  ,Noadjective
中世,ちゅうせい,  Middle Ages ; medieval times; mediaeval times,Adverbial
中年,ちゅうねん,  middle-age; middle age; midlife,Noun
中性,ちゅうせい,  neutrality ; indifference ,Noun
中指,なかゆび,  middle finger; long finger; second finger,Noun
中旬,ちゅうじゅん,  middle of a month; second third of a month; 11th to 20th day of a month,Adverbial
中身,なかみ,  contents; interior; substance,Noun
中途,ちゅうと,  in the middle; half-way,Noun
中間,ちゅうかん,  middle; midway; interim,Adverbial
主役,しゅやく,  leading part; leading actor; leading actress,Noun
主語,しゅご,  subject ,Noun
丼,どんぶり,  porcelain bowl  ,Noun
乗り換え,のりかえ,  transfer ; connection; connexion ,Noun
乗車,じょうしゃ,  taking a train; bus; etc.,Noun
乱暴,らんぼう,  rude; violent; rough,Naadjective
乾かす,かわかす,  to dry ; to desiccate,Godan
乾杯,かんぱい,  toast; drink  ,Noun
乾電池,かんでんち,  dry cell; battery ,Noun
争う,あらそう,  to compete; to contest; to contend ,Godan
五十音,ごじゅうおん,  the Japanese syllabary,Noun
井戸,いど,  water well,Noun
交代,こうたい,  alternation; change; relief,Noun
交差,こうさ,  crossing; intersection ,Noun
交流,こうりゅう,   exchange; interchange; interaction,Noun
交通機関,こうつうきかん,  transportation facilities,Noun
人命,じんめい,   life,Noun
人差し指,ひとさしゆび,  index finger; forefinger ,Noun
人文科学,じんぶんかがく,  humanities; social sciences; liberal arts,Noun
人通り,ひとどおり,  pedestrian traffic  ひとどおり: ichi1; news2; nf25. 人通り: ichi1,Noun
人造,じんぞう,  man-made; synthetic; artificial,Noun
こんばんは,こんばんは,  good evening ,Expression
仕上がる,しあがる,  to be finished; to be completed; to be done ,Godan
しようがない,しようがない,  it can't be helped; it is inevitable; nothing can be done,Expression
付き合う,つきあう,  to associate with; to keep company with; to go out with,Godan
付属,ふぞく,  attached; belonging ; included,Noun
付近,ふきん,  neighbourhood; neighborhood; vicinity,Noun
代名詞,だいめいし,  pronoun  ,Noun
以後,いご,  after this; from now on; hereafter ,Adverbial
以降,いこう,  on and after; as from; hereafter,Adverbial
仮名,かな,  kana; Japanese syllabary,Noun
仮名遣い,かなづかい,  kana orthography; syllabary spelling ,Noun
仮定,かてい,  assumption; supposition; hypothesis,Noun
仲直り,なかなおり,  reconciliation; make peace with,Noun
仲良し,なかよし,  intimate friend; close friend; bosom buddy,Noun
休息,きゅうそく,  rest; relief; relaxation  ,Noun
休業,きゅうぎょう,  closed ; business suspended; shutdown,Noun
休講,きゅうこう,  lecture cancellation; cancelling ,Noun
休養,きゅうよう,  rest; break; recreation,Noun
会館,かいかん,  meeting hall; assembly hall ,Noun
伝わる,つたわる,  to be handed down; to be introduced; to be transmitted,Godan
伝染,でんせん,  contagion; infection,Noun
伝記,でんき,  biography; life story,Noun
おじさん,おじさん,  uncle ; Familiar language; ,Noun
ただし,ただし,  but; however; provided that ,Conjunction
低下,ていか,  fall; decline; lowering,Noun
住まい,すまい,  dwelling; house; residence,Noun
体操,たいそう,  gymnastics; physical exercises; calisthenics,Noun
体系,たいけい,  system; organization; organisation,Noun
何々,なになに,  such and such ; this and that ,Pronoun
なにしろ,なにしろ,  at any rate; anyhow; anyway,Adverb
何とも,なんとも,  quite; really; very,Adverb
何分,なにぶん,  some; any;  little,Noun
余る,あまる,  to remain; to be left over; to be in excess,Godan
よそ,よそ,  another place; somewhere else; strange parts,Noun
余計,よけい,  too many; too much; excessive,Naadjective
佚,いつ,  being comfortable; relaxing,Noun
作成,さくせい,  drawing up ; preparing; writing,Noun
作者,さくしゃ,  author; authoress; writer,Noun
作製,さくせい,  manufacture  さくせい: ichi1; news2; nf28. 作製: ichi1,Noun
例える,たとえる,  to compare; to liken; to speak figuratively,Ichidan
例外,れいがい,  exception,Noun
侵入,しんにゅう,  invasion; incursion; raid,Noun
便所,べんじょ,  toilet; lavatory; rest room,Noun
便箋,びんせん,  writing paper; stationery,Noun
にわか,にわか,  sudden; abrupt; unexpected,Naadjective
保健,ほけん,  health preservation; hygiene; sanitation,Noun
信ずる,しんずる,Ichidan verb - zuru verb ; Transitive verb  to believe; to believe in,Ichidan
修繕,しゅうぜん,  repair; mending,Noun
俳句,はいく,  haiku; 17-mora poem; usu. in 3 lines of 5,Noun
倉庫,そうこ,  storehouse; warehouse; godown,Noun
個体,こたい,  individual; specimen,Noun
えらい,えらい,  great; excellent; admirable,Iadjective
偏る,かたよる,  to be one-sided; to incline; to be partial,Godan
停止,ていし,  suspension; interruption; stoppage,Noun
停車,ていしゃ,  stopping ,Noun
偶数,ぐうすう,  even number,Noun
傑作,けっさく,  masterpiece; best work ,Naadjective
催し,もよおし,  event; festivities; function,Noun
催促,さいそく,  pressing; demanding; urging,Noun
傾く,かたむく,  to incline toward; to slant; to lurch,Godan
なだらか,なだらか,  gently sloping; gentle; easy  ,Naadjective
儀式,ぎしき,  ceremony; rite; ritual,Noun
儲かる,もうかる,  to be profitable; to yield a profit,Godan
儲ける,もうける,  to profit; to get; to earn,Ichidan
もともと,もともと,  originally; by nature; from the start  ,Adverb
先々月,せんせんげつ,  month before last ,Temporal
先ほど,さきほど,  some time ago; not long ago; just now ,Adverbial
先先週,せんせんしゅう,  week before last ,Temporal
先祖,せんぞ,  ancestor,Noun
先頭,せんとう,  head; lead; vanguard,Noun
光線,こうせん,  beam; light ray,Noun
免税,めんぜい,  tax exemption; duty exemption,Noun
児童,じどう,  children; juvenile,Noun
入れ物,いれもの,  container; case; receptacle ,Noun
全般,ぜんぱん,   whole; universal; wholly,Noun
全身,ぜんしん,  whole ; full-length,Noun
公共,こうきょう,  public; community; public service,Noun
公務,こうむ,  official business; public business,Noun
公式,こうしき,  formal; official  ,Noadjective
公正,こうせい,  justice; fairness; impartiality,Naadjective
公衆,こうしゅう,  the public; general public,Noun
公表,こうひょう,  official announcement; proclamation,Noun
兵隊,へいたい,  soldier; sailor,Noun
かねる,かねる,  to be unable to; to find difficult  to do,Suffix
内科,ないか,  internal medicine; i.e. treatment by medical procedures rather than surgical procedures  ,Noun
円周,えんしゅう,  circumference,Noun
再三,さいさん,  again and again; repeatedly,Adverb
写る,うつる,  to be photographed; to be projected,Godan
写生,しゃせい,  sketching; drawing from nature; portrayal,Noun
冠,かんむり,  cap ; crown; diadem,Noun
冷ます,さます,  to cool ; to let cool ,Godan
冷凍,れいとう,  freezing; cold storage; refrigeration,Noun
凍える,こごえる,  to freeze; to be chilled; to be frozen,Ichidan
もたれる,もたれる,  to lean against; to lean on; to recline on  ,Ichidan
凸凹,でこぼこ,  unevenness; roughness; ruggedness ,Noun
凹む,へこむ,  to be dented; to be indented; to yield to,Godan
出入り,でいり,  in and out; coming and going; free association,Noun
出入り口,でいりぐち,  exit and entrance ,Noun
出勤,しゅっきん,  attendance ; being at work; presence ,Noun
出合い,であい,  encounter,Noun
出張,しゅっちょう,  official tour; business trip,Noun
出来上がり,できあがり,  finish; completion; ready,Noun
出来上がる,できあがる,  to be completed; to be finished; to be ready  ,Godan
出迎え,でむかえ,  meeting; reception,Noun
でたらめ,でたらめ,  irresponsible utterance; nonsense; bullshit,Naadjective
分かれる,わかれる,  to branch; to fork; to diverge  ,Ichidan
分布,ぶんぷ,  distribution; allocation  ,Noun
分数,ぶんすう,  fraction ,Noun
分解,ぶんかい,  disassembly; dismantling; disaggregating,Noun
分量,ぶんりょう,  amount; quantity,Noun
分類,ぶんるい,  classification; categorization; sorting,Noun
きっかけ,きっかけ,  chance; start; cue,Noun
列島,れっとう,  archipelago; chain of islands,Noun
はじめに,はじめに,  first; firstly; first of all,Expression
はじめまして,はじめまして,  How do you do?; I am glad to meet you  ,Expression
初旬,しょじゅん,  first 10 days of the month,Adverbial
初級,しょきゅう,  elementary level,Noun
判事,はんじ,  judge; judiciary,Noun
判子,はんこ,  seal  ,Noun
別々,べつべつ,  separately; individually ,Naadjective
別荘,べっそう,  holiday house; villa,Noun
制作,せいさく,  work  ,Noun
刷る,する,  to print ,Godan
刺さる,ささる,  to stick into ; to prick; to pierce,Godan
刺す,さす,  to pierce; to stab; to prick,Godan
刺身,さしみ,  sashimi  ,Noun
刻む,きざむ,  to mince; to cut fine; to chop up,Godan
剃る,そる,  to shave ,Godan
かみそり,かみそり,  razor  ,Noun
削る,けずる,  to shave ; to sharpen; to plane,Godan
削除,さくじょ,  elimination; cancellation; deletion,Noun
前後,ぜんご,  front and rear; front and back; before and behind,Noun
はがす,はがす,  to tear off; to peel off; to rip off,Godan
むく,むく,  to peel; to skin; to pare,Godan
副詞,ふくし,  adverb ,Noun
割と,わりと,  relatively; comparatively  ,Adverb
割り算,わりざん,  division  ,Noun
割合に,わりあいに,  comparatively ,Adverb
割引,わりびき,  discount; reduction; rebate,Noun
創作,そうさく,  production; literary creation; work,Noun
力強い,ちからづよい,  powerful; strong; forceful,Iadjective
功績,こうせき,  achievements; merit; meritorious service,Noun
加熱,かねつ,  heating; application of heat,Noun
加速,かそく,  acceleration; speeding up ,Noun
加速度,かそくど,  acceleration,Noun
助かる,たすかる,  to be saved; to be rescued; to survive ,Godan
助教授,じょきょうじゅ,  assistant professor; associate professor,Noun
努める,つとめる,  to endeavor ; to try; to strive,Ichidan
効力,こうりょく,  effect; efficacy; validity,Noun
動作,どうさ,  action; movements; motions,Noun
勘違い,かんちがい,  misunderstanding; wrong guess,Noun
勝敗,しょうはい,  victory or defeat; issue ; outcome,Noun
勝負,しょうぶ,  victory or defeat; match; contest,Noun
もったいない,もったいない,  impious; profane; sacrilegious  ,Iadjective
匂う,におう,  to be fragrant; to smell,Godan
包丁,ほうちょう,  kitchen knife; carving knife ,Noun
包帯,ほうたい,  bandage; dressing ,Noun
包装,ほうそう,  packing; wrapping,Noun
北極,ほっきょく,  North Pole ,Noun
さじ,さじ,  spoon  ,Noun
区分,くぶん,  division; section; demarcation,Noun
区切る,くぎる,  to demarcate; to delimit; to divide ,Godan
区域,くいき,  limits; boundary; domain,Noun
ちぎる,ちぎる,  to tear to pieces; to tear to shreds; to tear up  ,Godan
半島,はんとう,  peninsula,Noun
半径,はんけい,  radius,Noun
卑怯,ひきょう,  cowardice; meanness; unfairness,Naadjective
南北,なんぼく,  north and south; north to south ,Noun
南極,なんきょく,  South Pole ,Noun
南米,なんべい,  South America  ,Noun
単数,たんすう,  singular number,Noun
占う,うらなう,  to tell someone's fortune; to forecast; to predict,Godan
危うい,あやうい,  dangerous; risky; hazardous,Iadjective
かえって,かえって,  on the contrary; rather; all the more,Adverb
卸す,おろす,  to sell wholesale ,Godan
厚かましい,あつかましい,  impudent; shameless; brazen  あつかましい: ichi 厚かましい: ichi,Iadjective
原始,げんし,  origin; primeval,Noun
原料,げんりょう,  raw materials,Noun
原理,げんり,  principle; theory; fundamental truth,Noun
原産,げんさん,  place of origin; habitat,Noun
原稿,げんこう,  manuscript; copy,Noun
厳重,げんじゅう,  strict; rigour; rigor,Naadjective
友好,ゆうこう,  friendship,Noun
反映,はんえい,  reflection ; reflecting ,Noun
反省,はんせい,  reflection; reconsideration; introspection,Noun
取り入れる,とりいれる,  to harvest; to reap ,Ichidan
取り出す,とりだす,  to take out; to produce; to pick out ,Godan
取り消す,とりけす,  to cancel; to withdraw; to retract,Godan
受け持つ,うけもつ,  to take  charge of,Godan
受取り,うけとり,  receipt ,Noun
受話器,じゅわき,   receiver ,Noun
受験,じゅけん,  taking an examination ,Noun
口実,こうじつ,  excuse; pretext,Noun
口紅,くちべに,  lipstick,Noun
古典,こてん,  old book; classics; classic  ,Noun
句読点,くとうてん,  punctuation mark; punctuation marksくとうてん: ichi1; news2,Noun
可愛がる,かわいがる,  to love; to be affectionate; to favor,Godan
可決,かけつ,  approval; adoption ; passage,Noun
司会,しかい,  leading a meeting; presiding over a meeting; officiating at a ceremony,Noun
しゃっくり,しゃっくり,  hiccough; hiccupしゃっくり: ichi 吃逆: ichi,Noun
各地,かくち,  every place; various places,Noun
各自,かくじ,  each ; everyone; individual,Noun
合同,ごうどう,  combination; union; incorporation,Noun
合流,ごうりゅう,  confluence ; merge ; conflux,Noun
合理,ごうり,  rationality,Noun
吊る,つる,  to hang; to suspend ; to be hanged  ,Godan
吊るす,つるす,  to hang; to hang up ,Godan
同格,どうかく,  the same rank; equality  ,Noun
名作,めいさく,  masterpiece,Noun
名刺,めいし,  business card,Noun
名字,みょうじ,  surname; family name,Noun
名所,めいしょ,  famous place ,Noun
名物,めいぶつ,  famous product; special product; speciality,Noun
名詞,めいし,  noun  ,Noun
吐き気,はきけ,  nausea; sickness in the stomach ,Noun
含める,ふくめる,  to include  ,Ichidan
吹雪,ふぶき,  snow storm; blizzard ,Noun
呆れる,あきれる,  to be amazed; to be shocked; to be astonished,Ichidan
のんき,のんき,  carefree; optimistic; careless,Naadjective
周辺,しゅうへん,  circumference; outskirts; environs,Noun
味わう,あじわう,  to taste; to savor; to savour,Godan
呼びかける,よびかける,  to call out to; to hail; to address ,Ichidan
呼び出す,よびだす,  to summon; to call ; to convene,Godan
命ずる,めいずる,Ichidan verb - zuru verb ; Transitive verb  to command; to appoint,Ichidan
和服,わふく,  Japanese clothes,Noun
和英,わえい,  Japanese-English  わえい: ichi1; news2; nf3 和英: ichi1,Noun
くわえる,くわえる,  to hold in one's mouth  ,Ichidan
唇,くちびる,  lips ,Noun
商店,しょうてん,  shop; small store; business,Noun
商業,しょうぎょう,  commerce; trade; business,Noun
商社,しょうしゃ,  trading company; firm,Noun
問い合わせ,といあわせ,  enquiry; inquiry; query,Noun
問答,もんどう,  questions and answers; dialogue,Noun
やかましい,やかましい,  noisy; boisterous  ,Iadjective
嗅ぐ,かぐ,  to sniff; to smell,Godan
器具,きぐ,  utensil; apparatus; implement,Noun
噴水,ふんすい,  water fountain,Noun
噴火,ふんか,  eruption,Noun
くしゃみ,くしゃみ,  sneeze,Noun
ささやく,ささやく,  to whisper; to murmur  ,Godan
四つ角,よつかど,  four corners; crossroads,Noun
四季,しき,  four seasons,Noun
四捨五入,ししゃごにゅう,  rounding ; rounding half up ,Noun
四角,しかく,  square,Naadjective
四角い,しかくい,  square; rectangular,Iadjective
回り道,まわりみち,  detour; diversion ,Noun
回数,かいすう,  number of times; frequency; count,Noun
回数券,かいすうけん,  book of tickets,Noun
回答,かいとう,  reply; answer,Noun
回転,かいてん,  rotation ; revolution; turning  ,Noun
よる,よる,  to be due to; to be caused by  ,Godan
団地,だんち,  multi-unit apartments; apartment complex,Noun
図々しい,ずうずうしい,  impudent; shameless ,Iadjective
図形,ずけい,  figure; shape; graphic  ずけい: ichi1,Noun
図表,ずひょう,  chart; diagram; graph,Noun
図鑑,ずかん,  pictorial book; picture book; illustrated reference book,Noun
固まる,かたまる,  to harden; to solidify ,Godan
国王,こくおう,  king,Noun
国立,こくりつ,  national,Noun
国籍,こくせき,  nationality; citizenship ,Noun
園芸,えんげい,  horticulture; gardening,Noun
圧縮,あっしゅく,  compression; condensation; constriction,Noun
在学,ざいがく,   in school,Noun
地下水,ちかすい,  underground water,Noun
地名,ちめい,  place name,Noun
地味,じみ,  plain; simple; subdued,Naadjective
地帯,ちたい,  area; zone; beltちたい: ichi1,Noun
地点,ちてん,  site; point on a map; spot,Noun
地盤,じばん,  ground; crust ; bed  ,Noun
地質,ちしつ,  geological features,Noun
坊さん,ぼうさん,  Buddhist priest; monk ; ,Noun
坊や,ぼうや,  boy,Noun
垂直,すいちょく,  vertical ,Naadjective
垣根,かきね,  hedge; fence,Noun
埋める,うめる,  to bury  ,Ichidan
執筆,しっぴつ,  writing ,Noun
基地,きち,  base  きち: ichi1; news1; nf0,Noun
基準,きじゅん,  standard; basis; criterion,Noun
基盤,きばん,  foundation; basis; base,Noun
基礎,きそ,  foundation; basis,Noun
塊,かたまり,  lump; mass; bundle,Noun
