缶<div class="hint">can; tin</div>,かん,can; tin,コーヒーはその <ruby>缶<rt>かん</rt></ruby>に <ruby>入<rt>はい</rt></ruby>っています。,The coffee is in that can.,noun
腐る<div class="hint">rot; go bad</div>,くさる,rot; go bad,リンゴが <ruby>腐<rt>くさ</rt></ruby>っている。,This apple's rotten.,verb
豆腐<div class="hint">tofu</div>,とうふ,tofu,<ruby>私<rt>わたし</rt></ruby>は <ruby>毎日<rt>まいにち</rt></ruby> <ruby>豆腐<rt>とうふ</rt></ruby>を <ruby>食<rt>た</rt></ruby>べます。,I eat tofu every day.,noun
床<div class="hint">floor</div>,ゆか,floor,<ruby>床<rt>ゆか</rt></ruby>がぬれている。,The floor is wet.,noun
床屋<div class="hint">barber; barbershop</div>,とこや,barber; barbershop,<ruby>昨日<rt>きのう</rt></ruby> <ruby>床屋<rt>とこや</rt></ruby>で <ruby>髪<rt>かみ</rt></ruby>を <ruby>切<rt>き</rt></ruby>った。,Yesterday I had my hair cut at the barber's.,noun
こしょう<div class="hint">pepper</div>,こしょう,pepper,こしょうを <ruby>入<rt>い</rt></ruby>れ <ruby>過<rt>す</rt></ruby>ぎてスープが <ruby>辛<rt>から</rt></ruby>い。,I put in too much pepper; and now the soup is spicy.,noun
畳<div class="hint">straw mat</div>,たたみ,straw mat,そのホテルには <ruby>畳<rt>たたみ</rt></ruby>の <ruby>部屋<rt>へや</rt></ruby>がある。,That hotel has tatami rooms.,noun
畳む<div class="hint">fold; shut; close</div>,たたむ,fold; shut; close,<ruby>布団<rt>ふとん</rt></ruby>を <ruby>畳<rt>たた</rt></ruby>んでください。,Please fold up the futon.,verb
干す<div class="hint">hang (something) out to dry</div>,ほす,hang (something) out to dry,<ruby>母<rt>はは</rt></ruby>は <ruby>洗濯<rt>せんたく</rt></ruby> <ruby>物<rt>もの</rt></ruby>を <ruby>干<rt>ほ</rt></ruby>しています。,My mother's hanging out the laundry to dry.,verb
汗<div class="hint">sweat</div>,あせ,sweat,<ruby>彼<rt>かれ</rt></ruby>は <ruby>額<rt>ひたい</rt></ruby>に <ruby>汗<rt>あせ</rt></ruby>をかいていたの。,He was sweating from his forehead.,noun
先輩<div class="hint">senior; superior</div>,せんぱい,senior; superior,<ruby>日本人<rt>にっぽんじん</rt></ruby>は <ruby>先輩<rt>せんぱい</rt></ruby>、 <ruby>後輩<rt>こうはい</rt></ruby>の <ruby>関係<rt>かんけい</rt></ruby>をとても <ruby>大切<rt>たいせつ</rt></ruby>に <ruby>考<rt>かんが</rt></ruby>えます。,Japanese people value the relationship between seniors and juniors.,noun
びしょびしょ<div class="hint">soaked</div>,びしょびしょ,soaked,<ruby>服<rt>ふく</rt></ruby>が <ruby>雨<rt>あめ</rt></ruby>でびしょびしょになったよ。,My clothes got soaked in the rain.,adjectival noun
是非<div class="hint">by all means; please</div>,ぜひ,by all means; please,<ruby>是非<rt>ぜひ</rt></ruby>、うちに <ruby>来<rt>き</rt></ruby>てください。,Please come to my house.,adverb
敬語<div class="hint">polite speech</div>,けいご,polite speech,お <ruby>客様<rt>きゃくさま</rt></ruby>には <ruby>敬語<rt>けいご</rt></ruby>を <ruby>使<rt>つか</rt></ruby>いなさい。,Use polite language to customers.,noun
尊敬<div class="hint">respect; esteem</div>,そんけい,respect; esteem,<ruby>祖父<rt>そふ</rt></ruby>は <ruby>家族<rt>かぞく</rt></ruby>みんなに <ruby>尊敬<rt>そんけい</rt></ruby>されています。,My grandfather is respected by the whole family.,verbal noun
敷く<div class="hint">lay; spread</div>,しく,lay; spread,<ruby>生<rt>う</rt></ruby>まれて <ruby>初<rt>はじ</rt></ruby>めて <ruby>布団<rt>ふとん</rt></ruby>を <ruby>敷<rt>し</rt></ruby>いた。,I laid out the futon for the first time in my life.,verb
ぎゅうぎゅう<div class="hint">packed; crammed</div>,ぎゅうぎゅう,packed; crammed,<ruby>電車<rt>でんしゃ</rt></ruby>がぎゅうぎゅうに <ruby>混<rt>こ</rt></ruby>んでいますね。,The train is jam-packed.,adverb
勘違い<div class="hint">misunderstanding</div>,かんちがい,misunderstanding,<ruby>待<rt>ま</rt></ruby>ち <ruby>合<rt>あ</rt></ruby>わせは２ <ruby>時<rt>じ</rt></ruby>だと <ruby>勘違<rt>かんちが</rt></ruby>いしていました。,I mistakenly thought the meeting was at two o'clock.,verbal noun
雷<div class="hint">thunder; lightning</div>,かみなり,thunder; lightning,<ruby>雷<rt>かみなり</rt></ruby>が <ruby>鳴<rt>な</rt></ruby>っています。,Thunder is rumbling.,noun
踏む<div class="hint">step on; tread on</div>,ふむ,step on; tread on,<ruby>運転<rt>うんてん</rt></ruby> <ruby>手<rt>しゅ</rt></ruby>がブレーキを <ruby>踏<rt>ふ</rt></ruby>んだ。,The driver stepped on the brake.,verb
踏切<div class="hint">railroad crossing</div>,ふみきり,railroad crossing,その <ruby>踏切<rt>ふみきり</rt></ruby>は <ruby>長<rt>なが</rt></ruby>い。,You have to expect a long wait at this railroad crossing.,noun
蹴る<div class="hint">kick</div>,ける,kick,ゴールキーパーがボールを <ruby>蹴<rt>け</rt></ruby>った。,The goalkeeper kicked the ball.,verb
バツ<div class="hint">cross; x-mark (on errors; mistakes etc.)</div>,ばつ,cross; x-mark (on errors; mistakes etc.),バツが <ruby>三<rt>みっ</rt></ruby>つあるので８５ <ruby>点<rt>てん</rt></ruby>です。,Because there are three mistakes; you get 85 points.,noun
食堂<div class="hint">cafeteria; restaurant</div>,しょくどう,cafeteria; restaurant,<ruby>大学<rt>だいがく</rt></ruby>の <ruby>食堂<rt>しょくどう</rt></ruby>は <ruby>安<rt>やす</rt></ruby>い。,The university cafeteria is cheap.,noun
猫<div class="hint">cat</div>,ねこ,cat,<ruby>私<rt>わたし</rt></ruby>は <ruby>猫<rt>ねこ</rt></ruby>が <ruby>大好<rt>だいす</rt></ruby>きです。,I love cats.,noun
邪魔<div class="hint">disturbance; blocking</div>,じゃま,disturbance; blocking,<ruby>邪魔<rt>じゃま</rt></ruby>です、どいてください。,You're blocking my way; so please move.,adjectival noun
風呂屋<div class="hint">bathhouse; public bath</div>,ふろや,bathhouse; public bath,<ruby>昨日<rt>きのう</rt></ruby>、 <ruby>友達<rt>ともだち</rt></ruby>とお <ruby>風呂<rt>ふろ</rt></ruby> <ruby>屋<rt>や</rt></ruby>さんに <ruby>行<rt>い</rt></ruby>った。,I went to a bathhouse with my friend yesterday.,noun
紫<div class="hint">purple</div>,むらさき,purple,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>紫<rt>むらさき</rt></ruby>のドレスを <ruby>着<rt>き</rt></ruby>ていた。,She wore a purple dress.,noun
とんかつ<div class="hint">pork cutlet</div>,とんかつ,pork cutlet,<ruby>昼食<rt>ちゅうしょく</rt></ruby>にとんかつを <ruby>食<rt>た</rt></ruby>べました。,I ate a pork cutlet for lunch.,noun
紅茶<div class="hint">black tea</div>,こうちゃ,black tea,<ruby>温<rt>あたた</rt></ruby>かい <ruby>紅茶<rt>こうちゃ</rt></ruby>が <ruby>飲<rt>の</rt></ruby>みたい。,I want to drink hot tea.,noun
梅雨<div class="hint">rainy season</div>,つゆ,rainy season,<ruby>梅雨<rt>つゆ</rt></ruby>は６ <ruby>月<rt>がつ</rt></ruby> <ruby>頃<rt>ごろ</rt></ruby>です。,The rainy season comes around June.,noun
梅干し<div class="hint">pickled plum</div>,うめぼし,pickled plum,うちでは、 <ruby>朝食<rt>ちょうしょく</rt></ruby>には <ruby>必<rt>かなら</rt></ruby>ず <ruby>梅干<rt>うめぼ</rt></ruby>しが <ruby>出<rt>で</rt></ruby>ます。,Pickled plums are always served for breakfast at my home.,noun
桃<div class="hint">peach</div>,もも,peach,<ruby>私<rt>わたし</rt></ruby>の <ruby>一番<rt>いちばん</rt></ruby> <ruby>好<rt>す</rt></ruby>きな <ruby>果物<rt>くだもの</rt></ruby>は <ruby>桃<rt>もも</rt></ruby>です。,My favorite fruit is peach.,noun
遭う<div class="hint">meet; encounter; get caught in</div>,あう,meet; encounter; get caught in,<ruby>彼<rt>かれ</rt></ruby>は <ruby>交通<rt>こうつう</rt></ruby> <ruby>事故<rt>じこ</rt></ruby>に <ruby>遭<rt>あ</rt></ruby>った。,He had a traffic accident.,verb
ねぎ<div class="hint">Welsh onion; green onion</div>,ねぎ,Welsh onion; green onion,みそ <ruby>汁<rt>しる</rt></ruby>にねぎを <ruby>入<rt>い</rt></ruby>れました。,I put green onions in the miso soup.,noun
嘘<div class="hint">lie</div>,うそ,lie,<ruby>嘘<rt>うそ</rt></ruby>をついてはいけません。,Do not lie.,noun
遠慮<div class="hint">restraint; hold back</div>,えんりょ,restraint; hold back,<ruby>私<rt>わたし</rt></ruby>は <ruby>遠慮<rt>えんりょ</rt></ruby>します。,No thanks; I'll pass.,verbal noun
噂<div class="hint">gossip; rumor</div>,うわさ,gossip; rumor,その <ruby>噂<rt>うわさ</rt></ruby>は <ruby>本当<rt>ほんとう</rt></ruby>ですか。,Is the rumor true?,verbal noun
叱る<div class="hint">scold; reprimand</div>,しかる,scold; reprimand,<ruby>父親<rt>ちちおや</rt></ruby>が <ruby>子供<rt>こども</rt></ruby>を <ruby>叱<rt>しか</rt></ruby>っている。,The father is scolding his child.,verb
田舎<div class="hint">hometown; countryside</div>,いなか,hometown; countryside,<ruby>私<rt>わたし</rt></ruby>は <ruby>毎年<rt>まいとし</rt></ruby> <ruby>夏<rt>なつ</rt></ruby>に <ruby>田舎<rt>いなか</rt></ruby>に <ruby>帰<rt>かえ</rt></ruby>ります。,I go back to my hometown every summer.,noun
きゅうり<div class="hint">cucumber</div>,きゅうり,cucumber,きゅうりに <ruby>味噌<rt>みそ</rt></ruby>をつけて <ruby>食<rt>た</rt></ruby>べたの。,I ate cucumber with miso on it.,noun
お嬢さん<div class="hint">young lady; daughter</div>,おじょうさん,young lady; daughter,お <ruby>嬢<rt>じょう</rt></ruby>さんはおいくつですか。,How old is your daughter?,noun
年賀状<div class="hint">New Year's card</div>,ねんがじょう,New Year's card,<ruby>昨日<rt>きのう</rt></ruby>、 <ruby>年賀状<rt>ねんがじょう</rt></ruby>を <ruby>出<rt>だ</rt></ruby>しました。,I sent my New Year's cards yesterday.,noun
蚊<div class="hint">mosquito</div>,か,mosquito,<ruby>蚊<rt>か</rt></ruby>に <ruby>足<rt>あし</rt></ruby>を <ruby>刺<rt>さ</rt></ruby>された。,I was bitten on my foot by a mosquito.,noun
拭く<div class="hint">wipe; dry</div>,ふく,wipe; dry,タオルで <ruby>体<rt>からだ</rt></ruby>を <ruby>拭<rt>ふ</rt></ruby>きました。,I wiped myself with a towel.,verb
挨拶<div class="hint">greet; greeting</div>,あいさつ,greet; greeting,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>笑顔<rt>えがお</rt></ruby>で <ruby>挨拶<rt>あいさつ</rt></ruby>した。,She greeted me with a smile.,verbal noun
まぐろ<div class="hint">tuna</div>,まぐろ,tuna,まぐろの <ruby>刺身<rt>さしみ</rt></ruby>を <ruby>食<rt>た</rt></ruby>べました。,I ate tuna sashimi.,noun
諦める<div class="hint">abandon; give up</div>,あきらめる,abandon; give up,<ruby>彼<rt>かれ</rt></ruby>は <ruby>留学<rt>りゅうがく</rt></ruby>の <ruby>夢<rt>ゆめ</rt></ruby>を <ruby>諦<rt>あきら</rt></ruby>めていないよ。,He hasn't given up on his dream of studying abroad.,verb
巻く<div class="hint">roll up; wrap</div>,まく,roll up; wrap,<ruby>彼<rt>かれ</rt></ruby>は <ruby>頭<rt>あたま</rt></ruby>にタオルを <ruby>巻<rt>ま</rt></ruby>いていた。,He had a towel tied around his head.,verb
靴<div class="hint">shoes</div>,くつ,shoes,<ruby>靴<rt>くつ</rt></ruby>が <ruby>汚<rt>よご</rt></ruby>れた。,My shoes got dirty.,noun
磨く<div class="hint">polish; grind</div>,みがく,polish; grind,<ruby>靴<rt>くつ</rt></ruby>を <ruby>磨<rt>みが</rt></ruby>いてください。,Please polish your shoes.,verb
歯磨き<div class="hint">brushing one's teeth</div>,はみがき,brushing one's teeth,<ruby>歯磨<rt>はみが</rt></ruby>きはしましたか。,Did you brush your teeth?,noun
パイナップル<div class="hint">pineapple</div>,ぱいなっぷる,pineapple,このパイナップルを <ruby>切<rt>き</rt></ruby>ってください。,Please cut up this pineapple.,noun
廊下<div class="hint">hallway; corridor</div>,ろうか,hallway; corridor,<ruby>廊下<rt>ろうか</rt></ruby>は <ruby>走<rt>はし</rt></ruby>らないでください。,Don't run in the hallway.,noun
褒める<div class="hint">praise; compliment</div>,ほめる,praise; compliment,<ruby>頑張<rt>がんば</rt></ruby>ったので <ruby>褒<rt>ほ</rt></ruby>められました。,He was praised because he worked hard.,verb
取り替える<div class="hint">change; replace</div>,とりかえる,change; replace,シーツを <ruby>取<rt>と</rt></ruby>り <ruby>替<rt>か</rt></ruby>えました。,I changed the sheets.,verb
着替え<div class="hint">change of clothes</div>,きがえ,change of clothes,<ruby>着替<rt>きが</rt></ruby>えを <ruby>旅行<rt>りょこう</rt></ruby>カバンに <ruby>詰<rt>つ</rt></ruby>めたよ。,I packed spare clothes in my travel bag.,verbal noun
マヨネーズ<div class="hint">mayonnaise</div>,まよねーず,mayonnaise,サラダにマヨネーズをかけたの。,I put mayonnaise on the salad.,noun
火災<div class="hint">fire; fire disaster</div>,かさい,fire; fire disaster,<ruby>火災<rt>かさい</rt></ruby>の <ruby>原因<rt>げんいん</rt></ruby>は <ruby>放火<rt>ほうか</rt></ruby>だそうです。,I heard that arson was the cause of the fire.,noun
障害<div class="hint">obstacle; disorder</div>,しょうがい,obstacle; disorder,まずは <ruby>障害<rt>しょうがい</rt></ruby>を <ruby>取<rt>と</rt></ruby>り <ruby>除<rt>のぞ</rt></ruby>いてから <ruby>計画<rt>けいかく</rt></ruby>を <ruby>進<rt>すす</rt></ruby>めよう。,Let's remove the obstacles first before we proceed with the plan.,noun
害<div class="hint">harm; damage</div>,がい,harm; damage,お <ruby>酒<rt>さけ</rt></ruby>の <ruby>飲<rt>の</rt></ruby>み <ruby>過<rt>す</rt></ruby>ぎは <ruby>健康<rt>けんこう</rt></ruby>に <ruby>害<rt>がい</rt></ruby>があります。,Too much drinking damages your health.,noun
公害<div class="hint">(environmental) pollution</div>,こうがい,(environmental) pollution,<ruby>私<rt>わたし</rt></ruby>たちは <ruby>公害<rt>こうがい</rt></ruby>を <ruby>減<rt>へ</rt></ruby>らすよう <ruby>努力<rt>どりょく</rt></ruby>しています。,We're doing our best to decrease pollution.,noun
被害<div class="hint">damage; harm</div>,ひがい,damage; harm,<ruby>彼<rt>かれ</rt></ruby>の <ruby>家<rt>いえ</rt></ruby>は <ruby>台風<rt>たいふう</rt></ruby>の <ruby>被害<rt>ひがい</rt></ruby>にあったの。,His house was damaged in the typhoon.,noun
とりあえず<div class="hint">for now; for the time being</div>,とりあえず,for now; for the time being,とりあえずお <ruby>知<rt>し</rt></ruby>らせしておきます。,Here's my report for now.,adverb
破る<div class="hint">defeat</div>,やぶる,defeat,<ruby>彼<rt>かれ</rt></ruby>は <ruby>強敵<rt>きょうてき</rt></ruby>を <ruby>見事<rt>みごと</rt></ruby>に <ruby>破<rt>やぶ</rt></ruby>ったね。,He heroically defeated the powerful enemy.,verb
救う<div class="hint">save; relieve</div>,すくう,save; relieve,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>通<rt>とお</rt></ruby>りがかりの <ruby>人<rt>ひと</rt></ruby>に <ruby>救<rt>すく</rt></ruby>われたよ。,She was saved by a passing stranger.,verb
助かる<div class="hint">be helped; be rescued</div>,たすかる,be helped; be rescued,<ruby>彼<rt>かれ</rt></ruby>はシートベルトをしていたので <ruby>助<rt>たす</rt></ruby>かったんだ。,He survived because he was wearing a seatbelt.,verb
助手<div class="hint">assistant</div>,じょしゅ,assistant,<ruby>資料<rt>しりょう</rt></ruby>は <ruby>助手<rt>じょしゅ</rt></ruby>に <ruby>預<rt>あず</rt></ruby>けておいてください。,Please give the materials to my assistant.,noun
救助<div class="hint">rescue; relief</div>,きゅうじょ,rescue; relief,プールで <ruby>男<rt>おとこ</rt></ruby>の <ruby>子<rt>こ</rt></ruby>が <ruby>救助<rt>きゅうじょ</rt></ruby>されました。,A boy was rescued in the swimming pool.,verbal noun
ぎりぎり<div class="hint">just in time; barely</div>,ぎりぎり,just in time; barely,<ruby>会社<rt>かいしゃ</rt></ruby>の <ruby>始業<rt>しぎょう</rt></ruby> <ruby>時間<rt>じかん</rt></ruby>にぎりぎりで <ruby>間<rt>ま</rt></ruby>に <ruby>合<rt>あ</rt></ruby>ったよ。,I made it just in time for the start of work.,adverb
応援<div class="hint">support; cheering</div>,おうえん,support; cheering,<ruby>大勢<rt>おおぜい</rt></ruby>が <ruby>応援<rt>おうえん</rt></ruby>に <ruby>駆<rt>か</rt></ruby>けつけてくれたよ。,Many people came to cheer us on.,verbal noun
援助<div class="hint">aid; assistance</div>,えんじょ,aid; assistance,その <ruby>国<rt>くに</rt></ruby>には <ruby>物資<rt>ぶっし</rt></ruby>の <ruby>援助<rt>えんじょ</rt></ruby>が <ruby>必要<rt>ひつよう</rt></ruby>です。,The country needs material aid.,verbal noun
派手<div class="hint">flashy; loud</div>,はで,flashy; loud,<ruby>雪<rt>ゆき</rt></ruby> <ruby>道<rt>みち</rt></ruby>で <ruby>派手<rt>はで</rt></ruby>に <ruby>転<rt>ころ</rt></ruby>んでしまったの。,I fell down loudly on the snowy road.,adjectival noun
小遣い<div class="hint">pocket money; allowance</div>,こづかい,pocket money; allowance,おじいちゃんにお <ruby>小遣<rt>こづか</rt></ruby>いをもらったよ。,My grandpa gave me pocket money.,noun
警告<div class="hint">warning; admonition</div>,けいこく,warning; admonition,<ruby>車<rt>くるま</rt></ruby>に <ruby>駐車<rt>ちゅうしゃ</rt></ruby> <ruby>違反<rt>いはん</rt></ruby>の <ruby>警告<rt>けいこく</rt></ruby>を <ruby>貼<rt>は</rt></ruby>られました。,They put a parking ticket warning on my car.,verbal noun
はっと<div class="hint">taken aback; startled</div>,はっと,taken aback; startled,<ruby>彼女<rt>かのじょ</rt></ruby>の <ruby>美<rt>うつく</rt></ruby>しさにはっとしたよ。,I was amazed by her beauty.,adverb
警官<div class="hint">police officer</div>,けいかん,police officer,<ruby>道<rt>みち</rt></ruby>で <ruby>警官<rt>けいかん</rt></ruby>に <ruby>呼<rt>よ</rt></ruby>び <ruby>止<rt>と</rt></ruby>められた。,I was stopped by a police officer on the road.,noun
管理<div class="hint">management; administration</div>,かんり,management; administration,<ruby>彼女<rt>かのじょ</rt></ruby>が <ruby>私<rt>わたし</rt></ruby>のスケジュールを <ruby>管理<rt>かんり</rt></ruby>している。,She manages my schedule.,verbal noun
犯人<div class="hint">criminal; offender</div>,はんにん,criminal; offender,あいつが <ruby>犯人<rt>はんにん</rt></ruby>です。,That guy's the criminal.,noun
犯罪<div class="hint">offense; crime</div>,はんざい,offense; crime,<ruby>最近<rt>さいきん</rt></ruby> <ruby>犯罪<rt>はんざい</rt></ruby>が <ruby>減<rt>へ</rt></ruby>っています。,Crime has been decreasing lately.,noun
罪<div class="hint">crime; sin</div>,つみ,crime; sin,<ruby>彼<rt>かれ</rt></ruby>の <ruby>罪<rt>つみ</rt></ruby>は <ruby>重<rt>おも</rt></ruby>いな。,His crime is serious.,noun
