味噌汁,みそしる,miso soup,<ruby>私<rt>わたし</rt></ruby>は <ruby>毎日<rt>まいにち</rt></ruby>みそ <ruby>汁<rt>しる</rt></ruby>を <ruby>飲<rt>の</rt></ruby>みます。,I have miso soup every day.,noun
姪,めい,niece,<ruby>私<rt>わたし</rt></ruby>の <ruby>姪<rt>めい</rt></ruby>は３ <ruby>才<rt>さい</rt></ruby>です。,My niece is three years old.,noun
痩せる,やせる,lose weight; become thin,<ruby>私<rt>わたし</rt></ruby>は <ruby>少<rt>すこ</rt></ruby>し <ruby>痩<rt>や</rt></ruby>せました。,I've lost a little weight.,verb
襖,ふすま,sliding door,<ruby>襖<rt>ふすま</rt></ruby>を <ruby>閉<rt>し</rt></ruby>めてください。,Please close the sliding door.,noun
箸,はし,chopsticks,<ruby>箸<rt>はし</rt></ruby>を <ruby>上手<rt>じょうず</rt></ruby>に <ruby>使<rt>つか</rt></ruby>えるよ。,I'm good at using chopsticks.,noun
顎,あご,jaw; chin,<ruby>顎<rt>あご</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>い。,My jaw hurts.,noun
一旦,いったん,once; one time,<ruby>疲<rt>つか</rt></ruby>れたでしょう、 <ruby>一旦<rt>いったん</rt></ruby> <ruby>休<rt>やす</rt></ruby>みましょう。,You must be tired; let's take a rest for a while.,adverb
ダイヤモンド,だいやもんど,diamond,ダイヤモンドはとても <ruby>高価<rt>こうか</rt></ruby>ですね。,Diamonds are very expensive.,noun
羨ましい,うらやましい,envious; jealous,<ruby>彼<rt>かれ</rt></ruby>の <ruby>才能<rt>さいのう</rt></ruby>は <ruby>羨<rt>うらや</rt></ruby>ましいほどだね。,I almost envy his talent.,adjective
鳩,はと,pigeon; dove,<ruby>公園<rt>こうえん</rt></ruby>の <ruby>鳩<rt>はと</rt></ruby>にえさをやったの。,I fed the pigeons in the park.,noun
稽古,けいこ,practice; training,<ruby>相撲<rt>すもう</rt></ruby>の <ruby>稽古<rt>けいこ</rt></ruby>はとても <ruby>厳<rt>きび</rt></ruby>しいよ。,Sumo training is very hard.,verbal noun
咳,せき,cough,<ruby>咳<rt>せき</rt></ruby>が <ruby>止<rt>と</rt></ruby>まらないので <ruby>病院<rt>びょういん</rt></ruby>に <ruby>行<rt>い</rt></ruby>ってきたの。,I went to the hospital because my cough didn't stop.,noun
口喧嘩,くちげんか,quarrel,きのう、 <ruby>弟<rt>おとうと</rt></ruby>と <ruby>口喧嘩<rt>くちげんか</rt></ruby>しました。,I quarreled with my younger brother yesterday.,verbal noun
喉,のど,throat,<ruby>風邪<rt>かぜ</rt></ruby>をひいて <ruby>喉<rt>のど</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>いです。,I have a cold and a sore throat.,noun
噛み付く,かみつく,bite,<ruby>犬<rt>いぬ</rt></ruby>が <ruby>手<rt>て</rt></ruby>に <ruby>噛<rt>か</rt></ruby>み <ruby>付<rt>つ</rt></ruby>きました。,The dog bit my hand.,verb
味噌,みそ,soybean paste,きゅうりに <ruby>味噌<rt>みそ</rt></ruby>をつけて <ruby>食<rt>た</rt></ruby>べたんだ。,I put miso on the cucumber and ate it.,noun
モーター,もーたー,motor; engine,<ruby>車<rt>くるま</rt></ruby>のモーターを <ruby>修理<rt>しゅうり</rt></ruby>したぜ。,I repaired the car motor.,noun
掴む,つかむ,grip; grab,<ruby>彼女<rt>かのじょ</rt></ruby>が <ruby>僕<rt>ぼく</rt></ruby>の <ruby>手<rt>て</rt></ruby>を <ruby>掴<rt>つか</rt></ruby>みました。,She gripped my hand.,verb
憧れる,あこがれる,yearn after; long for,<ruby>彼<rt>かれ</rt></ruby>はパイロットの <ruby>職<rt>しょく</rt></ruby>に <ruby>憧<rt>あこが</rt></ruby>れているんだ。,He wishes he could become a pilot.,verb
溢れる,あふれる,overflow; flood,バスタブからお <ruby>湯<rt>ゆ</rt></ruby>が <ruby>溢<rt>あふ</rt></ruby>れました。,Hot water overflowed from the bathtub.,verb
御無沙汰,ごぶさた,be out of touch,<ruby>長<rt>なが</rt></ruby>いこと <ruby>御無沙汰<rt>ごぶさた</rt></ruby>いたしました。,I have been out of touch with you for a long time.,verbal noun
苛める,いじめる,bully; abuse,<ruby>動物<rt>どうぶつ</rt></ruby>を <ruby>苛<rt>いじ</rt></ruby>めてはいけません。,Don't abuse animals.,verb
蓋,ふた,lid; cover,<ruby>箱<rt>はこ</rt></ruby>に <ruby>蓋<rt>ふた</rt></ruby>をしたよ。,I shut the lid on the box.,noun
曖昧,あいまい,ambiguous; vague,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>曖昧<rt>あいまい</rt></ruby>な <ruby>返事<rt>へんじ</rt></ruby>をしたね。,She gave a vague answer.,adjective
腫れる,はれる,swell up,<ruby>今朝<rt>けさ</rt></ruby>は <ruby>目<rt>め</rt></ruby>が <ruby>腫<rt>は</rt></ruby>れています。,My eyes are swollen this morning.,verb
車椅子,くるまいす,wheelchair,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>車椅子<rt>くるまいす</rt></ruby>に <ruby>乗<rt>の</rt></ruby>っています。,She uses a wheelchair.,noun
メーター,めーたー,meter,ガス <ruby>会社<rt>がいしゃ</rt></ruby>がメーターを <ruby>調<rt>しら</rt></ruby>べにきたぞ。,The gas company came to examine the meter.,noun
癌,がん,cancer,<ruby>祖父<rt>そふ</rt></ruby>は <ruby>癌<rt>がん</rt></ruby>で <ruby>亡<rt>な</rt></ruby>くなりました。,My grandfather died of cancer.,noun
眉毛,まゆげ,eyebrows,<ruby>彼女<rt>かのじょ</rt></ruby>の <ruby>眉毛<rt>まゆげ</rt></ruby>は <ruby>太<rt>ふと</rt></ruby>いな。,She has thick eyebrows.,noun
割り箸,わりばし,disposable chopsticks,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>割<rt>わ</rt></ruby>り <ruby>箸<rt>ばし</rt></ruby>を <ruby>使<rt>つか</rt></ruby>わず、 <ruby>自分<rt>じぶん</rt></ruby>の <ruby>箸<rt>はし</rt></ruby>を <ruby>使<rt>つか</rt></ruby>うの。,She uses her own chopsticks rather than disposable ones.,noun
初詣,はつもうで,first shrine visit of the new year,<ruby>近<rt>ちか</rt></ruby>くの <ruby>神社<rt>じんじゃ</rt></ruby>に <ruby>初詣<rt>はつもうで</rt></ruby>に <ruby>行<rt>い</rt></ruby>きました。,We paid a new year's visit to the nearby Shinto shrine.,verbal noun
お詫び,おわび,apologize; apology,<ruby>誤解<rt>ごかい</rt></ruby>があったことをお <ruby>詫<rt>わ</rt></ruby>びします。,I apologize for the misunderstanding.,verbal noun
頬,ほお,cheek (common reading),<ruby>彼女<rt>かのじょ</rt></ruby>はほおを <ruby>赤<rt>あか</rt></ruby>く <ruby>染<rt>そ</rt></ruby>めたわ。,Her cheeks flushed.,noun
餅,もち,rice cake,<ruby>正月<rt>しょうがつ</rt></ruby>には <ruby>餅<rt>もち</rt></ruby>を <ruby>食<rt>た</rt></ruby>べますよ。,We eat rice cakes during the New Year's holiday.,noun
鰻,うなぎ,eel,<ruby>鰻<rt>うなぎ</rt></ruby>の <ruby>蒲焼<rt>かばや</rt></ruby>きは <ruby>美味<rt>おい</rt></ruby>しいね。,Broiled eel is delicious.,noun
雀,すずめ,sparrow,<ruby>朝<rt>あさ</rt></ruby>は <ruby>雀<rt>すずめ</rt></ruby>の <ruby>声<rt>こえ</rt></ruby>で <ruby>目<rt>め</rt></ruby>が <ruby>覚<rt>さ</rt></ruby>めます。,I wake up to the sound of sparrows in the morning.,noun
リットル,りっとる,liter,<ruby>今日<rt>きょう</rt></ruby>は <ruby>水<rt>みず</rt></ruby>を２リットル <ruby>以上<rt>いじょう</rt></ruby> <ruby>飲<rt>の</rt></ruby>んだわ。,I drank more than two liters of water today.,noun
甥,おい,nephew,<ruby>私<rt>わたし</rt></ruby>の <ruby>甥<rt>おい</rt></ruby>は３ <ruby>才<rt>さい</rt></ruby>です。,My nephew is 3 years old.,noun
炒める,いためる,stir-fry,<ruby>次<rt>つぎ</rt></ruby>に、 <ruby>野菜<rt>やさい</rt></ruby>を <ruby>炒<rt>いた</rt></ruby>めてください。,Next; stir-fry the vegetables.,verb
舐める,なめる,lick,<ruby>犬<rt>いぬ</rt></ruby>に <ruby>顔<rt>かお</rt></ruby>を <ruby>舐<rt>な</rt></ruby>められました。,The dog licked my face.,verb
贅沢,ぜいたく,luxury; extravagance,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>一生<rt>いっしょう</rt></ruby> <ruby>贅沢<rt>ぜいたく</rt></ruby>に <ruby>暮<rt>く</rt></ruby>らしたんだ。,She lived her entire life in luxury.,verbal noun
頷く,うなずく,nod,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>頷<rt>うなず</rt></ruby>いて <ruby>同意<rt>どうい</rt></ruby>を <ruby>示<rt>しめ</rt></ruby>したの。,She showed agreement with a nod.,verb
餃子,ぎょうざ,Chinese dumpling,ここの <ruby>餃子<rt>ぎょうざ</rt></ruby>は <ruby>美味<rt>おい</rt></ruby>しいよ。,The dumplings here are tasty.,noun
小川,おがわ,stream; brook,<ruby>小川<rt>おがわ</rt></ruby>がさらさら <ruby>流<rt>なが</rt></ruby>れています。,The stream is flowing smoothly.,noun
空手,からて,karate,<ruby>彼<rt>かれ</rt></ruby>は <ruby>空手<rt>からて</rt></ruby>を <ruby>習<rt>なら</rt></ruby>っています。,He's learning karate.,noun
ボーイ,ぼーい,waiter; porter,ボーイに <ruby>荷物<rt>にもつ</rt></ruby>を <ruby>運<rt>はこ</rt></ruby>んでもらった。,The porter carried the luggage for me.,noun
空ける,あける,vacate; clear out,<ruby>彼女<rt>かのじょ</rt></ruby>はお <ruby>年寄<rt>としよ</rt></ruby>りのために <ruby>席<rt>せき</rt></ruby>を <ruby>空<rt>あ</rt></ruby>けたんだ。,She gave up her seat to an elderly person.,verb
海上,かいじょう,on the sea; seaborne,<ruby>海上<rt>かいじょう</rt></ruby>で <ruby>衝突<rt>しょうとつ</rt></ruby> <ruby>事故<rt>じこ</rt></ruby>が <ruby>発生<rt>はっせい</rt></ruby>した。,There was a collision on the sea.,noun
海水,かいすい,seawater,<ruby>海水<rt>かいすい</rt></ruby>から <ruby>塩<rt>しお</rt></ruby>を <ruby>作<rt>つく</rt></ruby>ります。,We make salt from seawater.,noun
田んぼ,たんぼ,rice field,この <ruby>辺<rt>へん</rt></ruby>は <ruby>田<rt>た</rt></ruby>んぼがたくさんあります。,There are a lot of rice fields around here.,noun
田,た,rice field; rice paddy,<ruby>今<rt>いま</rt></ruby>は <ruby>田<rt>た</rt></ruby>に <ruby>水<rt>みず</rt></ruby>を <ruby>入<rt>い</rt></ruby>れる <ruby>季節<rt>きせつ</rt></ruby>です。,Now is the time to fill the rice paddies with water.,noun
水田,すいでん,paddy field; rice paddy,<ruby>窓<rt>まど</rt></ruby>の <ruby>外<rt>そと</rt></ruby>に <ruby>水田<rt>すいでん</rt></ruby>が <ruby>広<rt>ひろ</rt></ruby>がっていたよ。,There was a sweep of rice paddies spreading outside the window.,noun
男女,だんじょ,men and women,そのスポーツは <ruby>男女<rt>だんじょ</rt></ruby> <ruby>一緒<rt>いっしょ</rt></ruby>にします。,Men and women play that sport together.,noun
大家,おおや,landlord,ここの <ruby>大家<rt>おおや</rt></ruby>は <ruby>近<rt>ちか</rt></ruby>くに <ruby>住<rt>す</rt></ruby>んでいますよ。,The landlord of this place lives near here.,noun
家出,いえで,running away from home,<ruby>彼<rt>かれ</rt></ruby>の <ruby>息子<rt>むすこ</rt></ruby>が <ruby>家出<rt>いえで</rt></ruby>したそうよ。,I heard that his son ran away from home.,verbal noun
ヨット,よっと,sailboat; yacht,ヨットでクルージングを <ruby>楽<rt>たの</rt></ruby>しみましたわ。,I enjoyed cruising on the yacht.,noun
元日,がんじつ,New Year's Day,<ruby>元日<rt>がんじつ</rt></ruby>には <ruby>初詣<rt>はつもうで</rt></ruby>に <ruby>行<rt>い</rt></ruby>きます。,I pay my first visit of the year to a shrine on New Year's Day.,noun
手元,てもと,at hand,<ruby>説明<rt>せつめい</rt></ruby> <ruby>書<rt>しょ</rt></ruby>は <ruby>手元<rt>てもと</rt></ruby>にありますか。,Do you have the manual at hand?,noun
元来,がんらい,originally; by nature,<ruby>彼<rt>かれ</rt></ruby>は <ruby>元来<rt>がんらい</rt></ruby>、 <ruby>真面目<rt>まじめ</rt></ruby>な <ruby>人<rt>ひと</rt></ruby>です。,He's an earnest person by nature.,adverb
お中元,おちゅうげん,mid-year gift; summer gift,お <ruby>中元<rt>ちゅうげん</rt></ruby>にビールが <ruby>届<rt>とど</rt></ruby>きました。,We received some beer as a summer gift.,noun
天,てん,sky; Heaven,<ruby>天<rt>てん</rt></ruby>から <ruby>恵<rt>めぐ</rt></ruby>みの <ruby>雨<rt>あめ</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>ったね。,A blessed rain fell from the skies.,noun
天の川,あまのがわ,Milky Way,<ruby>今夜<rt>こんや</rt></ruby>は <ruby>天<rt>あま</rt></ruby>の <ruby>川<rt>がわ</rt></ruby>が <ruby>見<rt>み</rt></ruby>えますね。,We can see the Milky Way tonight.,noun
気体,きたい,gas,<ruby>水<rt>みず</rt></ruby>が <ruby>沸騰<rt>ふっとう</rt></ruby>して <ruby>気体<rt>きたい</rt></ruby>になったんだ。,The water boiled and turned into gas.,noun
気力,きりょく,energy; vitality,<ruby>彼<rt>かれ</rt></ruby>は <ruby>気力<rt>きりょく</rt></ruby>にあふれていますね。,He's full of energy.,noun
雨天,うてん,rainy weather,<ruby>試合<rt>しあい</rt></ruby>は <ruby>雨天<rt>うてん</rt></ruby> <ruby>中止<rt>ちゅうし</rt></ruby>です。,The game will be cancelled in case of rain.,noun
リボン,りぼん,ribbon,プレゼントにリボンを <ruby>付<rt>つ</rt></ruby>けた。,I put a ribbon on the present.,noun
小雨,こさめ,drizzle,<ruby>小雨<rt>こさめ</rt></ruby>なので <ruby>傘<rt>かさ</rt></ruby>は <ruby>要<rt>い</rt></ruby>りません。,I don't need an umbrella because it's only drizzling.,noun
大雪,おおゆき,heavy snow,１０ <ruby>年<rt>ねん</rt></ruby>ぶりの <ruby>大雪<rt>おおゆき</rt></ruby>です。,We're having the heaviest snow in ten years.,noun
明かり,あかり,light,<ruby>部屋<rt>へや</rt></ruby>の <ruby>明<rt>あ</rt></ruby>かりをつけましょう。,Let's turn on the room light.,noun
明け方,あけがた,dawn; near daybreak,<ruby>明<rt>あ</rt></ruby>け <ruby>方<rt>がた</rt></ruby>に <ruby>雨<rt>あめ</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>り <ruby>始<rt>はじ</rt></ruby>めましたね。,It began to rain at dawn.,noun
南西,なんせい,southwest,ここから <ruby>南西<rt>なんせい</rt></ruby>に <ruby>進<rt>すす</rt></ruby>むと <ruby>村<rt>むら</rt></ruby>があります。,You'll see a village if you go in the southwest direction from here.,noun
南東,なんとう,southeast,<ruby>南東<rt>なんとう</rt></ruby>の <ruby>方角<rt>ほうがく</rt></ruby>に <ruby>月<rt>つき</rt></ruby>が <ruby>見<rt>み</rt></ruby>えるよ。,We can see the moon in the southeast.,noun
北東,ほくとう,northeast,<ruby>町<rt>まち</rt></ruby>の <ruby>北東<rt>ほくとう</rt></ruby>に <ruby>山<rt>やま</rt></ruby>があります。,There's a mountain in the northeastern part of the town.,noun
北西,ほくせい,northwest,<ruby>台風<rt>たいふう</rt></ruby>は <ruby>北西<rt>ほくせい</rt></ruby>に <ruby>進<rt>すす</rt></ruby>んでいます。,The typhoon is advancing toward the northwest.,noun
向かい,むかい,opposite side,<ruby>向<rt>む</rt></ruby>かいの <ruby>席<rt>せき</rt></ruby>が <ruby>空<rt>あ</rt></ruby>いていますよ。,The seat opposite is vacant.,noun
チョーク,ちょーく,chalk,チョークで <ruby>黒板<rt>こくばん</rt></ruby>に <ruby>字<rt>じ</rt></ruby>を <ruby>書<rt>か</rt></ruby>きました。,I wrote letters on the blackboard with a piece of chalk.,noun
向き,むき,direction; turn,<ruby>花瓶<rt>かびん</rt></ruby>の <ruby>向<rt>む</rt></ruby>きを <ruby>変<rt>か</rt></ruby>えたの。,I turned the vase around.,noun
向上,こうじょう,improvement,<ruby>全員<rt>ぜんいん</rt></ruby>で <ruby>技術<rt>ぎじゅつ</rt></ruby>の <ruby>向上<rt>こうじょう</rt></ruby>に <ruby>努<rt>つと</rt></ruby>めています。,We all work together to improve our skills.,verbal noun
一向に,いっこうに,absolutely (not) (formal; mainly in written),<ruby>彼<rt>かれ</rt></ruby>は <ruby>一向<rt>いっこう</rt></ruby>に <ruby>興味<rt>きょうみ</rt></ruby>を <ruby>示<rt>しめ</rt></ruby>さないの。,He shows absolutely no interest.,adverb
入門,にゅうもん,admission; introduction,<ruby>私<rt>わたし</rt></ruby>は <ruby>相撲部屋<rt>すもうべや</rt></ruby>に <ruby>入門<rt>にゅうもん</rt></ruby>しました。,I entered a sumo stable.,verbal noun
開き,あき,opening,このブラウスは <ruby>後<rt>うし</rt></ruby>ろ <ruby>開<rt>あ</rt></ruby>きです。,This blouse opens from the back.,noun
聞かす,きかす,let (someone) hear; tell (a story etc.),<ruby>子供<rt>こども</rt></ruby>に <ruby>昔話<rt>むかしばなし</rt></ruby>を <ruby>聞<rt>き</rt></ruby>かせてあげたの。,I told some folk tales to my kids.,verb
聞き手,ききて,listener; audience,<ruby>彼女<rt>かのじょ</rt></ruby>はいつも <ruby>聞<rt>き</rt></ruby>き <ruby>手<rt>て</rt></ruby>にまわるね。,She's always a listener.,noun
客間,きゃくま,guest room,お <ruby>客<rt>きゃく</rt></ruby>さんを <ruby>客間<rt>きゃくま</rt></ruby>にお <ruby>通<rt>とお</rt></ruby>ししたわよ。,I showed the guest into the reception room.,noun
ノック,のっく,knock,<ruby>入<rt>はい</rt></ruby>るときはドアをノックしてください。,Please knock on the door before entering.,verbal noun
空間,くうかん,space,<ruby>狭<rt>せま</rt></ruby>い <ruby>空間<rt>くうかん</rt></ruby>に <ruby>物<rt>もの</rt></ruby>がたくさん <ruby>置<rt>お</rt></ruby>いてあるね。,There are a lot of things in this tiny space.,noun
間,ま,interval; time (in between),<ruby>彼<rt>かれ</rt></ruby>は <ruby>少<rt>すこ</rt></ruby>し <ruby>間<rt>ま</rt></ruby>を <ruby>置<rt>お</rt></ruby>いてから <ruby>返事<rt>へんじ</rt></ruby>した。,He responded after a short pause.,noun
間,かん,interval; meantime,その <ruby>間<rt>かん</rt></ruby>に <ruby>彼<rt>かれ</rt></ruby>は <ruby>居<rt>い</rt></ruby>なくなっていました。,He disappeared in the meantime.,noun
高まる,たかまる,increase; intensify,その <ruby>計画<rt>けいかく</rt></ruby>に <ruby>対<rt>たい</rt></ruby>する <ruby>反対<rt>はんたい</rt></ruby>の <ruby>声<rt>こえ</rt></ruby>が <ruby>高<rt>たか</rt></ruby>まっているわ。,Opposition to the plan has been intensified.,verb
最中,さいちゅう,in the middle of; during,<ruby>夕食<rt>ゆうしょく</rt></ruby>の <ruby>最中<rt>さいちゅう</rt></ruby>に <ruby>電話<rt>でんわ</rt></ruby>がかかってきたの。,I got a phone call in the middle of dinner.,noun
最小,さいしょう,the smallest; minimum,これは <ruby>世界<rt>せかい</rt></ruby>で <ruby>最小<rt>さいしょう</rt></ruby>のコンピューターです。,This is the smallest computer in the world.,noun
最上,さいじょう,best; highest,このホテルでは <ruby>最上<rt>さいじょう</rt></ruby>のサービスが <ruby>受<rt>う</rt></ruby>けられます。,You can get the best service at this hotel.,noun
初日,しょにち,first day; opening day,<ruby>会議<rt>かいぎ</rt></ruby>の <ruby>初日<rt>しょにち</rt></ruby>に <ruby>市長<rt>しちょう</rt></ruby>がスピーチをしたよ。,The mayor made a speech on the first day of the conference.,noun
月初め,つきはじめ,the beginning of the month,いつも <ruby>月<rt>つき</rt></ruby> <ruby>初<rt>はじ</rt></ruby>めに <ruby>彼<rt>かれ</rt></ruby>と <ruby>会<rt>あ</rt></ruby>います。,I always meet him at the beginning of the month.,noun
ものすごい,ものすごい,tremendous,<ruby>夕方<rt>ゆうがた</rt></ruby>、ものすごい <ruby>雨<rt>あめ</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>ったね。,There was a tremendous downpour earlier this evening.,adjective
お前,おまえ,you (vulgar language),お <ruby>前<rt>まえ</rt></ruby>の <ruby>言<rt>い</rt></ruby>うことは <ruby>信<rt>しん</rt></ruby>じられない。,I can't believe what you say.,noun
前向き,まえむき,facing forward; positive,<ruby>前向<rt>まえむ</rt></ruby>きに <ruby>検討<rt>けんとう</rt></ruby>します。,We'll consider the matter positively.,adjectival noun
人前,ひとまえ,in front of people,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>人前<rt>ひとまえ</rt></ruby>に <ruby>出<rt>で</rt></ruby>ると <ruby>緊張<rt>きんちょう</rt></ruby>します。,She gets nervous in front of other people.,noun
前もって,まえもって,in advance,<ruby>休<rt>やす</rt></ruby>むときは <ruby>前<rt>まえ</rt></ruby>もって <ruby>連絡<rt>れんらく</rt></ruby>ください。,If you're going to take a day off; please let me know in advance.,adverb
前年,ぜんねん,the year before,<ruby>前年<rt>ぜんねん</rt></ruby>に <ruby>比<rt>くら</rt></ruby>べて <ruby>利益<rt>りえき</rt></ruby>が <ruby>上<rt>あ</rt></ruby>がりました。,Our profit went up compared to the year before.,noun
出前,でまえ,home delivery of food,<ruby>寿司<rt>すし</rt></ruby>の <ruby>出前<rt>でまえ</rt></ruby>を <ruby>頼<rt>たの</rt></ruby>んだよ。,We ordered sushi delivery to our house.,noun
後ろ向き,うしろむき,facing backward,<ruby>彼<rt>かれ</rt></ruby>は <ruby>車<rt>くるま</rt></ruby>を <ruby>後<rt>うし</rt></ruby>ろ <ruby>向<rt>む</rt></ruby>きに <ruby>駐車<rt>ちゅうしゃ</rt></ruby>したの。,He parked the car backward.,noun
朝日,あさひ,morning sun,<ruby>朝日<rt>あさひ</rt></ruby>が <ruby>昇<rt>のぼ</rt></ruby>りましたよ。,The morning sun has risen.,noun
明朝,みょうちょう,tomorrow morning,<ruby>明朝<rt>みょうちょう</rt></ruby>１０ <ruby>時<rt>じ</rt></ruby>からまた <ruby>会議<rt>かいぎ</rt></ruby>です。,There's another meeting at ten o'clock tomorrow morning.,noun
アクセント,あくせんと,accent; stress,アメリカ <ruby>英語<rt>えいご</rt></ruby>とイギリス <ruby>英語<rt>えいご</rt></ruby>ではアクセントが <ruby>違<rt>ちが</rt></ruby>うことがあるね。,American English and British English can be different in their accents.,noun
晩年,ばんねん,one's later years,<ruby>彼<rt>かれ</rt></ruby>は <ruby>晩年<rt>ばんねん</rt></ruby>を <ruby>故郷<rt>こきょう</rt></ruby>で <ruby>過<rt>す</rt></ruby>ごしたんだ。,He spent his later years in his hometown.,noun
夜明け,よあけ,dawn; daybreak,<ruby>夜明<rt>よあ</rt></ruby>けと <ruby>共<rt>とも</rt></ruby>に <ruby>目<rt>め</rt></ruby>が <ruby>覚<rt>さ</rt></ruby>めたんだ。,I awoke at daybreak.,noun
昨夜,さくや,last night; last evening (formal),<ruby>昨夜<rt>さくや</rt></ruby>の <ruby>台風<rt>たいふう</rt></ruby>で <ruby>電車<rt>でんしゃ</rt></ruby>が <ruby>遅<rt>おく</rt></ruby>れているね。,The train is late because of last night's typhoon.,noun
