七<div class="hint">seven (Chinese origin)</div>,しち,seven (Chinese origin),そのグループのメンバーは <ruby>全部<rt>ぜんぶ</rt></ruby>で <ruby>七<rt>しち</rt></ruby> <ruby>人<rt>にん</rt></ruby>だ。,In total; there are seven members in the group.,noun
八<div class="hint">eight</div>,はち,eight,りんごを <ruby>八<rt>はち</rt></ruby> <ruby>個<rt>こ</rt></ruby>ください。,Please give me eight apples.,noun
九<div class="hint">nine</div>,きゅう,nine,<ruby>野球<rt>やきゅう</rt></ruby>は <ruby>九<rt>きゅう</rt></ruby> <ruby>人<rt>にん</rt></ruby>で１チームです。,In baseball there are nine people on one team.,noun
九<div class="hint">nine</div>,く,nine,<ruby>私<rt>わたし</rt></ruby>は <ruby>九<rt>く</rt></ruby> <ruby>月<rt>がつ</rt></ruby>に <ruby>行<rt>い</rt></ruby>く <ruby>予定<rt>よてい</rt></ruby>です。,I'm planning to go there in September.,noun
十<div class="hint">ten</div>,じゅう,ten,その <ruby>子<rt>こ</rt></ruby>は <ruby>指<rt>ゆび</rt></ruby>で <ruby>十<rt>じゅう</rt></ruby> <ruby>数<rt>かぞ</rt></ruby>えました。,The child counted to ten on her fingers.,noun
百<div class="hint">hundred</div>,ひゃく,hundred,<ruby>私<rt>わたし</rt></ruby>の <ruby>祖母<rt>そぼ</rt></ruby>は <ruby>百<rt>ひゃく</rt></ruby> <ruby>才<rt>さい</rt></ruby>です。,My grandmother is 100 years old.,noun
千<div class="hint">thousand</div>,せん,thousand,<ruby>千<rt>せん</rt></ruby> <ruby>円<rt>えん</rt></ruby> <ruby>貸<rt>か</rt></ruby>してください。,Please lend me 1000 yen.,noun
万<div class="hint">ten thousand</div>,まん,ten thousand,この <ruby>靴<rt>くつ</rt></ruby>は１ <ruby>万<rt>まん</rt></ruby> <ruby>円<rt>えん</rt></ruby>です。,These shoes are ten thousand yen.,noun
一つ<div class="hint">one (thing)</div>,ひとつ,one (thing),それを <ruby>一<rt>ひと</rt></ruby>つください。,Please give me one of those.,noun
二つ<div class="hint">two (things)</div>,ふたつ,two (things),ソフトクリームを <ruby>二<rt>ふた</rt></ruby>つください。,Can I get two ice cream cones?,noun
三つ<div class="hint">three (things)</div>,みっつ,three (things),コップを <ruby>三<rt>みっ</rt></ruby>つ <ruby>買<rt>か</rt></ruby>いました。,I bought three glasses.,noun
四つ<div class="hint">four (things)</div>,よっつ,four (things),<ruby>私<rt>わたし</rt></ruby>は <ruby>腕時計<rt>うでどけい</rt></ruby>を <ruby>四<rt>よっ</rt></ruby>つ <ruby>持<rt>も</rt></ruby>っています。,I have four wristwatches.,noun
五つ<div class="hint">five (things)</div>,いつつ,five (things),<ruby>桃<rt>もも</rt></ruby>を <ruby>五<rt>いつ</rt></ruby>つください。,I'd like five peaches; please.,noun
六つ<div class="hint">six (things)</div>,むっつ,six (things),<ruby>息子<rt>むすこ</rt></ruby>は <ruby>六<rt>むっ</rt></ruby>つになりました。,My son turned six.,noun
七つ<div class="hint">seven (things)</div>,ななつ,seven (things),この <ruby>子<rt>こ</rt></ruby>は <ruby>今年<rt>ことし</rt></ruby> <ruby>七<rt>なな</rt></ruby>つになります。,This kid is turning seven this year.,noun
八つ<div class="hint">eight (things)</div>,やっつ,eight (things),あの <ruby>家<rt>いえ</rt></ruby>には <ruby>時計<rt>とけい</rt></ruby>が <ruby>八<rt>やっ</rt></ruby>つあります。,There are eight clocks in that house.,noun
九つ<div class="hint">nine (things)</div>,ここのつ,nine (things),<ruby>娘<rt>むすめ</rt></ruby>は <ruby>明日<rt>あす</rt></ruby> <ruby>九<rt>ここの</rt></ruby>つになります。,My daughter's turning nine tomorrow.,noun
いつ<div class="hint">when</div>,いつ,when,<ruby>彼女<rt>かのじょ</rt></ruby>はいつ <ruby>来<rt>き</rt></ruby>ますか。,When is she coming?,interrogative
する<div class="hint">do; make</div>,する,do; make,<ruby>友達<rt>ともだち</rt></ruby>と <ruby>一緒<rt>いっしょ</rt></ruby>に <ruby>宿題<rt>しゅくだい</rt></ruby>をした。,I did my homework with my friend.,verb
なる<div class="hint">become</div>,なる,become,<ruby>彼<rt>かれ</rt></ruby>は <ruby>医者<rt>いしゃ</rt></ruby>になりました。,He became a doctor.,verb
まだ<div class="hint">(not) yet; still</div>,まだ,(not) yet; still,<ruby>宿題<rt>しゅくだい</rt></ruby>はまだ <ruby>終<rt>お</rt></ruby>わっていません。,I haven't finished my homework yet.,adverb
円<div class="hint">Japanese yen</div>,えん,Japanese yen,カレーライスは７００ <ruby>円<rt>えん</rt></ruby>です。,The curry and rice is 700 yen.,noun
円<div class="hint">circle</div>,えん,circle,そこに <ruby>大<rt>おお</rt></ruby>きな <ruby>円<rt>えん</rt></ruby>を <ruby>描<rt>か</rt></ruby>いて。,Draw a big circle there.,noun
時<div class="hint">time; moment</div>,とき,time; moment,<ruby>時<rt>とき</rt></ruby>の <ruby>経<rt>た</rt></ruby>つのは <ruby>早<rt>はや</rt></ruby>い。,Time flies.,noun
時々<div class="hint">sometimes</div>,ときどき,sometimes,<ruby>彼<rt>かれ</rt></ruby>は <ruby>時々<rt>ときどき</rt></ruby> <ruby>遅刻<rt>ちこく</rt></ruby>します。,He's sometimes late.,adverb
あと<div class="hint">after</div>,あと,after,<ruby>仕事<rt>しごと</rt></ruby>のあと、 <ruby>映画<rt>えいが</rt></ruby>を <ruby>見<rt>み</rt></ruby>た。,I saw a movie after work.,noun
日時<div class="hint">date and time</div>,にちじ,date and time,<ruby>試写<rt>ししゃ</rt></ruby> <ruby>会<rt>かい</rt></ruby>の <ruby>日時<rt>にちじ</rt></ruby>を <ruby>教<rt>おし</rt></ruby>えてください。,Please tell me the date of the sneak preview.,noun
日<div class="hint">counter for days</div>,にち,counter for days,<ruby>私<rt>わたし</rt></ruby>たちは <ruby>先月<rt>せんげつ</rt></ruby>１１ <ruby>日<rt>にち</rt></ruby>に <ruby>結婚<rt>けっこん</rt></ruby>しました。,We got married on the 11th last month.,noun
一日<div class="hint">first of the month</div>,ついたち,first of the month,<ruby>来月<rt>らいげつ</rt></ruby>の <ruby>一日<rt>ついたち</rt></ruby>は <ruby>空<rt>あ</rt></ruby>いていますか。,Are you available on the first of next month?,noun
二日<div class="hint">two days; second of the month</div>,ふつか,two days; second of the month,<ruby>私<rt>わたし</rt></ruby>は <ruby>二日<rt>ふつか</rt></ruby> <ruby>待<rt>ま</rt></ruby>った。,I waited two days.,noun
三日<div class="hint">three days; third of the month</div>,みっか,three days; third of the month,<ruby>手紙<rt>てがみ</rt></ruby>が <ruby>届<rt>とど</rt></ruby>くのに <ruby>三日<rt>みっか</rt></ruby>かかりました。,It took three days for the letter to arrive.,noun
四日<div class="hint">four days; fourth of the month</div>,よっか,four days; fourth of the month,<ruby>新<rt>しん</rt></ruby> <ruby>学期<rt>がっき</rt></ruby>は <ruby>来月<rt>らいげつ</rt></ruby>の <ruby>四日<rt>よっか</rt></ruby>からです。,The new school term starts on the fourth of next month.,noun
五日<div class="hint">five days; fifth of the month</div>,いつか,five days; fifth of the month,<ruby>五月<rt>ごがつ</rt></ruby> <ruby>五日<rt>いつか</rt></ruby>は <ruby>祝日<rt>しゅくじつ</rt></ruby>です。,May 5th is a holiday.,noun
六日<div class="hint">six days; sixth of the month</div>,むいか,six days; sixth of the month,<ruby>六日<rt>むいか</rt></ruby> <ruby>前<rt>まえ</rt></ruby>に <ruby>日本<rt>にほん</rt></ruby>に <ruby>帰<rt>かえ</rt></ruby>ってきました。,I came back to Japan six days ago.,noun
七日<div class="hint">seven days; seventh of the month</div>,なのか,seven days; seventh of the month,<ruby>先月<rt>せんげつ</rt></ruby>の <ruby>七日<rt>なのか</rt></ruby>に <ruby>孫<rt>まご</rt></ruby>が <ruby>生<rt>う</rt></ruby>まれました。,My grandchild was born on the seventh of last month.,noun
八日<div class="hint">eight days; eighth of the month</div>,ようか,eight days; eighth of the month,<ruby>八日<rt>ようか</rt></ruby>からイギリスに <ruby>行<rt>い</rt></ruby>きます。,I will go to England on the eighth.,noun
九日<div class="hint">nine days; ninth of the month</div>,ここのか,nine days; ninth of the month,<ruby>九日<rt>ここのか</rt></ruby>に <ruby>荷物<rt>にもつ</rt></ruby>が <ruby>届<rt>とど</rt></ruby>きます。,The package will arrive on the ninth.,noun
十日<div class="hint">ten days; tenth of the month</div>,とおか,ten days; tenth of the month,<ruby>十日<rt>とおか</rt></ruby> <ruby>後<rt>ご</rt></ruby>に <ruby>帰<rt>かえ</rt></ruby>ります。,I'll be back in ten days.,noun
二十日<div class="hint">20 days; 20th of the month</div>,はつか,20 days; 20th of the month,<ruby>来月<rt>らいげつ</rt></ruby>の <ruby>二十日<rt>はつか</rt></ruby>は <ruby>弟<rt>おとうと</rt></ruby>の <ruby>誕生日<rt>たんじょうび</rt></ruby>です。,The 20th of next month is my little brother's birthday.,noun
曜日<div class="hint">day of the week</div>,ようび,day of the week,<ruby>曜日<rt>ようび</rt></ruby>を <ruby>間違<rt>まちが</rt></ruby>えました。,I got the day of the week wrong.,noun
月曜日<div class="hint">Monday</div>,げつようび,Monday,<ruby>月曜日<rt>げつようび</rt></ruby>に <ruby>会<rt>あ</rt></ruby>いましょう。,Let's meet on Monday.,noun
火曜日<div class="hint">Tuesday</div>,かようび,Tuesday,<ruby>火曜日<rt>かようび</rt></ruby>に <ruby>会議<rt>かいぎ</rt></ruby>があります。,There's a meeting on Tuesday.,noun
水曜日<div class="hint">Wednesday</div>,すいようび,Wednesday,<ruby>水曜日<rt>すいようび</rt></ruby>はバイトがあります。,I work part time on Wednesdays.,noun
木曜日<div class="hint">Thursday</div>,もくようび,Thursday,<ruby>木曜日<rt>もくようび</rt></ruby>は <ruby>仕事<rt>しごと</rt></ruby>が <ruby>休<rt>やす</rt></ruby>みです。,I don't have work on Thursday.,noun
金曜日<div class="hint">Friday</div>,きんようび,Friday,<ruby>金曜日<rt>きんようび</rt></ruby>の <ruby>夜<rt>よる</rt></ruby>は <ruby>友達<rt>ともだち</rt></ruby>と <ruby>出<rt>で</rt></ruby>かけます。,I go out with my friends on Friday nights.,noun
土曜日<div class="hint">Saturday</div>,どようび,Saturday,<ruby>土曜日<rt>どようび</rt></ruby>の <ruby>夜<rt>よる</rt></ruby>はクラブに <ruby>行<rt>い</rt></ruby>きます。,I'm going to a club Saturday night.,noun
日曜日<div class="hint">Sunday</div>,にちようび,Sunday,<ruby>日曜日<rt>にちようび</rt></ruby>は <ruby>海<rt>うみ</rt></ruby>に <ruby>行<rt>い</rt></ruby>きました。,We went to the beach on Sunday.,noun
先週<div class="hint">last week</div>,せんしゅう,last week,<ruby>先週<rt>せんしゅう</rt></ruby>は <ruby>海<rt>うみ</rt></ruby>に <ruby>行<rt>い</rt></ruby>った。,I went to the beach last week.,noun
今<div class="hint">now</div>,いま,now,<ruby>彼<rt>かれ</rt></ruby>は <ruby>今<rt>いま</rt></ruby>、 <ruby>勉強<rt>べんきょう</rt></ruby>しています。,He's studying now.,adverb
今年<div class="hint">this year</div>,ことし,this year,<ruby>今年<rt>ことし</rt></ruby>はイタリアに <ruby>旅行<rt>りょこう</rt></ruby>したい。,I want to travel to Italy this year.,noun
今日<div class="hint">today</div>,きょう,today,<ruby>今日<rt>きょう</rt></ruby>は <ruby>仕事<rt>しごと</rt></ruby>がありません。,I don't have work today.,noun
くれる<div class="hint">be given</div>,くれる,be given,<ruby>友達<rt>ともだち</rt></ruby>が <ruby>誕生<rt>たんじょう</rt></ruby> <ruby>日<rt>び</rt></ruby>プレゼントをくれた。,My friend gave me a birthday present.,verb
今月<div class="hint">this month</div>,こんげつ,this month,<ruby>今月<rt>こんげつ</rt></ruby>はとても <ruby>忙<rt>いそが</rt></ruby>しい。,I'm very busy this month.,noun
今週<div class="hint">this week</div>,こんしゅう,this week,<ruby>今週<rt>こんしゅう</rt></ruby>は <ruby>日本語<rt>にほんご</rt></ruby>のテストがあります。,We have a Japanese test this week.,noun
そう<div class="hint">so; that way</div>,そう,so; that way,<ruby>私<rt>わたし</rt></ruby>もそう <ruby>思<rt>おも</rt></ruby>います。,That's what I think too.,adverb
もう<div class="hint">already; yet</div>,もう,already; yet,<ruby>彼<rt>かれ</rt></ruby>はもう <ruby>帰<rt>かえ</rt></ruby>りました。,He's already gone home.,adverb
月<div class="hint">moon</div>,つき,moon,<ruby>今夜<rt>こんや</rt></ruby>は <ruby>月<rt>つき</rt></ruby>がとてもきれいです。,The moon looks so beautiful tonight.,noun
火<div class="hint">fire</div>,ひ,fire,<ruby>火<rt>ひ</rt></ruby>を <ruby>消<rt>け</rt></ruby>して。,Put out the fire.,noun
水<div class="hint">water</div>,みず,water,<ruby>水<rt>みず</rt></ruby>を <ruby>一杯<rt>いっぱい</rt></ruby>ください。,Please give me a glass of water.,noun
どうぞ<div class="hint">please</div>,どうぞ,please,こちらへどうぞ。,This way please.,adverb
木<div class="hint">tree; wood</div>,き,tree; wood,<ruby>台風<rt>たいふう</rt></ruby>で <ruby>木<rt>き</rt></ruby>が <ruby>倒<rt>たお</rt></ruby>れた。,A tree fell down in the typhoon.,noun
金<div class="hint">money</div>,かね,money,これはかなり <ruby>金<rt>かね</rt></ruby>がかかった。,This cost quite a lot of money.,noun
よく<div class="hint">often; well</div>,よく,often; well,<ruby>彼女<rt>かのじょ</rt></ruby>はよく <ruby>旅行<rt>りょこう</rt></ruby>に <ruby>行<rt>い</rt></ruby>きます。,She often goes on holiday.,adverb
週<div class="hint">week</div>,しゅう,week,その <ruby>次<rt>つぎ</rt></ruby>の <ruby>週<rt>しゅう</rt></ruby>は <ruby>空<rt>あ</rt></ruby>いてますか。,Will you be available the following week?,noun
どう<div class="hint">how; what</div>,どう,how; what,あなたはどう <ruby>思<rt>おも</rt></ruby>いますか。,What do you think?,interrogative
年<div class="hint">year; age</div>,とし,year; age,<ruby>新<rt>あたら</rt></ruby>しい <ruby>年<rt>とし</rt></ruby>が <ruby>始<rt>はじ</rt></ruby>まりました。,A new year has started.,noun
分かる<div class="hint">understand</div>,わかる,understand,<ruby>質問<rt>しつもん</rt></ruby>の <ruby>意味<rt>いみ</rt></ruby>は <ruby>分<rt>わ</rt></ruby>かりましたか。,Did you understand the meaning of the question?,verb
十分<div class="hint">enough; plentiful</div>,じゅうぶん,enough; plentiful,お <ruby>金<rt>かね</rt></ruby>はまだ <ruby>十分<rt>じゅうぶん</rt></ruby>あります。,We still have plenty of money.,adjectival noun
分<div class="hint">amount; share</div>,ぶん,amount; share,このケーキはあなたの <ruby>分<rt>ぶん</rt></ruby>です。,This is your share of the cake.,noun
分ける<div class="hint">divide; share</div>,わける,divide; share,お <ruby>菓子<rt>かし</rt></ruby>をみんなで <ruby>分<rt>わ</rt></ruby>けました。,We shared the sweets with everyone.,verb
あげる<div class="hint">give</div>,あげる,give,この <ruby>本<rt>ほん</rt></ruby>、あなたにあげます。,I'll give you this book.,verb
分かれる<div class="hint">be divided; split off</div>,わかれる,be divided; split off,グループの <ruby>中<rt>なか</rt></ruby>で <ruby>意見<rt>いけん</rt></ruby>が <ruby>分<rt>わ</rt></ruby>かれました。,Opinion was divided within the group.,verb
何<div class="hint">what</div>,なに,what,<ruby>夕食<rt>ゆうしょく</rt></ruby>には <ruby>何<rt>なに</rt></ruby>を <ruby>食<rt>た</rt></ruby>べたいですか。,What would you like to eat for dinner?,interrogative
何<div class="hint">what (used with t; d; n consonants and counters)</div>,なん,what (used with t; d; n consonants and counters),<ruby>質問<rt>しつもん</rt></ruby>は <ruby>何<rt>なん</rt></ruby>ですか。,What's your question?,interrogative
何か<div class="hint">something; some</div>,なにか,something; some,<ruby>道<rt>みち</rt></ruby>に <ruby>何<rt>なに</rt></ruby>か <ruby>落<rt>お</rt></ruby>ちています。,Something has fallen on the road.,pronoun
先<div class="hint">ahead; first</div>,さき,ahead; first,お <ruby>先<rt>さき</rt></ruby>にどうぞ。,Please go ahead.,noun
こう<div class="hint">like this; such</div>,こう,like this; such,こう <ruby>小<rt>ちい</rt></ruby>さい <ruby>字<rt>じ</rt></ruby>は <ruby>読<rt>よ</rt></ruby>めない。,I can't read such small letters.,adverb
先ず<div class="hint">first of all; to begin with</div>,まず,first of all; to begin with,<ruby>帰<rt>かえ</rt></ruby>ったら <ruby>先<rt>ま</rt></ruby>ず <ruby>手<rt>て</rt></ruby>を <ruby>洗<rt>あら</rt></ruby>いましょう。,When you get home; wash your hands first.,adverb
来る<div class="hint">come</div>,くる,come,<ruby>彼<rt>かれ</rt></ruby>は <ruby>昼<rt>ひる</rt></ruby>すぎに <ruby>来<rt>き</rt></ruby>ます。,He'll come after lunch.,verb
来年<div class="hint">next year</div>,らいねん,next year,<ruby>来年<rt>らいねん</rt></ruby> <ruby>一緒<rt>いっしょ</rt></ruby>に <ruby>旅行<rt>りょこう</rt></ruby>しましょう。,Let's travel together next year.,noun
来週<div class="hint">next week</div>,らいしゅう,next week,<ruby>続<rt>つづ</rt></ruby>きは <ruby>来週<rt>らいしゅう</rt></ruby>やりましょう。,We'll continue this next week.,noun
どこ<div class="hint">where</div>,どこ,where,あの <ruby>本<rt>ほん</rt></ruby>をどこに <ruby>置<rt>お</rt></ruby>きましたか。,Where did you put that book?,interrogative
来月<div class="hint">next month</div>,らいげつ,next month,<ruby>来月<rt>らいげつ</rt></ruby>から <ruby>大学生<rt>だいがくせい</rt></ruby>になります。,I'll be a college student next month.,noun
行く<div class="hint">go</div>,いく,go,<ruby>日曜日<rt>にちようび</rt></ruby>は <ruby>図書館<rt>としょかん</rt></ruby>に <ruby>行<rt>い</rt></ruby>きます。,I go to the library on Sundays.,verb
帰る<div class="hint">go back home</div>,かえる,go back home,<ruby>家<rt>うち</rt></ruby>に <ruby>帰<rt>かえ</rt></ruby>ろう。,Let's go home.,verb
大きい<div class="hint">big</div>,おおきい,big,あの <ruby>大<rt>おお</rt></ruby>きい <ruby>建物<rt>たてもの</rt></ruby>は <ruby>何<rt>なん</rt></ruby>ですか。,What's that big building?,adjective
大きさ<div class="hint">size; dimension</div>,おおきさ,size; dimension,この <ruby>大<rt>おお</rt></ruby>きさの <ruby>封筒<rt>ふうとう</rt></ruby>が <ruby>欲<rt>ほ</rt></ruby>しいのですが。,I'd like an envelope of this size.,noun
もっと<div class="hint">more</div>,もっと,more,もっと <ruby>近<rt>ちか</rt></ruby>くに <ruby>来<rt>き</rt></ruby>てください。,Please come closer.,adverb
中<div class="hint">inside; middle</div>,なか,inside; middle,<ruby>父<rt>ちち</rt></ruby>は <ruby>家<rt>いえ</rt></ruby>の <ruby>中<rt>なか</rt></ruby>にいます。,My father is inside the house.,noun
小さい<div class="hint">small</div>,ちいさい,small,<ruby>小<rt>ちい</rt></ruby>さい <ruby>花<rt>はな</rt></ruby>が <ruby>咲<rt>さ</rt></ruby>いています。,Small flowers are blooming.,adjective
少ない<div class="hint">few; little</div>,すくない,few; little,<ruby>今年<rt>ことし</rt></ruby>は <ruby>雨<rt>あめ</rt></ruby>が <ruby>少<rt>すく</rt></ruby>ないです。,There's not much rain this year.,adjective
少し<div class="hint">a bit; a little while</div>,すこし,a bit; a little while,<ruby>少<rt>すこ</rt></ruby>し <ruby>疲<rt>つか</rt></ruby>れました。,I'm a little tired.,adverb
少年<div class="hint">boy (between 7 and 18 years old)</div>,しょうねん,boy (between 7 and 18 years old),<ruby>少年<rt>しょうねん</rt></ruby>たちがサッカーをしている。,The boys are playing soccer.,noun
そこ<div class="hint">there</div>,そこ,there,そこに <ruby>座<rt>すわ</rt></ruby>ってください。,Please sit there.,pronoun
多い<div class="hint">a lot of; many</div>,おおい,a lot of; many,<ruby>京都<rt>きょうと</rt></ruby>にはお <ruby>寺<rt>てら</rt></ruby>が <ruby>多<rt>おお</rt></ruby>い。,There are a lot of temples in Kyoto.,adjective
多分<div class="hint">probably; perhaps</div>,たぶん,probably; perhaps,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>多分<rt>たぶん</rt></ruby> <ruby>家<rt>いえ</rt></ruby>で <ruby>寝<rt>ね</rt></ruby>ています。,She's probably sleeping at home.,adverb
多く<div class="hint">much; largely</div>,おおく,much; largely,<ruby>毎年<rt>まいとし</rt></ruby> <ruby>多<rt>おお</rt></ruby>くの <ruby>人<rt>ひと</rt></ruby>が <ruby>海外<rt>かいがい</rt></ruby>へ <ruby>旅行<rt>りょこう</rt></ruby>する。,A lot of people travel abroad every year.,noun
上げる<div class="hint">raise; lift</div>,あげる,raise; lift,<ruby>彼<rt>かれ</rt></ruby>は <ruby>荷物<rt>にもつ</rt></ruby>をあみだなに <ruby>上<rt>あ</rt></ruby>げた。,He put the luggage on the rack.,verb
上る<div class="hint">go up; climb</div>,のぼる,go up; climb,<ruby>猫<rt>ねこ</rt></ruby>が <ruby>屋根<rt>やね</rt></ruby>に <ruby>上<rt>のぼ</rt></ruby>っている。,The cat's up on the roof.,verb
とても<div class="hint">very</div>,とても,very,この <ruby>本<rt>ほん</rt></ruby>はとてもおもしろい。,This book is very interesting.,adverb
上<div class="hint">up; above</div>,うえ,up; above,<ruby>上<rt>うえ</rt></ruby>を <ruby>向<rt>む</rt></ruby>いて。,Look up.,noun
上がる<div class="hint">go up; rise (physical movement)</div>,あがる,go up; rise (physical movement),<ruby>私<rt>わたし</rt></ruby>たちは２ <ruby>階<rt>かい</rt></ruby>に <ruby>上<rt>あ</rt></ruby>がった。,We went up to the second floor.,verb
年上<div class="hint">older; senior</div>,としうえ,older; senior,<ruby>彼<rt>かれ</rt></ruby>は <ruby>私<rt>わたし</rt></ruby>より <ruby>年上<rt>としうえ</rt></ruby>です。,He's older than me.,noun
下<div class="hint">under; below</div>,した,under; below,<ruby>財布<rt>さいふ</rt></ruby>は <ruby>机<rt>つくえ</rt></ruby>の <ruby>下<rt>した</rt></ruby>にあった。,My purse was under the desk.,noun
下りる<div class="hint">go down; come down</div>,おりる,go down; come down,そこの <ruby>階段<rt>かいだん</rt></ruby>を <ruby>下<rt>お</rt></ruby>りてください。,Please go down those stairs.,verb
あなた<div class="hint">you</div>,あなた,you,これはあなたのかばんですか。,Is this your bag?,pronoun
下げる<div class="hint">lower; turn down</div>,さげる,lower; turn down,<ruby>少<rt>すこ</rt></ruby>し <ruby>音量<rt>おんりょう</rt></ruby>を <ruby>下<rt>さ</rt></ruby>げてください。,Please turn the volume down a little.,verb
右<div class="hint">right</div>,みぎ,right,<ruby>右<rt>みぎ</rt></ruby>のポケットにハンカチが <ruby>入<rt>はい</rt></ruby>っています。,I have a handkerchief in my right pocket.,noun
左<div class="hint">left</div>,ひだり,left,そこを <ruby>左<rt>ひだり</rt></ruby>に <ruby>曲<rt>ま</rt></ruby>がってください。,Please turn left there.,noun
方<div class="hint">direction; side</div>,ほう,direction; side,<ruby>彼<rt>かれ</rt></ruby>は <ruby>私<rt>わたし</rt></ruby>の <ruby>方<rt>ほう</rt></ruby>を <ruby>見<rt>み</rt></ruby>ました。,He looked at me.,noun
方<div class="hint">person (polite form)</div>,かた,person (polite form),<ruby>次<rt>つぎ</rt></ruby>の <ruby>方<rt>かた</rt></ruby>、どうぞ。,Next please.,noun
どれ<div class="hint">what; which</div>,どれ,what; which,この <ruby>中<rt>なか</rt></ruby>でどれが <ruby>好<rt>す</rt></ruby>きですか。,Which of these do you like?,interrogative
大人<div class="hint">adult</div>,おとな,adult,<ruby>大人<rt>おとな</rt></ruby>の <ruby>言<rt>い</rt></ruby>うことを <ruby>聞<rt>き</rt></ruby>きなさい。,Listen to what adults say.,noun
人<div class="hint">person</div>,ひと,person,<ruby>彼<rt>かれ</rt></ruby>は <ruby>優<rt>やさ</rt></ruby>しい <ruby>人<rt>ひと</rt></ruby>です。,He's a nice guy.,noun
一人<div class="hint">one person</div>,ひとり,one person,そこには <ruby>私<rt>わたし</rt></ruby> <ruby>一人<rt>ひとり</rt></ruby>しかいなかった。,I was the only one there.,noun
大人しい<div class="hint">gentle; quiet</div>,おとなしい,gentle; quiet,<ruby>私<rt>わたし</rt></ruby>の <ruby>彼女<rt>かのじょ</rt></ruby>はとても <ruby>大人<rt>おとな</rt></ruby>しいです。,My girlfriend's very quiet.,adjective
一人で<div class="hint">by oneself; alone</div>,ひとりで,by oneself; alone,<ruby>今日<rt>きょう</rt></ruby>は <ruby>一人<rt>ひとり</rt></ruby>で <ruby>映画<rt>えいが</rt></ruby>を <ruby>見<rt>み</rt></ruby>ます。,I'm going to see a movie alone today.,adverb
二人<div class="hint">two persons</div>,ふたり,two persons,<ruby>今日<rt>きょう</rt></ruby>は <ruby>妻<rt>つま</rt></ruby>と <ruby>二人<rt>ふたり</rt></ruby>で <ruby>食事<rt>しょくじ</rt></ruby>をします。,Today I'm having dinner with my wife; just the two of us.,noun
いつも<div class="hint">always (colloquial)</div>,いつも,always (colloquial),<ruby>彼女<rt>かのじょ</rt></ruby>はいつも <ruby>元気<rt>げんき</rt></ruby>だ。,She's always full of energy.,adverb
入れる<div class="hint">put in</div>,いれる,put in,<ruby>彼<rt>かれ</rt></ruby>はかばんに <ruby>手帳<rt>てちょう</rt></ruby>を <ruby>入<rt>い</rt></ruby>れた。,He put the notebook in his bag.,verb
入る<div class="hint">enter</div>,はいる,enter,<ruby>寒<rt>さむ</rt></ruby>いので <ruby>中<rt>なか</rt></ruby>に <ruby>入<rt>はい</rt></ruby>ってください。,It's cold; so please come inside.,verb
出る<div class="hint">go out; leave</div>,でる,go out; leave,<ruby>今朝<rt>けさ</rt></ruby>は <ruby>早<rt>はや</rt></ruby>く <ruby>家<rt>いえ</rt></ruby>を <ruby>出<rt>で</rt></ruby>ました。,I left the house early this morning.,verb
