咳,せき,cough,<ruby>咳<rt><span class="furigana">せき</span></rt></ruby>が <ruby>止<rt><span class="furigana">と</span></rt></ruby>まらないので <ruby>病院<rt><span class="furigana">びょういん</span></rt></ruby>に <ruby>行<rt><span class="furigana">い</span></rt></ruby>ってきたの。,I went to the hospital because my cough didn't stop.
口喧嘩,くちげんか,quarrel,きのう、 <ruby>弟<rt><span class="furigana">おとうと</span></rt></ruby>と <ruby>口喧嘩<rt><span class="furigana">くちげんか</span></rt></ruby>しました。,I quarreled with my younger brother yesterday.
喉,のど,throat,<ruby>風邪<rt><span class="furigana">かぜ</span></rt></ruby>をひいて <ruby>喉<rt><span class="furigana">のど</span></rt></ruby>が <ruby>痛<rt><span class="furigana">いた</span></rt></ruby>いです。,I have a cold and a sore throat.
味噌,みそ,soybean paste,きゅうりに <ruby>味噌<rt><span class="furigana">みそ</span></rt></ruby>をつけて <ruby>食<rt><span class="furigana">た</span></rt></ruby>べたんだ。,I put miso on the cucumber and ate it.
モーター,もーたー,motor; engine,<ruby>車<rt><span class="furigana">くるま</span></rt></ruby>のモーターを <ruby>修理<rt><span class="furigana">しゅうり</span></rt></ruby>したぜ。,I repaired the car motor.
御無沙汰,ごぶさた,be out of touch,<ruby>長<rt><span class="furigana">なが</span></rt></ruby>いこと <ruby>御無沙汰<rt><span class="furigana">ごぶさた</span></rt></ruby>いたしました。,I have been out of touch with you for a long time.
蓋,ふた,lid; cover,<ruby>箱<rt><span class="furigana">はこ</span></rt></ruby>に <ruby>蓋<rt><span class="furigana">ふた</span></rt></ruby>をしたよ。,I shut the lid on the box.
車椅子,くるまいす,wheelchair,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>車椅子<rt><span class="furigana">くるまいす</span></rt></ruby>に <ruby>乗<rt><span class="furigana">の</span></rt></ruby>っています。,She uses a wheelchair.
メーター,めーたー,meter,ガス <ruby>会社<rt><span class="furigana">がいしゃ</span></rt></ruby>がメーターを <ruby>調<rt><span class="furigana">しら</span></rt></ruby>べにきたぞ。,The gas company came to examine the meter.
癌,がん,cancer,<ruby>祖父<rt><span class="furigana">そふ</span></rt></ruby>は <ruby>癌<rt><span class="furigana">がん</span></rt></ruby>で <ruby>亡<rt><span class="furigana">な</span></rt></ruby>くなりました。,My grandfather died of cancer.
眉毛,まゆげ,eyebrows,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>の <ruby>眉毛<rt><span class="furigana">まゆげ</span></rt></ruby>は <ruby>太<rt><span class="furigana">ふと</span></rt></ruby>いな。,She has thick eyebrows.
割り箸,わりばし,disposable chopsticks,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>割<rt><span class="furigana">わ</span></rt></ruby>り <ruby>箸<rt><span class="furigana">ばし</span></rt></ruby>を <ruby>使<rt><span class="furigana">つか</span></rt></ruby>わず、 <ruby>自分<rt><span class="furigana">じぶん</span></rt></ruby>の <ruby>箸<rt><span class="furigana">はし</span></rt></ruby>を <ruby>使<rt><span class="furigana">つか</span></rt></ruby>うの。,She uses her own chopsticks rather than disposable ones.
初詣,はつもうで,first shrine visit of the new year,<ruby>近<rt><span class="furigana">ちか</span></rt></ruby>くの <ruby>神社<rt><span class="furigana">じんじゃ</span></rt></ruby>に <ruby>初詣<rt><span class="furigana">はつもうで</span></rt></ruby>に <ruby>行<rt><span class="furigana">い</span></rt></ruby>きました。,We paid a new year's visit to the nearby Shinto shrine.
お詫び,おわび,apologize; apology,<ruby>誤解<rt><span class="furigana">ごかい</span></rt></ruby>があったことをお <ruby>詫<rt><span class="furigana">わ</span></rt></ruby>びします。,I apologize for the misunderstanding.
頬,ほお,cheek (common reading),<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>はほおを <ruby>赤<rt><span class="furigana">あか</span></rt></ruby>く <ruby>染<rt><span class="furigana">そ</span></rt></ruby>めたわ。,Her cheeks flushed.
餅,もち,rice cake,<ruby>正月<rt><span class="furigana">しょうがつ</span></rt></ruby>には <ruby>餅<rt><span class="furigana">もち</span></rt></ruby>を <ruby>食<rt><span class="furigana">た</span></rt></ruby>べますよ。,We eat rice cakes during the New Year's holiday.
鰻,うなぎ,eel,<ruby>鰻<rt><span class="furigana">うなぎ</span></rt></ruby>の <ruby>蒲焼<rt><span class="furigana">かばや</span></rt></ruby>きは <ruby>美味<rt><span class="furigana">おい</span></rt></ruby>しいね。,Broiled eel is delicious.
雀,すずめ,sparrow,<ruby>朝<rt><span class="furigana">あさ</span></rt></ruby>は <ruby>雀<rt><span class="furigana">すずめ</span></rt></ruby>の <ruby>声<rt><span class="furigana">こえ</span></rt></ruby>で <ruby>目<rt><span class="furigana">め</span></rt></ruby>が <ruby>覚<rt><span class="furigana">さ</span></rt></ruby>めます。,I wake up to the sound of sparrows in the morning.
リットル,りっとる,liter,<ruby>今日<rt><span class="furigana">きょう</span></rt></ruby>は <ruby>水<rt><span class="furigana">みず</span></rt></ruby>を２リットル <ruby>以上<rt><span class="furigana">いじょう</span></rt></ruby> <ruby>飲<rt><span class="furigana">の</span></rt></ruby>んだわ。,I drank more than two liters of water today.
甥,おい,nephew,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>の <ruby>甥<rt><span class="furigana">おい</span></rt></ruby>は３ <ruby>才<rt><span class="furigana">さい</span></rt></ruby>です。,My nephew is 3 years old.
贅沢,ぜいたく,luxury; extravagance,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>一生<rt><span class="furigana">いっしょう</span></rt></ruby> <ruby>贅沢<rt><span class="furigana">ぜいたく</span></rt></ruby>に <ruby>暮<rt><span class="furigana">く</span></rt></ruby>らしたんだ。,She lived her entire life in luxury.
餃子,ぎょうざ,Chinese dumpling,ここの <ruby>餃子<rt><span class="furigana">ぎょうざ</span></rt></ruby>は <ruby>美味<rt><span class="furigana">おい</span></rt></ruby>しいよ。,The dumplings here are tasty.
小川,おがわ,stream; brook,<ruby>小川<rt><span class="furigana">おがわ</span></rt></ruby>がさらさら <ruby>流<rt><span class="furigana">なが</span></rt></ruby>れています。,The stream is flowing smoothly.
空手,からて,karate,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>空手<rt><span class="furigana">からて</span></rt></ruby>を <ruby>習<rt><span class="furigana">なら</span></rt></ruby>っています。,He's learning karate.
ボーイ,ぼーい,waiter; porter,ボーイに <ruby>荷物<rt><span class="furigana">にもつ</span></rt></ruby>を <ruby>運<rt><span class="furigana">はこ</span></rt></ruby>んでもらった。,The porter carried the luggage for me.
海上,かいじょう,on the sea; seaborne,<ruby>海上<rt><span class="furigana">かいじょう</span></rt></ruby>で <ruby>衝突<rt><span class="furigana">しょうとつ</span></rt></ruby> <ruby>事故<rt><span class="furigana">じこ</span></rt></ruby>が <ruby>発生<rt><span class="furigana">はっせい</span></rt></ruby>した。,There was a collision on the sea.
海水,かいすい,seawater,<ruby>海水<rt><span class="furigana">かいすい</span></rt></ruby>から <ruby>塩<rt><span class="furigana">しお</span></rt></ruby>を <ruby>作<rt><span class="furigana">つく</span></rt></ruby>ります。,We make salt from seawater.
田んぼ,たんぼ,rice field,この <ruby>辺<rt><span class="furigana">へん</span></rt></ruby>は <ruby>田<rt><span class="furigana">た</span></rt></ruby>んぼがたくさんあります。,There are a lot of rice fields around here.
田,た,rice field; rice paddy,<ruby>今<rt><span class="furigana">いま</span></rt></ruby>は <ruby>田<rt><span class="furigana">た</span></rt></ruby>に <ruby>水<rt><span class="furigana">みず</span></rt></ruby>を <ruby>入<rt><span class="furigana">い</span></rt></ruby>れる <ruby>季節<rt><span class="furigana">きせつ</span></rt></ruby>です。,Now is the time to fill the rice paddies with water.
水田,すいでん,paddy field; rice paddy,<ruby>窓<rt><span class="furigana">まど</span></rt></ruby>の <ruby>外<rt><span class="furigana">そと</span></rt></ruby>に <ruby>水田<rt><span class="furigana">すいでん</span></rt></ruby>が <ruby>広<rt><span class="furigana">ひろ</span></rt></ruby>がっていたよ。,There was a sweep of rice paddies spreading outside the window.
男女,だんじょ,men and women,そのスポーツは <ruby>男女<rt><span class="furigana">だんじょ</span></rt></ruby> <ruby>一緒<rt><span class="furigana">いっしょ</span></rt></ruby>にします。,Men and women play that sport together.
大家,おおや,landlord,ここの <ruby>大家<rt><span class="furigana">おおや</span></rt></ruby>は <ruby>近<rt><span class="furigana">ちか</span></rt></ruby>くに <ruby>住<rt><span class="furigana">す</span></rt></ruby>んでいますよ。,The landlord of this place lives near here.
家出,いえで,running away from home,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>息子<rt><span class="furigana">むすこ</span></rt></ruby>が <ruby>家出<rt><span class="furigana">いえで</span></rt></ruby>したそうよ。,I heard that his son ran away from home.
ヨット,よっと,sailboat; yacht,ヨットでクルージングを <ruby>楽<rt><span class="furigana">たの</span></rt></ruby>しみましたわ。,I enjoyed cruising on the yacht.
元日,がんじつ,New Year's Day,<ruby>元日<rt><span class="furigana">がんじつ</span></rt></ruby>には <ruby>初詣<rt><span class="furigana">はつもうで</span></rt></ruby>に <ruby>行<rt><span class="furigana">い</span></rt></ruby>きます。,I pay my first visit of the year to a shrine on New Year's Day.
手元,てもと,at hand,<ruby>説明<rt><span class="furigana">せつめい</span></rt></ruby> <ruby>書<rt><span class="furigana">しょ</span></rt></ruby>は <ruby>手元<rt><span class="furigana">てもと</span></rt></ruby>にありますか。,Do you have the manual at hand?
お中元,おちゅうげん,mid-year gift; summer gift,お <ruby>中元<rt><span class="furigana">ちゅうげん</span></rt></ruby>にビールが <ruby>届<rt><span class="furigana">とど</span></rt></ruby>きました。,We received some beer as a summer gift.
天,てん,sky; Heaven,<ruby>天<rt><span class="furigana">てん</span></rt></ruby>から <ruby>恵<rt><span class="furigana">めぐ</span></rt></ruby>みの <ruby>雨<rt><span class="furigana">あめ</span></rt></ruby>が <ruby>降<rt><span class="furigana">ふ</span></rt></ruby>ったね。,A blessed rain fell from the skies.
天の川,あまのがわ,Milky Way,<ruby>今夜<rt><span class="furigana">こんや</span></rt></ruby>は <ruby>天<rt><span class="furigana">あま</span></rt></ruby>の <ruby>川<rt><span class="furigana">がわ</span></rt></ruby>が <ruby>見<rt><span class="furigana">み</span></rt></ruby>えますね。,We can see the Milky Way tonight.
気体,きたい,gas,<ruby>水<rt><span class="furigana">みず</span></rt></ruby>が <ruby>沸騰<rt><span class="furigana">ふっとう</span></rt></ruby>して <ruby>気体<rt><span class="furigana">きたい</span></rt></ruby>になったんだ。,The water boiled and turned into gas.
気力,きりょく,energy; vitality,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>気力<rt><span class="furigana">きりょく</span></rt></ruby>にあふれていますね。,He's full of energy.
雨天,うてん,rainy weather,<ruby>試合<rt><span class="furigana">しあい</span></rt></ruby>は <ruby>雨天<rt><span class="furigana">うてん</span></rt></ruby> <ruby>中止<rt><span class="furigana">ちゅうし</span></rt></ruby>です。,The game will be cancelled in case of rain.
リボン,りぼん,ribbon,プレゼントにリボンを <ruby>付<rt><span class="furigana">つ</span></rt></ruby>けた。,I put a ribbon on the present.
小雨,こさめ,drizzle,<ruby>小雨<rt><span class="furigana">こさめ</span></rt></ruby>なので <ruby>傘<rt><span class="furigana">かさ</span></rt></ruby>は <ruby>要<rt><span class="furigana">い</span></rt></ruby>りません。,I don't need an umbrella because it's only drizzling.
大雪,おおゆき,heavy snow,１０ <ruby>年<rt><span class="furigana">ねん</span></rt></ruby>ぶりの <ruby>大雪<rt><span class="furigana">おおゆき</span></rt></ruby>です。,We're having the heaviest snow in ten years.
明かり,あかり,light,<ruby>部屋<rt><span class="furigana">へや</span></rt></ruby>の <ruby>明<rt><span class="furigana">あ</span></rt></ruby>かりをつけましょう。,Let's turn on the room light.
明け方,あけがた,dawn; near daybreak,<ruby>明<rt><span class="furigana">あ</span></rt></ruby>け <ruby>方<rt><span class="furigana">がた</span></rt></ruby>に <ruby>雨<rt><span class="furigana">あめ</span></rt></ruby>が <ruby>降<rt><span class="furigana">ふ</span></rt></ruby>り <ruby>始<rt><span class="furigana">はじ</span></rt></ruby>めましたね。,It began to rain at dawn.
南西,なんせい,southwest,ここから <ruby>南西<rt><span class="furigana">なんせい</span></rt></ruby>に <ruby>進<rt><span class="furigana">すす</span></rt></ruby>むと <ruby>村<rt><span class="furigana">むら</span></rt></ruby>があります。,You'll see a village if you go in the southwest direction from here.
南東,なんとう,southeast,<ruby>南東<rt><span class="furigana">なんとう</span></rt></ruby>の <ruby>方角<rt><span class="furigana">ほうがく</span></rt></ruby>に <ruby>月<rt><span class="furigana">つき</span></rt></ruby>が <ruby>見<rt><span class="furigana">み</span></rt></ruby>えるよ。,We can see the moon in the southeast.
北東,ほくとう,northeast,<ruby>町<rt><span class="furigana">まち</span></rt></ruby>の <ruby>北東<rt><span class="furigana">ほくとう</span></rt></ruby>に <ruby>山<rt><span class="furigana">やま</span></rt></ruby>があります。,There's a mountain in the northeastern part of the town.
北西,ほくせい,northwest,<ruby>台風<rt><span class="furigana">たいふう</span></rt></ruby>は <ruby>北西<rt><span class="furigana">ほくせい</span></rt></ruby>に <ruby>進<rt><span class="furigana">すす</span></rt></ruby>んでいます。,The typhoon is advancing toward the northwest.
向かい,むかい,opposite side,<ruby>向<rt><span class="furigana">む</span></rt></ruby>かいの <ruby>席<rt><span class="furigana">せき</span></rt></ruby>が <ruby>空<rt><span class="furigana">あ</span></rt></ruby>いていますよ。,The seat opposite is vacant.
チョーク,ちょーく,chalk,チョークで <ruby>黒板<rt><span class="furigana">こくばん</span></rt></ruby>に <ruby>字<rt><span class="furigana">じ</span></rt></ruby>を <ruby>書<rt><span class="furigana">か</span></rt></ruby>きました。,I wrote letters on the blackboard with a piece of chalk.
向き,むき,direction; turn,<ruby>花瓶<rt><span class="furigana">かびん</span></rt></ruby>の <ruby>向<rt><span class="furigana">む</span></rt></ruby>きを <ruby>変<rt><span class="furigana">か</span></rt></ruby>えたの。,I turned the vase around.
向上,こうじょう,improvement,<ruby>全員<rt><span class="furigana">ぜんいん</span></rt></ruby>で <ruby>技術<rt><span class="furigana">ぎじゅつ</span></rt></ruby>の <ruby>向上<rt><span class="furigana">こうじょう</span></rt></ruby>に <ruby>努<rt><span class="furigana">つと</span></rt></ruby>めています。,We all work together to improve our skills.
入門,にゅうもん,admission; introduction,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>相撲部屋<rt><span class="furigana">すもうべや</span></rt></ruby>に <ruby>入門<rt><span class="furigana">にゅうもん</span></rt></ruby>しました。,I entered a sumo stable.
開き,あき,opening,このブラウスは <ruby>後<rt><span class="furigana">うし</span></rt></ruby>ろ <ruby>開<rt><span class="furigana">あ</span></rt></ruby>きです。,This blouse opens from the back.
聞き手,ききて,listener; audience,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>はいつも <ruby>聞<rt><span class="furigana">き</span></rt></ruby>き <ruby>手<rt><span class="furigana">て</span></rt></ruby>にまわるね。,She's always a listener.
客間,きゃくま,guest room,お <ruby>客<rt><span class="furigana">きゃく</span></rt></ruby>さんを <ruby>客間<rt><span class="furigana">きゃくま</span></rt></ruby>にお <ruby>通<rt><span class="furigana">とお</span></rt></ruby>ししたわよ。,I showed the guest into the reception room.
ノック,のっく,knock,<ruby>入<rt><span class="furigana">はい</span></rt></ruby>るときはドアをノックしてください。,Please knock on the door before entering.
空間,くうかん,space,<ruby>狭<rt><span class="furigana">せま</span></rt></ruby>い <ruby>空間<rt><span class="furigana">くうかん</span></rt></ruby>に <ruby>物<rt><span class="furigana">もの</span></rt></ruby>がたくさん <ruby>置<rt><span class="furigana">お</span></rt></ruby>いてあるね。,There are a lot of things in this tiny space.
間,ま,interval; time (in between),<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>少<rt><span class="furigana">すこ</span></rt></ruby>し <ruby>間<rt><span class="furigana">ま</span></rt></ruby>を <ruby>置<rt><span class="furigana">お</span></rt></ruby>いてから <ruby>返事<rt><span class="furigana">へんじ</span></rt></ruby>した。,He responded after a short pause.
間,かん,interval; meantime,その <ruby>間<rt><span class="furigana">かん</span></rt></ruby>に <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>居<rt><span class="furigana">い</span></rt></ruby>なくなっていました。,He disappeared in the meantime.
最中,さいちゅう,in the middle of; during,<ruby>夕食<rt><span class="furigana">ゆうしょく</span></rt></ruby>の <ruby>最中<rt><span class="furigana">さいちゅう</span></rt></ruby>に <ruby>電話<rt><span class="furigana">でんわ</span></rt></ruby>がかかってきたの。,I got a phone call in the middle of dinner.
最小,さいしょう,the smallest; minimum,これは <ruby>世界<rt><span class="furigana">せかい</span></rt></ruby>で <ruby>最小<rt><span class="furigana">さいしょう</span></rt></ruby>のコンピューターです。,This is the smallest computer in the world.
最上,さいじょう,best; highest,このホテルでは <ruby>最上<rt><span class="furigana">さいじょう</span></rt></ruby>のサービスが <ruby>受<rt><span class="furigana">う</span></rt></ruby>けられます。,You can get the best service at this hotel.
初日,しょにち,first day; opening day,<ruby>会議<rt><span class="furigana">かいぎ</span></rt></ruby>の <ruby>初日<rt><span class="furigana">しょにち</span></rt></ruby>に <ruby>市長<rt><span class="furigana">しちょう</span></rt></ruby>がスピーチをしたよ。,The mayor made a speech on the first day of the conference.
月初め,つきはじめ,the beginning of the month,いつも <ruby>月<rt><span class="furigana">つき</span></rt></ruby> <ruby>初<rt><span class="furigana">はじ</span></rt></ruby>めに <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>と <ruby>会<rt><span class="furigana">あ</span></rt></ruby>います。,I always meet him at the beginning of the month.
お前,おまえ,you (vulgar language),お <ruby>前<rt><span class="furigana">まえ</span></rt></ruby>の <ruby>言<rt><span class="furigana">い</span></rt></ruby>うことは <ruby>信<rt><span class="furigana">しん</span></rt></ruby>じられない。,I can't believe what you say.
前向き,まえむき,facing forward; positive,<ruby>前向<rt><span class="furigana">まえむ</span></rt></ruby>きに <ruby>検討<rt><span class="furigana">けんとう</span></rt></ruby>します。,We'll consider the matter positively.
人前,ひとまえ,in front of people,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>人前<rt><span class="furigana">ひとまえ</span></rt></ruby>に <ruby>出<rt><span class="furigana">で</span></rt></ruby>ると <ruby>緊張<rt><span class="furigana">きんちょう</span></rt></ruby>します。,She gets nervous in front of other people.
前年,ぜんねん,the year before,<ruby>前年<rt><span class="furigana">ぜんねん</span></rt></ruby>に <ruby>比<rt><span class="furigana">くら</span></rt></ruby>べて <ruby>利益<rt><span class="furigana">りえき</span></rt></ruby>が <ruby>上<rt><span class="furigana">あ</span></rt></ruby>がりました。,Our profit went up compared to the year before.
出前,でまえ,home delivery of food,<ruby>寿司<rt><span class="furigana">すし</span></rt></ruby>の <ruby>出前<rt><span class="furigana">でまえ</span></rt></ruby>を <ruby>頼<rt><span class="furigana">たの</span></rt></ruby>んだよ。,We ordered sushi delivery to our house.
後ろ向き,うしろむき,facing backward,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>車<rt><span class="furigana">くるま</span></rt></ruby>を <ruby>後<rt><span class="furigana">うし</span></rt></ruby>ろ <ruby>向<rt><span class="furigana">む</span></rt></ruby>きに <ruby>駐車<rt><span class="furigana">ちゅうしゃ</span></rt></ruby>したの。,He parked the car backward.
朝日,あさひ,morning sun,<ruby>朝日<rt><span class="furigana">あさひ</span></rt></ruby>が <ruby>昇<rt><span class="furigana">のぼ</span></rt></ruby>りましたよ。,The morning sun has risen.
明朝,みょうちょう,tomorrow morning,<ruby>明朝<rt><span class="furigana">みょうちょう</span></rt></ruby>１０ <ruby>時<rt><span class="furigana">じ</span></rt></ruby>からまた <ruby>会議<rt><span class="furigana">かいぎ</span></rt></ruby>です。,There's another meeting at ten o'clock tomorrow morning.
アクセント,あくせんと,accent; stress,アメリカ <ruby>英語<rt><span class="furigana">えいご</span></rt></ruby>とイギリス <ruby>英語<rt><span class="furigana">えいご</span></rt></ruby>ではアクセントが <ruby>違<rt><span class="furigana">ちが</span></rt></ruby>うことがあるね。,American English and British English can be different in their accents.
晩年,ばんねん,one's later years,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>晩年<rt><span class="furigana">ばんねん</span></rt></ruby>を <ruby>故郷<rt><span class="furigana">こきょう</span></rt></ruby>で <ruby>過<rt><span class="furigana">す</span></rt></ruby>ごしたんだ。,He spent his later years in his hometown.
夜明け,よあけ,dawn; daybreak,<ruby>夜明<rt><span class="furigana">よあ</span></rt></ruby>けと <ruby>共<rt><span class="furigana">とも</span></rt></ruby>に <ruby>目<rt><span class="furigana">め</span></rt></ruby>が <ruby>覚<rt><span class="furigana">さ</span></rt></ruby>めたんだ。,I awoke at daybreak.
昨夜,さくや,last night; last evening (formal),<ruby>昨夜<rt><span class="furigana">さくや</span></rt></ruby>の <ruby>台風<rt><span class="furigana">たいふう</span></rt></ruby>で <ruby>電車<rt><span class="furigana">でんしゃ</span></rt></ruby>が <ruby>遅<rt><span class="furigana">おく</span></rt></ruby>れているね。,The train is late because of last night's typhoon.
夜空,よぞら,night sky,<ruby>二人<rt><span class="furigana">ふたり</span></rt></ruby>で <ruby>夜空<rt><span class="furigana">よぞら</span></rt></ruby>を <ruby>見上<rt><span class="furigana">みあ</span></rt></ruby>げたの。,The two of us looked up at the night sky.
月夜,つきよ,moonlit night,<ruby>散歩<rt><span class="furigana">さんぽ</span></rt></ruby>にいい <ruby>月夜<rt><span class="furigana">つきよ</span></rt></ruby>ですね。,It's a good moonlit night for a stroll.
夕日,ゆうひ,setting sun,<ruby>夕日<rt><span class="furigana">ゆうひ</span></rt></ruby>が <ruby>西<rt><span class="furigana">にし</span></rt></ruby>の <ruby>空<rt><span class="furigana">そら</span></rt></ruby>に <ruby>沈<rt><span class="furigana">しず</span></rt></ruby>んだね。,The evening sun set in the western sky.
