たった,たった,only; merely,<ruby>財布<rt><span class="furigana">さいふ</span></rt></ruby>の <ruby>中<rt><span class="furigana">なか</span></rt></ruby>にたった１０００ <ruby>円<rt><span class="furigana">えん</span></rt></ruby>しかないよ。,I only have 1;000 yen in my wallet.
あえて,あえて,dare; boldly,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はあえて <ruby>危険<rt><span class="furigana">きけん</span></rt></ruby>を <ruby>冒<rt><span class="furigana">おか</span></rt></ruby>したの。,He dared to face danger.
次第に,しだいに,gradually,その <ruby>事件<rt><span class="furigana">じけん</span></rt></ruby>は <ruby>次第<rt><span class="furigana">しだい</span></rt></ruby>に <ruby>忘<rt><span class="furigana">わす</span></rt></ruby>れられていったのさ。,People gradually forgot about the incident.
なぜか,なぜか,for some reason,<ruby>今日<rt><span class="furigana">きょう</span></rt></ruby>はなぜか <ruby>体<rt><span class="furigana">からだ</span></rt></ruby>がだるい。,For some reason I feel heavy today.
無論,むろん,of course; no doubt,ぼくは <ruby>無論<rt><span class="furigana">むろん</span></rt></ruby>きみに <ruby>賛成<rt><span class="furigana">さんせい</span></rt></ruby>だ。,Of course; I agree with you.
一般に,いっぱんに,generally; in general,<ruby>一般<rt><span class="furigana">いっぱん</span></rt></ruby>に <ruby>老人<rt><span class="furigana">ろうじん</span></rt></ruby>は <ruby>早起<rt><span class="furigana">はやお</span></rt></ruby>きです。,In general; elderly people get up early.
必死に,ひっしに,desperately,<ruby>必死<rt><span class="furigana">ひっし</span></rt></ruby>に <ruby>単語<rt><span class="furigana">たんご</span></rt></ruby>を <ruby>暗記<rt><span class="furigana">あんき</span></rt></ruby>したよ。,I struggled to memorize the words.
ぱっと,ぱっと,suddenly; quickly,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>はぱっと <ruby>目<rt><span class="furigana">め</span></rt></ruby>を <ruby>開<rt><span class="furigana">ひら</span></rt></ruby>いた。,She opened her eyes suddenly.
いやいや,いやいや,reluctantly; grudgingly,その <ruby>子<rt><span class="furigana">こ</span></rt></ruby>はいやいや <ruby>学校<rt><span class="furigana">がっこう</span></rt></ruby>へ <ruby>行<rt><span class="furigana">い</span></rt></ruby>ったの。,The child went to school grudgingly.
つくづく,つくづく,truly; deeply,<ruby>来<rt><span class="furigana">き</span></rt></ruby>てよかったとつくづく <ruby>思<rt><span class="furigana">おも</span></rt></ruby>います。,I'm truly glad that I came here.
むしろ,むしろ,rather,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>建築<rt><span class="furigana">けんちく</span></rt></ruby> <ruby>家<rt><span class="furigana">か</span></rt></ruby>というよりむしろ <ruby>芸術<rt><span class="furigana">げいじゅつ</span></rt></ruby> <ruby>家<rt><span class="furigana">か</span></rt></ruby>ね。,He's an artist rather than an architect.
いかに,いかに,how; in what way,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>に <ruby>会<rt><span class="furigana">あ</span></rt></ruby>えば、 <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>がいかに <ruby>良<rt><span class="furigana">い</span></rt></ruby>い <ruby>人<rt><span class="furigana">ひと</span></rt></ruby>か <ruby>分<rt><span class="furigana">わ</span></rt></ruby>かります。,Once you meet him; you'll realize how nice he is.
案の定,あんのじょう,as expected; sure enough,<ruby>案<rt><span class="furigana">あん</span></rt></ruby>の <ruby>定<rt><span class="furigana">じょう</span></rt></ruby>、 <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>遅刻<rt><span class="furigana">ちこく</span></rt></ruby>したな。,Just as I expected; he was late.
あらかじめ,あらかじめ,in advance,あらかじめ <ruby>必要<rt><span class="furigana">ひつよう</span></rt></ruby>な <ruby>物<rt><span class="furigana">もの</span></rt></ruby>を <ruby>書<rt><span class="furigana">か</span></rt></ruby>き <ruby>出<rt><span class="furigana">だ</span></rt></ruby>してください。,Please write down things you need in advance.
どうやら,どうやら,looks like; apparently,<ruby>明日<rt><span class="furigana">あした</span></rt></ruby>はどうやら <ruby>雨<rt><span class="furigana">あめ</span></rt></ruby>らしいよ。,It looks like it's going to rain tomorrow.
もはや,もはや,already; no longer,もはや <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>助<rt><span class="furigana">たす</span></rt></ruby>けは <ruby>必要<rt><span class="furigana">ひつよう</span></rt></ruby>じゃないの。,I no longer need his help.
