破る,やぶる,defeat,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>強敵<rt><span class="furigana">きょうてき</span></rt></ruby>を <ruby>見事<rt><span class="furigana">みごと</span></rt></ruby>に <ruby>破<rt><span class="furigana">やぶ</span></rt></ruby>ったね。,He heroically defeated the powerful enemy.
救う,すくう,save; relieve,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>通<rt><span class="furigana">とお</span></rt></ruby>りがかりの <ruby>人<rt><span class="furigana">ひと</span></rt></ruby>に <ruby>救<rt><span class="furigana">すく</span></rt></ruby>われたよ。,She was saved by a passing stranger.
助かる,たすかる,be helped; be rescued,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はシートベルトをしていたので <ruby>助<rt><span class="furigana">たす</span></rt></ruby>かったんだ。,He survived because he was wearing a seatbelt.
奪う,うばう,rob; take by force,その <ruby>男<rt><span class="furigana">おとこ</span></rt></ruby>は <ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>のバッグを <ruby>奪<rt><span class="furigana">うば</span></rt></ruby>ったぞ。,The man stole her bag.
捕まえる,つかまえる,catch (someone/something),<ruby>蝶蝶<rt><span class="furigana">ちょうちょう</span></rt></ruby>を <ruby>捕<rt><span class="furigana">つか</span></rt></ruby>まえたよ。,I caught a butterfly.
捕まる,つかまる,be caught; be arrested,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>はついに <ruby>捕<rt><span class="furigana">つか</span></rt></ruby>まりました。,She was finally caught.
戦う,たたかう,wage war; fight,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>最後<rt><span class="furigana">さいご</span></rt></ruby>まで <ruby>戦<rt><span class="furigana">たたか</span></rt></ruby>ったよ。,He fought to the very end.
争う,あらそう,compete; fight,その２ <ruby>国<rt><span class="furigana">こく</span></rt></ruby>は <ruby>資源<rt><span class="furigana">しげん</span></rt></ruby>をめぐって <ruby>争<rt><span class="furigana">あらそ</span></rt></ruby>っています。,The two countries are competing for resources.
混ぜる,まぜる,mix (something),カレーにヨーグルトを <ruby>入<rt><span class="furigana">い</span></rt></ruby>れて、よく <ruby>混<rt><span class="furigana">ま</span></rt></ruby>ぜてください。,Please put the yogurt in the curry and mix it well.
混じる,まじる,be blended; get mixed (distinguishable),<ruby>電話<rt><span class="furigana">でんわ</span></rt></ruby>の <ruby>声<rt><span class="furigana">こえ</span></rt></ruby>に <ruby>雑音<rt><span class="furigana">ざつおん</span></rt></ruby>が <ruby>混<rt><span class="furigana">ま</span></rt></ruby>じっていたの。,The voice on the phone was mixed with background noise.
落ち着く,おちつく,calm down; settle in,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>の <ruby>話<rt><span class="furigana">はなし</span></rt></ruby>を <ruby>落<rt><span class="furigana">お</span></rt></ruby>ち <ruby>着<rt><span class="furigana">つ</span></rt></ruby>いて <ruby>聞<rt><span class="furigana">き</span></rt></ruby>いてください。,Calm down and listen to me.
流す,ながす,run (water etc.); shed,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>涙<rt><span class="furigana">なみだ</span></rt></ruby>を <ruby>流<rt><span class="furigana">なが</span></rt></ruby>したんだ。,She shed tears.
崩れる,くずれる,crumble; collapse,<ruby>大雨<rt><span class="furigana">おおあめ</span></rt></ruby>で <ruby>崖<rt><span class="furigana">がけ</span></rt></ruby>が <ruby>崩<rt><span class="furigana">くず</span></rt></ruby>れたね。,The cliff collapsed in the downpour.
崩す,くずす,put (something) into disorder; destroy,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>体調<rt><span class="furigana">たいちょう</span></rt></ruby>を <ruby>崩<rt><span class="furigana">くず</span></rt></ruby>しています。,She is under the weather.
浮く,うく,float,<ruby>氷<rt><span class="furigana">こおり</span></rt></ruby>は <ruby>水<rt><span class="furigana">みず</span></rt></ruby>に <ruby>浮<rt><span class="furigana">う</span></rt></ruby>きます。,Ice floats on water.
冷ます,さます,let (something) cool,お <ruby>茶<rt><span class="furigana">ちゃ</span></rt></ruby>がとても <ruby>熱<rt><span class="furigana">あつ</span></rt></ruby>かったので <ruby>冷<rt><span class="furigana">さ</span></rt></ruby>ましてから <ruby>飲<rt><span class="furigana">の</span></rt></ruby>んだの。,Because the tea was very hot; I let it cool before I drank it.
響く,ひびく,reverberate; vibrate,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>声<rt><span class="furigana">こえ</span></rt></ruby>はよく <ruby>響<rt><span class="furigana">ひび</span></rt></ruby>きます。,His voice carries well.
測る,はかる,measure (length; depth; distance or dimensions),このドアの <ruby>高<rt><span class="furigana">たか</span></rt></ruby>さを <ruby>測<rt><span class="furigana">はか</span></rt></ruby>ってください。,Please measure the height of this door.
近寄る,ちかよる,go near; approach,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>に <ruby>近寄<rt><span class="furigana">ちかよ</span></rt></ruby>らないで。,Don't go near him!
寄せる,よせる,draw (something) near,<ruby>車<rt><span class="furigana">くるま</span></rt></ruby>を <ruby>塀<rt><span class="furigana">へい</span></rt></ruby>に <ruby>寄<rt><span class="furigana">よ</span></rt></ruby>せたよ。,I pulled my car over by the wall.
離れる,はなれる,get away from (someone/something),<ruby>実家<rt><span class="furigana">じっか</span></rt></ruby>を４ <ruby>年間<rt><span class="furigana">ねんかん</span></rt></ruby> <ruby>離<rt><span class="furigana">はな</span></rt></ruby>れていました。,I was away from my parents' house for 4 years.
離す,はなす,set (something) apart; let go (of),<ruby>子供<rt><span class="furigana">こども</span></rt></ruby>の <ruby>手<rt><span class="furigana">て</span></rt></ruby>を <ruby>離<rt><span class="furigana">はな</span></rt></ruby>さないでください。,Don't let go of your child's hand.
囲む,かこむ,surround; encircle,<ruby>久<rt><span class="furigana">ひさ</span></rt></ruby>しぶりに <ruby>家族<rt><span class="furigana">かぞく</span></rt></ruby> <ruby>全員<rt><span class="furigana">ぜんいん</span></rt></ruby>で <ruby>食卓<rt><span class="furigana">しょくたく</span></rt></ruby>を <ruby>囲<rt><span class="furigana">かこ</span></rt></ruby>みました。,We had the entire family around the dinner table for the first time in a long time.
横切る,よこぎる,cut across,<ruby>目<rt><span class="furigana">め</span></rt></ruby>の <ruby>前<rt><span class="furigana">まえ</span></rt></ruby>を <ruby>猫<rt><span class="furigana">ねこ</span></rt></ruby>が <ruby>横切<rt><span class="furigana">よこぎ</span></rt></ruby>ったんだ。,A cat cut across in front of me.
くすぐる,くすぐる,tickle,<ruby>弟<rt><span class="furigana">おとうと</span></rt></ruby>に <ruby>足<rt><span class="furigana">あし</span></rt></ruby>の <ruby>裏<rt><span class="furigana">うら</span></rt></ruby>をくすぐられた。,My younger brother tickled the sole of my foot.
見守る,みまもる,watch; keep watch over,<ruby>皆<rt><span class="furigana">みな</span></rt></ruby>で <ruby>温<rt><span class="furigana">あたた</span></rt></ruby>かく <ruby>見守<rt><span class="furigana">みまも</span></rt></ruby>りましょう。,Let us all kindly watch over them.
戻す,もどす,put (something) back,<ruby>話<rt><span class="furigana">はなし</span></rt></ruby>を <ruby>戻<rt><span class="furigana">もど</span></rt></ruby>しましょう。,Let's get back to what we were talking about.
起き上がる,おきあがる,get up,<ruby>弟<rt><span class="furigana">おとうと</span></rt></ruby>はようやくベッドから <ruby>起<rt><span class="furigana">お</span></rt></ruby>き <ruby>上<rt><span class="furigana">あ</span></rt></ruby>がった。,My younger brother finally got out of bed.
寝過ごす,ねすごす,oversleep,うっかり <ruby>寝過<rt><span class="furigana">ねす</span></rt></ruby>ごしてしまったんだ。,I accidentally overslept.
寝かす,ねかす,put (someone) to bed,いつも９ <ruby>時<rt><span class="furigana">じ</span></rt></ruby>に <ruby>子供<rt><span class="furigana">こども</span></rt></ruby>を <ruby>寝<rt><span class="furigana">ね</span></rt></ruby>かします。,I always put my kid to bed at nine o'clock.
裏切る,うらぎる,betray,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>仲間<rt><span class="furigana">なかま</span></rt></ruby>を <ruby>裏切<rt><span class="furigana">うらぎ</span></rt></ruby>ったの。,He betrayed his friends.
載る,のる,appear in print; be published,<ruby>先生<rt><span class="furigana">せんせい</span></rt></ruby>の <ruby>論文<rt><span class="furigana">ろんぶん</span></rt></ruby>が <ruby>雑誌<rt><span class="furigana">ざっし</span></rt></ruby>に <ruby>載<rt><span class="furigana">の</span></rt></ruby>りましたよ。,Our professor's paper was published in a magazine.
積む,つむ,pile up; load,<ruby>車<rt><span class="furigana">くるま</span></rt></ruby>に <ruby>荷物<rt><span class="furigana">にもつ</span></rt></ruby>を <ruby>積<rt><span class="furigana">つ</span></rt></ruby>んでください。,Please load the luggage into the car.
追い付く,おいつく,catch up with,<ruby>駅<rt><span class="furigana">えき</span></rt></ruby>でようやく <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>に <ruby>追<rt><span class="furigana">お</span></rt></ruby>い <ruby>付<rt><span class="furigana">つ</span></rt></ruby>きました。,I finally caught up with him at the station.
思い付く,おもいつく,think of; hit upon,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>名案<rt><span class="furigana">めいあん</span></rt></ruby>を <ruby>思<rt><span class="furigana">おも</span></rt></ruby>い <ruby>付<rt><span class="furigana">つ</span></rt></ruby>いたの。,He hit on a good idea.
傷付ける,きずつける,hurt (someone); damage (something),あなたを <ruby>傷付<rt><span class="furigana">きずつ</span></rt></ruby>けるつもりはありませんでした。,I didn't mean to hurt you.
付き合う,つきあう,socialize with; see someone,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>と４ <ruby>年<rt><span class="furigana">ねん</span></rt></ruby>ほど <ruby>付<rt><span class="furigana">つ</span></rt></ruby>き <ruby>合<rt><span class="furigana">あ</span></rt></ruby>っています。,I've been seeing her for 4 years now.
くっ付く,くっつく,stick; be attached,<ruby>靴<rt><span class="furigana">くつ</span></rt></ruby>の <ruby>底<rt><span class="furigana">そこ</span></rt></ruby>にガムがくっ <ruby>付<rt><span class="furigana">つ</span></rt></ruby>いてしまった。,Chewing gum got stuck to the sole of my shoe.
くっ付ける,くっつける,attach (something); stick (something),<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>壁<rt><span class="furigana">かべ</span></rt></ruby>に <ruby>耳<rt><span class="furigana">みみ</span></rt></ruby>をくっ <ruby>付<rt><span class="furigana">つ</span></rt></ruby>けて <ruby>隣<rt><span class="furigana">となり</span></rt></ruby>の <ruby>話<rt><span class="furigana">はなし</span></rt></ruby>を <ruby>聞<rt><span class="furigana">き</span></rt></ruby>いていたの。,He pressed his ear to the wall listening to what the people next door were saying.
付け足す,つけたす,add on; append,<ruby>何<rt><span class="furigana">なに</span></rt></ruby>か <ruby>付<rt><span class="furigana">つ</span></rt></ruby>け <ruby>足<rt><span class="furigana">た</span></rt></ruby>すことはありますか。,Is there anything to add?
属する,ぞくする,belong; be a member (of),<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>市民<rt><span class="furigana">しみん</span></rt></ruby>オーケストラに <ruby>属<rt><span class="furigana">ぞく</span></rt></ruby>しています。,I'm a member of the civic orchestra.
よける,よける,avoid; dodge,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>飛<rt><span class="furigana">と</span></rt></ruby>んできたボールをよけたの。,He dodged the ball that flew toward him.
含む,ふくむ,contain; include,その <ruby>食品<rt><span class="furigana">しょくひん</span></rt></ruby>は <ruby>有害<rt><span class="furigana">ゆうがい</span></rt></ruby> <ruby>物質<rt><span class="furigana">ぶっしつ</span></rt></ruby>を <ruby>含<rt><span class="furigana">ふく</span></rt></ruby>んでいるぞ。,The food contains a poisonous substance.
含める,ふくめる,include,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>を <ruby>含<rt><span class="furigana">ふく</span></rt></ruby>めて１０ <ruby>人<rt><span class="furigana">にん</span></rt></ruby>が <ruby>参加<rt><span class="furigana">さんか</span></rt></ruby>しました。,Ten people participated; including myself.
例える,たとえる,compare; liken,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>をバラに <ruby>例<rt><span class="furigana">たと</span></rt></ruby>えたんだ。,He likened her to a rose.
削る,けずる,scrape; cut back,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>家族<rt><span class="furigana">かぞく</span></rt></ruby>のために <ruby>仕事<rt><span class="furigana">しごと</span></rt></ruby>の <ruby>時間<rt><span class="furigana">じかん</span></rt></ruby>を <ruby>削<rt><span class="furigana">けず</span></rt></ruby>った。,He reduced his working hours for his family.
かかる,かかる,catch (a cold; etc.); come down with,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>はインフルエンザにかかっていますね。,She has come down with the flu.
刻む,きざむ,cut; chop,<ruby>玉<rt><span class="furigana">たま</span></rt></ruby>ねぎを <ruby>細<rt><span class="furigana">こま</span></rt></ruby>かく <ruby>刻<rt><span class="furigana">きざ</span></rt></ruby>んでください。,Please mince the onion.
苦しむ,くるしむ,suffer,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>はアレルギーに <ruby>苦<rt><span class="furigana">くる</span></rt></ruby>しんでいます。,She suffers from an allergy.
甘やかす,あまやかす,be indulgent to; spoil,<ruby>子供<rt><span class="furigana">こども</span></rt></ruby>を <ruby>甘<rt><span class="furigana">あま</span></rt></ruby>やかしてはいけないの。,You must not spoil your children.
伸ばす,のばす,stretch (something),ストレッチで <ruby>筋肉<rt><span class="furigana">きんにく</span></rt></ruby>を <ruby>伸<rt><span class="furigana">の</span></rt></ruby>ばしましょう。,Let's stretch our muscles with exercises.
追い越す,おいこす,outrun; overtake,<ruby>大<rt><span class="furigana">おお</span></rt></ruby>きなトラックが <ruby>私<rt><span class="furigana">わたし</span></rt></ruby>たちを <ruby>追<rt><span class="furigana">お</span></rt></ruby>い <ruby>越<rt><span class="furigana">こ</span></rt></ruby>した。,A big truck overtook us.
越す,こす,go across; pass,<ruby>暑<rt><span class="furigana">あつ</span></rt></ruby>さは <ruby>峠<rt><span class="furigana">とうげ</span></rt></ruby>を <ruby>越<rt><span class="furigana">こ</span></rt></ruby>したね。,The worst of the heat has passed.
抜く,ぬく,pull (something) out,ワインのコルクを <ruby>抜<rt><span class="furigana">ぬ</span></rt></ruby>きました。,I uncorked the wine.
抜ける,ぬける,come out; leave,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はグループから <ruby>抜<rt><span class="furigana">ぬ</span></rt></ruby>けました。,He left the group.
膨らむ,ふくらむ,swell; inflate,<ruby>桜<rt><span class="furigana">さくら</span></rt></ruby>のつぼみが <ruby>膨<rt><span class="furigana">ふく</span></rt></ruby>らんだのね。,The cherry blossom buds swelled.
優れる,すぐれる,be superior to; be excellent,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>非常<rt><span class="furigana">ひじょう</span></rt></ruby>に <ruby>優<rt><span class="furigana">すぐ</span></rt></ruby>れた <ruby>選手<rt><span class="furigana">せんしゅ</span></rt></ruby>です。,He is an excellent athlete.
望む,のぞむ,want; hope,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>私<rt><span class="furigana">わたし</span></rt></ruby>との <ruby>結婚<rt><span class="furigana">けっこん</span></rt></ruby>を <ruby>望<rt><span class="furigana">のぞ</span></rt></ruby>んでいます。,He wants to marry me.
努める,つとめる,endeavor; make efforts,<ruby>良<rt><span class="furigana">い</span></rt></ruby>い <ruby>成績<rt><span class="furigana">せいせき</span></rt></ruby>が <ruby>取<rt><span class="furigana">と</span></rt></ruby>れるように <ruby>努<rt><span class="furigana">つと</span></rt></ruby>めます。,I'll make efforts to get good grades.
なさる,なさる,do (honorific),お <ruby>申<rt><span class="furigana">もう</span></rt></ruby>し <ruby>込<rt><span class="furigana">こ</span></rt></ruby>みなさるのでしたら、こちらにお <ruby>並<rt><span class="furigana">なら</span></rt></ruby>びください。,Please line up here if you're applying.
占める,しめる,occupy; hold,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>に <ruby>届<rt><span class="furigana">とど</span></rt></ruby>くメールのうち、 <ruby>迷惑<rt><span class="furigana">めいわく</span></rt></ruby>メールが７ <ruby>割<rt><span class="furigana">わり</span></rt></ruby>を <ruby>占<rt><span class="furigana">し</span></rt></ruby>めている。,About 70 percent of emails sent to me are junk mail.
照らす,てらす,illuminate; shine on,<ruby>月<rt><span class="furigana">つき</span></rt></ruby>が <ruby>庭<rt><span class="furigana">にわ</span></rt></ruby>を <ruby>照<rt><span class="furigana">て</span></rt></ruby>らしている。,The moon is shining on the garden.
おっしゃる,おっしゃる,say; tell (honorific),あなたのおっしゃる <ruby>通<rt><span class="furigana">とお</span></rt></ruby>りです。,It is as you say.
可愛がる,かわいがる,love; cherish,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>猫<rt><span class="furigana">ねこ</span></rt></ruby>を <ruby>可愛<rt><span class="furigana">かわい</span></rt></ruby>がっています。,She cherishes her cat.
祝う,いわう,celebrate; congratulate,<ruby>家族<rt><span class="furigana">かぞく</span></rt></ruby>で <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>合格<rt><span class="furigana">ごうかく</span></rt></ruby>を <ruby>祝<rt><span class="furigana">いわ</span></rt></ruby>ったよ。,His whole family celebrated his success in the exam.
いらっしゃる,いらっしゃる,come; go (honorific),お <ruby>客様<rt><span class="furigana">きゃくさま</span></rt></ruby>がいらっしゃいました。,Your guest has arrived.
述べる,のべる,state; remark,<ruby>上司<rt><span class="furigana">じょうし</span></rt></ruby>が <ruby>意見<rt><span class="furigana">いけん</span></rt></ruby>を <ruby>述<rt><span class="furigana">の</span></rt></ruby>べた。,Our boss stated his opinion.
訴える,うったえる,sue,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>会社<rt><span class="furigana">かいしゃ</span></rt></ruby>を <ruby>訴<rt><span class="furigana">うった</span></rt></ruby>えた。,She sued the company.
疑う,うたがう,doubt; suspect,なぜあなたは <ruby>私<rt><span class="furigana">わたし</span></rt></ruby>を <ruby>疑<rt><span class="furigana">うたが</span></rt></ruby>うのですか。,Why do you suspect me?
おる,おる,be present; stay (humble),<ruby>母<rt><span class="furigana">はは</span></rt></ruby>は <ruby>今<rt><span class="furigana">いま</span></rt></ruby>、うちにおりません。,My mother isn't at home now.
納める,おさめる,pay (tax; fee etc.),<ruby>自動車<rt><span class="furigana">じどうしゃ</span></rt></ruby> <ruby>税<rt><span class="furigana">ぜい</span></rt></ruby>を <ruby>納<rt><span class="furigana">おさ</span></rt></ruby>めたよ。,I paid my car tax.
得する,とくする,profitable; beneficial,ネットで <ruby>得<rt><span class="furigana">とく</span></rt></ruby>する <ruby>情報<rt><span class="furigana">じょうほう</span></rt></ruby>を <ruby>見<rt><span class="furigana">み</span></rt></ruby>つけたよ。,I found beneficial information on the Internet.
得る,える,obtain; gain,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>大金<rt><span class="furigana">たいきん</span></rt></ruby>を <ruby>得<rt><span class="furigana">え</span></rt></ruby>ましたよ。,He gained a lot of money.
損する,そんする,lose; suffer loss,わざわざ <ruby>行<rt><span class="furigana">い</span></rt></ruby>って <ruby>損<rt><span class="furigana">そん</span></rt></ruby>した。,I wasted my time going to all the trouble.
散らかす,ちらかす,make a mess,<ruby>部屋<rt><span class="furigana">へや</span></rt></ruby>を <ruby>散<rt><span class="furigana">ち</span></rt></ruby>らかさないでください。,Please don't make a mess in the room.
散らかる,ちらかる,be in a mess; lie scattered,<ruby>弟<rt><span class="furigana">おとうと</span></rt></ruby>の <ruby>部屋<rt><span class="furigana">へや</span></rt></ruby>はいつも <ruby>散<rt><span class="furigana">ち</span></rt></ruby>らかっているんだ。,My little brother's room is always messy.
散る,ちる,scatter; fall,<ruby>風<rt><span class="furigana">かぜ</span></rt></ruby>で <ruby>桜<rt><span class="furigana">さくら</span></rt></ruby>の <ruby>花<rt><span class="furigana">はな</span></rt></ruby>が <ruby>散<rt><span class="furigana">ち</span></rt></ruby>ってるね。,Cherry blossoms are scattering in the wind.
植える,うえる,plant,<ruby>庭<rt><span class="furigana">にわ</span></rt></ruby>にバラを <ruby>植<rt><span class="furigana">う</span></rt></ruby>えました。,I planted some roses in the garden.
呼び出す,よびだす,call; page,<ruby>親<rt><span class="furigana">おや</span></rt></ruby>が <ruby>学校<rt><span class="furigana">がっこう</span></rt></ruby>に <ruby>呼<rt><span class="furigana">よ</span></rt></ruby>び <ruby>出<rt><span class="furigana">だ</span></rt></ruby>されたんだ。,My parents were called in to the school.
扱う,あつかう,handle; deal with,この <ruby>荷物<rt><span class="furigana">にもつ</span></rt></ruby>は <ruby>丁寧<rt><span class="furigana">ていねい</span></rt></ruby>に <ruby>扱<rt><span class="furigana">あつか</span></rt></ruby>ってください。,Please handle this luggage with care.
溶ける,とける,dissolve; melt,<ruby>暑<rt><span class="furigana">あつ</span></rt></ruby>さでアイスクリームが <ruby>溶<rt><span class="furigana">と</span></rt></ruby>けてしまった。,The ice cream melted in the heat.
診る,みる,examine (doctor),<ruby>今日<rt><span class="furigana">きょう</span></rt></ruby>、 <ruby>医者<rt><span class="furigana">いしゃ</span></rt></ruby>に <ruby>診<rt><span class="furigana">み</span></rt></ruby>てもらいました。,The doctor examined me today.
描く,えがく,depict; draw,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>人物<rt><span class="furigana">じんぶつ</span></rt></ruby>を <ruby>描<rt><span class="furigana">えが</span></rt></ruby>くのがうまいな。,He is good at drawing people.
固まる,かたまる,harden; solidify,もうプリンは <ruby>固<rt><span class="furigana">かた</span></rt></ruby>まったかな。,Has the pudding set yet?
動詞,どうし,verb,「 <ruby>食<rt><span class="furigana">た</span></rt></ruby>べる」は <ruby>動詞<rt><span class="furigana">どうし</span></rt></ruby>です。,Eat is a verb.
伝わる,つたわる,be transmitted; come from,<ruby>漢字<rt><span class="furigana">かんじ</span></rt></ruby>は <ruby>中国<rt><span class="furigana">ちゅうごく</span></rt></ruby>から <ruby>伝<rt><span class="furigana">つた</span></rt></ruby>わった。,Kanji came from China.
鳴らす,ならす,make a sound with (something),お <ruby>坊<rt><span class="furigana">ぼう</span></rt></ruby>さんが <ruby>鐘<rt><span class="furigana">かね</span></rt></ruby>を <ruby>鳴<rt><span class="furigana">な</span></rt></ruby>らしていますね。,The monk is sounding the bell.
飼う,かう,keep (an animal),ペットを <ruby>飼<rt><span class="furigana">か</span></rt></ruby>ったことはありますか。,Have you ever had a pet?
至る,いたる,come to; reach,ようやく <ruby>結論<rt><span class="furigana">けつろん</span></rt></ruby>に <ruby>至<rt><span class="furigana">いた</span></rt></ruby>ったようね。,It seems that we've finally reached a conclusion.
