枕,まくら,pillow,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>低<rt><span class="furigana">ひく</span></rt></ruby>い <ruby>枕<rt><span class="furigana">まくら</span></rt></ruby>が <ruby>好<rt><span class="furigana">す</span></rt></ruby>きです。,I like thin pillows.
傘,かさ,umbrella; parasol,<ruby>電車<rt><span class="furigana">でんしゃ</span></rt></ruby>に <ruby>傘<rt><span class="furigana">かさ</span></rt></ruby>を <ruby>忘<rt><span class="furigana">わす</span></rt></ruby>れた。,I left my umbrella on the train.
賑やか,にぎやか,lively; exciting,<ruby>浅草<rt><span class="furigana">あさくさ</span></rt></ruby>は <ruby>賑<rt><span class="furigana">にぎ</span></rt></ruby>やかな <ruby>街<rt><span class="furigana">まち</span></rt></ruby>です。,Asakusa is a lively district.
靴下,くつした,socks,この <ruby>靴下<rt><span class="furigana">くつした</span></rt></ruby>は３ <ruby>足<rt><span class="furigana">そく</span></rt></ruby>で１０００ <ruby>円<rt><span class="furigana">えん</span></rt></ruby>です。,These socks are 1;000 yen for 3 pairs.
瓶,びん,bottle,<ruby>瓶<rt><span class="furigana">びん</span></rt></ruby>ビールを <ruby>注文<rt><span class="furigana">ちゅうもん</span></rt></ruby>した。,I ordered a bottle of beer.
頃,ころ,time,<ruby>子供<rt><span class="furigana">こども</span></rt></ruby>の <ruby>頃<rt><span class="furigana">ころ</span></rt></ruby>、よくその <ruby>公園<rt><span class="furigana">こうえん</span></rt></ruby>で <ruby>遊<rt><span class="furigana">あそ</span></rt></ruby>んだ。,I often played in that park when I was a kid.
消防署,しょうぼうしょ,fire station,この <ruby>町<rt><span class="furigana">まち</span></rt></ruby>には <ruby>消防署<rt><span class="furigana">しょうぼうしょ</span></rt></ruby>が１つしかありません。,There's only one fire station in this town.
無駄,むだ,pointless; waste,それは <ruby>時間<rt><span class="furigana">じかん</span></rt></ruby>の <ruby>無駄<rt><span class="furigana">むだ</span></rt></ruby>です。,It's a waste of time.
缶詰,かんづめ,canned food,<ruby>缶詰<rt><span class="furigana">かんづめ</span></rt></ruby>のフルーツはとても <ruby>甘<rt><span class="furigana">あま</span></rt></ruby>い。,Canned fruit is very sweet.
缶,かん,can; tin,コーヒーはその <ruby>缶<rt><span class="furigana">かん</span></rt></ruby>に <ruby>入<rt><span class="furigana">はい</span></rt></ruby>っています。,The coffee is in that can.
豆腐,とうふ,tofu,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>毎日<rt><span class="furigana">まいにち</span></rt></ruby> <ruby>豆腐<rt><span class="furigana">とうふ</span></rt></ruby>を <ruby>食<rt><span class="furigana">た</span></rt></ruby>べます。,I eat tofu every day.
床,ゆか,floor,<ruby>床<rt><span class="furigana">ゆか</span></rt></ruby>がぬれている。,The floor is wet.
床屋,とこや,barber; barbershop,<ruby>昨日<rt><span class="furigana">きのう</span></rt></ruby> <ruby>床屋<rt><span class="furigana">とこや</span></rt></ruby>で <ruby>髪<rt><span class="furigana">かみ</span></rt></ruby>を <ruby>切<rt><span class="furigana">き</span></rt></ruby>った。,Yesterday I had my hair cut at the barber's.
こしょう,こしょう,pepper,こしょうを <ruby>入<rt><span class="furigana">い</span></rt></ruby>れ <ruby>過<rt><span class="furigana">す</span></rt></ruby>ぎてスープが <ruby>辛<rt><span class="furigana">から</span></rt></ruby>い。,I put in too much pepper; and now the soup is spicy.
畳,たたみ,straw mat,そのホテルには <ruby>畳<rt><span class="furigana">たたみ</span></rt></ruby>の <ruby>部屋<rt><span class="furigana">へや</span></rt></ruby>がある。,That hotel has tatami rooms.
汗,あせ,sweat,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>額<rt><span class="furigana">ひたい</span></rt></ruby>に <ruby>汗<rt><span class="furigana">あせ</span></rt></ruby>をかいていたの。,He was sweating from his forehead.
先輩,せんぱい,senior; superior,<ruby>日本人<rt><span class="furigana">にっぽんじん</span></rt></ruby>は <ruby>先輩<rt><span class="furigana">せんぱい</span></rt></ruby>、 <ruby>後輩<rt><span class="furigana">こうはい</span></rt></ruby>の <ruby>関係<rt><span class="furigana">かんけい</span></rt></ruby>をとても <ruby>大切<rt><span class="furigana">たいせつ</span></rt></ruby>に <ruby>考<rt><span class="furigana">かんが</span></rt></ruby>えます。,Japanese people value the relationship between seniors and juniors.
びしょびしょ,びしょびしょ,soaked,<ruby>服<rt><span class="furigana">ふく</span></rt></ruby>が <ruby>雨<rt><span class="furigana">あめ</span></rt></ruby>でびしょびしょになったよ。,My clothes got soaked in the rain.
敬語,けいご,polite speech,お <ruby>客様<rt><span class="furigana">きゃくさま</span></rt></ruby>には <ruby>敬語<rt><span class="furigana">けいご</span></rt></ruby>を <ruby>使<rt><span class="furigana">つか</span></rt></ruby>いなさい。,Use polite language to customers.
尊敬,そんけい,respect; esteem,<ruby>祖父<rt><span class="furigana">そふ</span></rt></ruby>は <ruby>家族<rt><span class="furigana">かぞく</span></rt></ruby>みんなに <ruby>尊敬<rt><span class="furigana">そんけい</span></rt></ruby>されています。,My grandfather is respected by the whole family.
勘違い,かんちがい,misunderstanding,<ruby>待<rt><span class="furigana">ま</span></rt></ruby>ち <ruby>合<rt><span class="furigana">あ</span></rt></ruby>わせは２ <ruby>時<rt><span class="furigana">じ</span></rt></ruby>だと <ruby>勘違<rt><span class="furigana">かんちが</span></rt></ruby>いしていました。,I mistakenly thought the meeting was at two o'clock.
雷,かみなり,thunder; lightning,<ruby>雷<rt><span class="furigana">かみなり</span></rt></ruby>が <ruby>鳴<rt><span class="furigana">な</span></rt></ruby>っています。,Thunder is rumbling.
踏切,ふみきり,railroad crossing,その <ruby>踏切<rt><span class="furigana">ふみきり</span></rt></ruby>は <ruby>長<rt><span class="furigana">なが</span></rt></ruby>い。,You have to expect a long wait at this railroad crossing.
バツ,ばつ,cross; x-mark (on errors; mistakes etc.),バツが <ruby>三<rt><span class="furigana">みっ</span></rt></ruby>つあるので８５ <ruby>点<rt><span class="furigana">てん</span></rt></ruby>です。,Because there are three mistakes; you get 85 points.
食堂,しょくどう,cafeteria; restaurant,<ruby>大学<rt><span class="furigana">だいがく</span></rt></ruby>の <ruby>食堂<rt><span class="furigana">しょくどう</span></rt></ruby>は <ruby>安<rt><span class="furigana">やす</span></rt></ruby>い。,The university cafeteria is cheap.
猫,ねこ,cat,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>猫<rt><span class="furigana">ねこ</span></rt></ruby>が <ruby>大好<rt><span class="furigana">だいす</span></rt></ruby>きです。,I love cats.
邪魔,じゃま,disturbance; blocking,<ruby>邪魔<rt><span class="furigana">じゃま</span></rt></ruby>です、どいてください。,You're blocking my way; so please move.
風呂屋,ふろや,bathhouse; public bath,<ruby>昨日<rt><span class="furigana">きのう</span></rt></ruby>、 <ruby>友達<rt><span class="furigana">ともだち</span></rt></ruby>とお <ruby>風呂<rt><span class="furigana">ふろ</span></rt></ruby> <ruby>屋<rt><span class="furigana">や</span></rt></ruby>さんに <ruby>行<rt><span class="furigana">い</span></rt></ruby>った。,I went to a bathhouse with my friend yesterday.
紫,むらさき,purple,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>紫<rt><span class="furigana">むらさき</span></rt></ruby>のドレスを <ruby>着<rt><span class="furigana">き</span></rt></ruby>ていた。,She wore a purple dress.
とんかつ,とんかつ,pork cutlet,<ruby>昼食<rt><span class="furigana">ちゅうしょく</span></rt></ruby>にとんかつを <ruby>食<rt><span class="furigana">た</span></rt></ruby>べました。,I ate a pork cutlet for lunch.
紅茶,こうちゃ,black tea,<ruby>温<rt><span class="furigana">あたた</span></rt></ruby>かい <ruby>紅茶<rt><span class="furigana">こうちゃ</span></rt></ruby>が <ruby>飲<rt><span class="furigana">の</span></rt></ruby>みたい。,I want to drink hot tea.
梅雨,つゆ,rainy season,<ruby>梅雨<rt><span class="furigana">つゆ</span></rt></ruby>は６ <ruby>月<rt><span class="furigana">がつ</span></rt></ruby> <ruby>頃<rt><span class="furigana">ごろ</span></rt></ruby>です。,The rainy season comes around June.
梅干し,うめぼし,pickled plum,うちでは、 <ruby>朝食<rt><span class="furigana">ちょうしょく</span></rt></ruby>には <ruby>必<rt><span class="furigana">かなら</span></rt></ruby>ず <ruby>梅干<rt><span class="furigana">うめぼ</span></rt></ruby>しが <ruby>出<rt><span class="furigana">で</span></rt></ruby>ます。,Pickled plums are always served for breakfast at my home.
桃,もも,peach,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>の <ruby>一番<rt><span class="furigana">いちばん</span></rt></ruby> <ruby>好<rt><span class="furigana">す</span></rt></ruby>きな <ruby>果物<rt><span class="furigana">くだもの</span></rt></ruby>は <ruby>桃<rt><span class="furigana">もも</span></rt></ruby>です。,My favorite fruit is peach.
ねぎ,ねぎ,Welsh onion; green onion,みそ <ruby>汁<rt><span class="furigana">しる</span></rt></ruby>にねぎを <ruby>入<rt><span class="furigana">い</span></rt></ruby>れました。,I put green onions in the miso soup.
嘘,うそ,lie,<ruby>嘘<rt><span class="furigana">うそ</span></rt></ruby>をついてはいけません。,Do not lie.
遠慮,えんりょ,restraint; hold back,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>遠慮<rt><span class="furigana">えんりょ</span></rt></ruby>します。,No thanks; I'll pass.
噂,うわさ,gossip; rumor,その <ruby>噂<rt><span class="furigana">うわさ</span></rt></ruby>は <ruby>本当<rt><span class="furigana">ほんとう</span></rt></ruby>ですか。,Is the rumor true?
田舎,いなか,hometown; countryside,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>毎年<rt><span class="furigana">まいとし</span></rt></ruby> <ruby>夏<rt><span class="furigana">なつ</span></rt></ruby>に <ruby>田舎<rt><span class="furigana">いなか</span></rt></ruby>に <ruby>帰<rt><span class="furigana">かえ</span></rt></ruby>ります。,I go back to my hometown every summer.
きゅうり,きゅうり,cucumber,きゅうりに <ruby>味噌<rt><span class="furigana">みそ</span></rt></ruby>をつけて <ruby>食<rt><span class="furigana">た</span></rt></ruby>べたの。,I ate cucumber with miso on it.
お嬢さん,おじょうさん,young lady; daughter,お <ruby>嬢<rt><span class="furigana">じょう</span></rt></ruby>さんはおいくつですか。,How old is your daughter?
年賀状,ねんがじょう,New Year's card,<ruby>昨日<rt><span class="furigana">きのう</span></rt></ruby>、 <ruby>年賀状<rt><span class="furigana">ねんがじょう</span></rt></ruby>を <ruby>出<rt><span class="furigana">だ</span></rt></ruby>しました。,I sent my New Year's cards yesterday.
蚊,か,mosquito,<ruby>蚊<rt><span class="furigana">か</span></rt></ruby>に <ruby>足<rt><span class="furigana">あし</span></rt></ruby>を <ruby>刺<rt><span class="furigana">さ</span></rt></ruby>された。,I was bitten on my foot by a mosquito.
挨拶,あいさつ,greet; greeting,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>笑顔<rt><span class="furigana">えがお</span></rt></ruby>で <ruby>挨拶<rt><span class="furigana">あいさつ</span></rt></ruby>した。,She greeted me with a smile.
まぐろ,まぐろ,tuna,まぐろの <ruby>刺身<rt><span class="furigana">さしみ</span></rt></ruby>を <ruby>食<rt><span class="furigana">た</span></rt></ruby>べました。,I ate tuna sashimi.
靴,くつ,shoes,<ruby>靴<rt><span class="furigana">くつ</span></rt></ruby>が <ruby>汚<rt><span class="furigana">よご</span></rt></ruby>れた。,My shoes got dirty.
歯磨き,はみがき,brushing one's teeth,<ruby>歯磨<rt><span class="furigana">はみが</span></rt></ruby>きはしましたか。,Did you brush your teeth?
パイナップル,ぱいなっぷる,pineapple,このパイナップルを <ruby>切<rt><span class="furigana">き</span></rt></ruby>ってください。,Please cut up this pineapple.
廊下,ろうか,hallway; corridor,<ruby>廊下<rt><span class="furigana">ろうか</span></rt></ruby>は <ruby>走<rt><span class="furigana">はし</span></rt></ruby>らないでください。,Don't run in the hallway.
着替え,きがえ,change of clothes,<ruby>着替<rt><span class="furigana">きが</span></rt></ruby>えを <ruby>旅行<rt><span class="furigana">りょこう</span></rt></ruby>カバンに <ruby>詰<rt><span class="furigana">つ</span></rt></ruby>めたよ。,I packed spare clothes in my travel bag.
マヨネーズ,まよねーず,mayonnaise,サラダにマヨネーズをかけたの。,I put mayonnaise on the salad.
火災,かさい,fire; fire disaster,<ruby>火災<rt><span class="furigana">かさい</span></rt></ruby>の <ruby>原因<rt><span class="furigana">げんいん</span></rt></ruby>は <ruby>放火<rt><span class="furigana">ほうか</span></rt></ruby>だそうです。,I heard that arson was the cause of the fire.
障害,しょうがい,obstacle; disorder,まずは <ruby>障害<rt><span class="furigana">しょうがい</span></rt></ruby>を <ruby>取<rt><span class="furigana">と</span></rt></ruby>り <ruby>除<rt><span class="furigana">のぞ</span></rt></ruby>いてから <ruby>計画<rt><span class="furigana">けいかく</span></rt></ruby>を <ruby>進<rt><span class="furigana">すす</span></rt></ruby>めよう。,Let's remove the obstacles first before we proceed with the plan.
害,がい,harm; damage,お <ruby>酒<rt><span class="furigana">さけ</span></rt></ruby>の <ruby>飲<rt><span class="furigana">の</span></rt></ruby>み <ruby>過<rt><span class="furigana">す</span></rt></ruby>ぎは <ruby>健康<rt><span class="furigana">けんこう</span></rt></ruby>に <ruby>害<rt><span class="furigana">がい</span></rt></ruby>があります。,Too much drinking damages your health.
公害,こうがい,(environmental) pollution,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>たちは <ruby>公害<rt><span class="furigana">こうがい</span></rt></ruby>を <ruby>減<rt><span class="furigana">へ</span></rt></ruby>らすよう <ruby>努力<rt><span class="furigana">どりょく</span></rt></ruby>しています。,We're doing our best to decrease pollution.
被害,ひがい,damage; harm,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>家<rt><span class="furigana">いえ</span></rt></ruby>は <ruby>台風<rt><span class="furigana">たいふう</span></rt></ruby>の <ruby>被害<rt><span class="furigana">ひがい</span></rt></ruby>にあったの。,His house was damaged in the typhoon.
助手,じょしゅ,assistant,<ruby>資料<rt><span class="furigana">しりょう</span></rt></ruby>は <ruby>助手<rt><span class="furigana">じょしゅ</span></rt></ruby>に <ruby>預<rt><span class="furigana">あず</span></rt></ruby>けておいてください。,Please give the materials to my assistant.
救助,きゅうじょ,rescue; relief,プールで <ruby>男<rt><span class="furigana">おとこ</span></rt></ruby>の <ruby>子<rt><span class="furigana">こ</span></rt></ruby>が <ruby>救助<rt><span class="furigana">きゅうじょ</span></rt></ruby>されました。,A boy was rescued in the swimming pool.
応援,おうえん,support; cheering,<ruby>大勢<rt><span class="furigana">おおぜい</span></rt></ruby>が <ruby>応援<rt><span class="furigana">おうえん</span></rt></ruby>に <ruby>駆<rt><span class="furigana">か</span></rt></ruby>けつけてくれたよ。,Many people came to cheer us on.
援助,えんじょ,aid; assistance,その <ruby>国<rt><span class="furigana">くに</span></rt></ruby>には <ruby>物資<rt><span class="furigana">ぶっし</span></rt></ruby>の <ruby>援助<rt><span class="furigana">えんじょ</span></rt></ruby>が <ruby>必要<rt><span class="furigana">ひつよう</span></rt></ruby>です。,The country needs material aid.
派手,はで,flashy; loud,<ruby>雪<rt><span class="furigana">ゆき</span></rt></ruby> <ruby>道<rt><span class="furigana">みち</span></rt></ruby>で <ruby>派手<rt><span class="furigana">はで</span></rt></ruby>に <ruby>転<rt><span class="furigana">ころ</span></rt></ruby>んでしまったの。,I fell down loudly on the snowy road.
小遣い,こづかい,pocket money; allowance,おじいちゃんにお <ruby>小遣<rt><span class="furigana">こづか</span></rt></ruby>いをもらったよ。,My grandpa gave me pocket money.
警告,けいこく,warning; admonition,<ruby>車<rt><span class="furigana">くるま</span></rt></ruby>に <ruby>駐車<rt><span class="furigana">ちゅうしゃ</span></rt></ruby> <ruby>違反<rt><span class="furigana">いはん</span></rt></ruby>の <ruby>警告<rt><span class="furigana">けいこく</span></rt></ruby>を <ruby>貼<rt><span class="furigana">は</span></rt></ruby>られました。,They put a parking ticket warning on my car.
警官,けいかん,police officer,<ruby>道<rt><span class="furigana">みち</span></rt></ruby>で <ruby>警官<rt><span class="furigana">けいかん</span></rt></ruby>に <ruby>呼<rt><span class="furigana">よ</span></rt></ruby>び <ruby>止<rt><span class="furigana">と</span></rt></ruby>められた。,I was stopped by a police officer on the road.
管理,かんり,management; administration,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>が <ruby>私<rt><span class="furigana">わたし</span></rt></ruby>のスケジュールを <ruby>管理<rt><span class="furigana">かんり</span></rt></ruby>している。,She manages my schedule.
犯人,はんにん,criminal; offender,あいつが <ruby>犯人<rt><span class="furigana">はんにん</span></rt></ruby>です。,That guy's the criminal.
犯罪,はんざい,offense; crime,<ruby>最近<rt><span class="furigana">さいきん</span></rt></ruby> <ruby>犯罪<rt><span class="furigana">はんざい</span></rt></ruby>が <ruby>減<rt><span class="furigana">へ</span></rt></ruby>っています。,Crime has been decreasing lately.
罪,つみ,crime; sin,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>罪<rt><span class="furigana">つみ</span></rt></ruby>は <ruby>重<rt><span class="furigana">おも</span></rt></ruby>いな。,His crime is serious.
強盗,ごうとう,robbery; burglar,<ruby>強盗<rt><span class="furigana">ごうとう</span></rt></ruby>がカメラに <ruby>写<rt><span class="furigana">うつ</span></rt></ruby>っていました。,The burglar was caught on a camera.
自殺,じさつ,suicide,<ruby>犯人<rt><span class="furigana">はんにん</span></rt></ruby>は <ruby>警察<rt><span class="furigana">けいさつ</span></rt></ruby>に <ruby>捕<rt><span class="furigana">つか</span></rt></ruby>まる <ruby>前<rt><span class="furigana">まえ</span></rt></ruby>に <ruby>自殺<rt><span class="furigana">じさつ</span></rt></ruby>しました。,The criminal committed suicide before he was caught by the police.
逮捕,たいほ,arrest; capture,<ruby>逃<rt><span class="furigana">に</span></rt></ruby>げていた <ruby>犯人<rt><span class="furigana">はんにん</span></rt></ruby>が <ruby>逮捕<rt><span class="furigana">たいほ</span></rt></ruby>されました。,The runaway criminal has been arrested.
作戦,さくせん,tactic; strategy,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>らは <ruby>次<rt><span class="furigana">つぎ</span></rt></ruby>の <ruby>試合<rt><span class="furigana">しあい</span></rt></ruby>のために <ruby>作戦<rt><span class="furigana">さくせん</span></rt></ruby>を <ruby>立<rt><span class="furigana">た</span></rt></ruby>てたのよ。,They built a strategy for the next game.
戦い,たたかい,war; battle,<ruby>長<rt><span class="furigana">なが</span></rt></ruby>い <ruby>戦<rt><span class="furigana">たたか</span></rt></ruby>いが <ruby>終<rt><span class="furigana">お</span></rt></ruby>わった。,The long battle came to an end.
大戦,たいせん,world war,<ruby>大戦<rt><span class="furigana">たいせん</span></rt></ruby>で <ruby>多<rt><span class="furigana">おお</span></rt></ruby>くの <ruby>人<rt><span class="furigana">ひと</span></rt></ruby>が <ruby>亡<rt><span class="furigana">な</span></rt></ruby>くなりました。,A lot of people died in the world war.
競技,きょうぎ,sports game; competitive sport,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>個人<rt><span class="furigana">こじん</span></rt></ruby> <ruby>競技<rt><span class="furigana">きょうぎ</span></rt></ruby>のスポーツが <ruby>好<rt><span class="furigana">す</span></rt></ruby>きです。,He likes individual sports.
人混み,ひとごみ,crowd,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>人混<rt><span class="furigana">ひとご</span></rt></ruby>みが <ruby>好<rt><span class="furigana">す</span></rt></ruby>きではありません。,I don't like crowds.
混雑,こんざつ,congestion; to be crowded,<ruby>今日<rt><span class="furigana">きょう</span></rt></ruby>はデパートが <ruby>混雑<rt><span class="furigana">こんざつ</span></rt></ruby>していたよ。,The department store was crowded today.
混乱,こんらん,chaos; confusion,<ruby>地震<rt><span class="furigana">じしん</span></rt></ruby>のあと、 <ruby>町<rt><span class="furigana">まち</span></rt></ruby>は <ruby>大<rt><span class="furigana">だい</span></rt></ruby> <ruby>混乱<rt><span class="furigana">こんらん</span></rt></ruby>だったよ。,After the earthquake; the town was in great chaos.
統計,とうけい,statistics; figures,これは <ruby>昨年<rt><span class="furigana">さくねん</span></rt></ruby>の <ruby>売<rt><span class="furigana">う</span></rt></ruby>り <ruby>上<rt><span class="furigana">あ</span></rt></ruby>げの <ruby>統計<rt><span class="furigana">とうけい</span></rt></ruby>です。,These are the figures of last year's sales.
統一,とういつ,unity; standardization,<ruby>文字<rt><span class="furigana">もじ</span></rt></ruby>の <ruby>大<rt><span class="furigana">おお</span></rt></ruby>きさは <ruby>統一<rt><span class="furigana">とういつ</span></rt></ruby>してください。,Please standardize the size of characters.
総合,そうごう,integration; put together,<ruby>全員<rt><span class="furigana">ぜんいん</span></rt></ruby>の <ruby>意見<rt><span class="furigana">いけん</span></rt></ruby>を <ruby>総合<rt><span class="furigana">そうごう</span></rt></ruby>してみましょう。,Let's put all the opinions together.
湖,みずうみ,lake,<ruby>湖<rt><span class="furigana">みずうみ</span></rt></ruby>にボートが <ruby>浮<rt><span class="furigana">う</span></rt></ruby>かんでいます。,A boat is floating in the lake.
深さ,ふかさ,depth; profundity,このプールの <ruby>深<rt><span class="furigana">ふか</span></rt></ruby>さは２メートルです。,This pool is two meters deep.
落とし物,おとしもの,lost property,<ruby>財布<rt><span class="furigana">さいふ</span></rt></ruby>の <ruby>落<rt><span class="furigana">お</span></rt></ruby>とし <ruby>物<rt><span class="furigana">もの</span></rt></ruby>を <ruby>拾<rt><span class="furigana">ひろ</span></rt></ruby>いました。,I picked up someone's lost wallet.
波,なみ,wave; fluctuations,<ruby>今日<rt><span class="furigana">きょう</span></rt></ruby>の <ruby>海<rt><span class="furigana">うみ</span></rt></ruby>は <ruby>波<rt><span class="furigana">なみ</span></rt></ruby>が <ruby>穏<rt><span class="furigana">おだ</span></rt></ruby>やかです。,The waves of the sea are calm today.
流れ,ながれ,flow; stream,<ruby>川<rt><span class="furigana">かわ</span></rt></ruby>の <ruby>上流<rt><span class="furigana">じょうりゅう</span></rt></ruby>は <ruby>流<rt><span class="furigana">なが</span></rt></ruby>れが <ruby>速<rt><span class="furigana">はや</span></rt></ruby>いよ。,The river flows fast upstream.
交流,こうりゅう,interaction; contact,もっと <ruby>他<rt><span class="furigana">ほか</span></rt></ruby>の <ruby>町<rt><span class="furigana">まち</span></rt></ruby>との <ruby>交流<rt><span class="furigana">こうりゅう</span></rt></ruby>を <ruby>深<rt><span class="furigana">ふか</span></rt></ruby>めましょう。,Let's have more interaction with people in other towns.
流行,はやり,fashion; trend (rather casual),この <ruby>服<rt><span class="furigana">ふく</span></rt></ruby>は <ruby>今<rt><span class="furigana">いま</span></rt></ruby>の <ruby>流行<rt><span class="furigana">はやり</span></rt></ruby>です。,These clothes are in fashion now.
一流,いちりゅう,top-ranked; world-class,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>一流<rt><span class="furigana">いちりゅう</span></rt></ruby>の <ruby>選手<rt><span class="furigana">せんしゅ</span></rt></ruby>です。,He is a top-ranked player.
