腹いっぱい,はらいっぱい,full stomach,<ruby>夕食<rt><span class="furigana">ゆうしょく</span></rt></ruby>を <ruby>腹<rt><span class="furigana">はら</span></rt></ruby>いっぱい <ruby>食<rt><span class="furigana">た</span></rt></ruby>べた。,I ate heartily at dinner.
ひとまず,ひとまず,for the time being; for a while,ひとまず <ruby>休憩<rt><span class="furigana">きゅうけい</span></rt></ruby>しましょう。,Let's take a rest for a while.
仮に,かりに,supposing that; even if,<ruby>仮<rt><span class="furigana">かり</span></rt></ruby>にそれが <ruby>事実<rt><span class="furigana">じじつ</span></rt></ruby>だとしても、もう <ruby>遅<rt><span class="furigana">おそ</span></rt></ruby>いよ。,Even if it's true; it's too late now.
殊に,ことに,especially,ロックは <ruby>殊<rt><span class="furigana">こと</span></rt></ruby>に <ruby>若者<rt><span class="furigana">わかもの</span></rt></ruby>に <ruby>人気<rt><span class="furigana">にんき</span></rt></ruby>だ。,Rock music is especially popular among young people.
ごろごろ,ごろごろ,rumble,<ruby>雷<rt><span class="furigana">かみなり</span></rt></ruby>がごろごろ <ruby>鳴<rt><span class="furigana">な</span></rt></ruby>っている。,I can hear thunder rumbling.
副詞,ふくし,adverb,「ゆっくり <ruby>歩<rt><span class="furigana">ある</span></rt></ruby>く」の「ゆっくり」は <ruby>副詞<rt><span class="furigana">ふくし</span></rt></ruby>です。,Slowly in "walk slowly" is an adverb.
ぴょんぴょん,ぴょんぴょん,jump; hop,カエルがぴょんぴょんはねているね。,Frogs are jumping around the pond.
到底,とうてい,(not) possibly; utterly,<ruby>今夜<rt><span class="furigana">こんや</span></rt></ruby> <ruby>中<rt><span class="furigana">じゅう</span></rt></ruby>に <ruby>東京<rt><span class="furigana">とうきょう</span></rt></ruby>に <ruby>着<rt><span class="furigana">つ</span></rt></ruby>くのは <ruby>到底<rt><span class="furigana">とうてい</span></rt></ruby> <ruby>無理<rt><span class="furigana">むり</span></rt></ruby>でしょう。,We can't possibly arrive in Tokyo tonight.
ひらひら,ひらひら,lightly fluttering; floating,<ruby>木<rt><span class="furigana">こ</span></rt></ruby>の <ruby>葉<rt><span class="furigana">は</span></rt></ruby>がひらひらと <ruby>落<rt><span class="furigana">お</span></rt></ruby>ちたの。,A leaf fluttered down.
がらがら,がらがら,gargle,<ruby>誰<rt><span class="furigana">だれ</span></rt></ruby>かががらがらとうがいをしているね。,Someone is gargling loudly.
かちかち,かちかち,hard; solid,<ruby>池<rt><span class="furigana">いけ</span></rt></ruby>がかちかちに <ruby>凍<rt><span class="furigana">こお</span></rt></ruby>っています。,The pond is frozen solid.
誠に,まことに,truly; very,<ruby>誠<rt><span class="furigana">まこと</span></rt></ruby>にありがとうございます。,Thank you very much.
いっぺんに,いっぺんに,all at once,<ruby>春<rt><span class="furigana">はる</span></rt></ruby>はいっぺんに <ruby>花<rt><span class="furigana">はな</span></rt></ruby>が <ruby>咲<rt><span class="furigana">さ</span></rt></ruby>く。,Flowers bloom all at once in spring.
がさがさ,がさがさ,rustle,<ruby>玄関<rt><span class="furigana">げんかん</span></rt></ruby>でがさがさと <ruby>音<rt><span class="furigana">おと</span></rt></ruby>がしましたよ。,I heard a rustling sound at the entrance door.
がぶがぶ,がぶがぶ,guzzling; gulping,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>水<rt><span class="furigana">みず</span></rt></ruby>をがぶがぶ <ruby>飲<rt><span class="furigana">の</span></rt></ruby>んだんだ。,He gulped down water.
じゃぶじゃぶ,じゃぶじゃぶ,splashing; washing,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>顔<rt><span class="furigana">かお</span></rt></ruby>をじゃぶじゃぶ <ruby>洗<rt><span class="furigana">あら</span></rt></ruby>ったの。,He washed his face vigorously.
大層,たいそう,very; greatly,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>大層<rt><span class="furigana">たいそう</span></rt></ruby> <ruby>喜<rt><span class="furigana">よろこ</span></rt></ruby>んでいました。,He was very pleased.
きらりと,きらりと,sparklingly; glittering,ダイヤモンドがきらりと <ruby>光<rt><span class="furigana">ひか</span></rt></ruby>った。,The diamond glittered.
ごくんと,ごくんと,in one gulp,<ruby>薬<rt><span class="furigana">くすり</span></rt></ruby>をごくんと <ruby>飲<rt><span class="furigana">の</span></rt></ruby>み <ruby>込<rt><span class="furigana">こ</span></rt></ruby>んだんだ。,I swallowed the medicine in one gulp.
ぴょんと,ぴょんと,(jump or hop) lightly,<ruby>子供<rt><span class="furigana">こども</span></rt></ruby>が <ruby>水<rt><span class="furigana">みず</span></rt></ruby>たまりをぴょんと <ruby>飛<rt><span class="furigana">と</span></rt></ruby>びこえたね。,A child jumped over the puddle.
ひらりと,ひらりと,in a fluttering motion,<ruby>桜<rt><span class="furigana">さくら</span></rt></ruby>の <ruby>花<rt><span class="furigana">はな</span></rt></ruby>びらがひらりと <ruby>舞<rt><span class="furigana">ま</span></rt></ruby>い <ruby>落<rt><span class="furigana">お</span></rt></ruby>ちたな。,Cherry blossom petals softly fluttered down.
もうじき,もうじき,soon,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はもうじき <ruby>父親<rt><span class="furigana">ちちおや</span></rt></ruby>になります。,He'll soon become a father.
しきりに,しきりに,repeatedly; constantly,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はしきりに <ruby>時計<rt><span class="furigana">とけい</span></rt></ruby>を <ruby>気<rt><span class="furigana">き</span></rt></ruby>にしていた。,He was constantly looking at the clock.
一斉に,いっせいに,all together; all at once,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>らは <ruby>一斉<rt><span class="furigana">いっせい</span></rt></ruby>に <ruby>拍手<rt><span class="furigana">はくしゅ</span></rt></ruby>したね。,They applauded all at once.
からから,からから,(laugh) loudly,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はからからと <ruby>笑<rt><span class="furigana">わら</span></rt></ruby>いました。,He laughed loudly.
