濡れる,ぬれる,get wet,<ruby>雨<rt><span class="furigana">あめ</span></rt></ruby>で <ruby>濡<rt><span class="furigana">ぬ</span></rt></ruby>れてしまった。,I got wet in the rain.
怠ける,なまける,be lazy; slack off,<ruby>怠<rt><span class="furigana">なま</span></rt></ruby>けていないで、 <ruby>手伝<rt><span class="furigana">てつだ</span></rt></ruby>って。,Stop slacking and help me!
炊く,たく,cook (rice),<ruby>母<rt><span class="furigana">はは</span></rt></ruby>は <ruby>毎朝<rt><span class="furigana">まいあさ</span></rt></ruby>ご <ruby>飯<rt><span class="furigana">はん</span></rt></ruby>を <ruby>炊<rt><span class="furigana">た</span></rt></ruby>く。,My mother cooks rice every morning.
尽くす,つくす,make utmost efforts; devote to,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>夫<rt><span class="furigana">おっと</span></rt></ruby>に <ruby>尽<rt><span class="furigana">つ</span></rt></ruby>くしている。,She is devoted to her husband.
包む,つつむ,wrap; pack,プレゼントをきれいな <ruby>紙<rt><span class="furigana">かみ</span></rt></ruby>で <ruby>包<rt><span class="furigana">つつ</span></rt></ruby>みました。,I wrapped the present in beautiful paper.
抱える,かかえる,hold in one's arms,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>大<rt><span class="furigana">おお</span></rt></ruby>きな <ruby>荷物<rt><span class="furigana">にもつ</span></rt></ruby>を <ruby>抱<rt><span class="furigana">かか</span></rt></ruby>えているわ。,He is carrying some large luggage.
眺める,ながめる,look out; gaze,<ruby>猫<rt><span class="furigana">ねこ</span></rt></ruby>が <ruby>窓<rt><span class="furigana">まど</span></rt></ruby>から <ruby>外<rt><span class="furigana">そと</span></rt></ruby>を <ruby>眺<rt><span class="furigana">なが</span></rt></ruby>めているよ。,The cat is at the window looking outside.
出掛ける,でかける,go out; leave home,<ruby>主人<rt><span class="furigana">しゅじん</span></rt></ruby>はもう <ruby>出掛<rt><span class="furigana">でか</span></rt></ruby>けました。,My husband has already left home.
掛かる,かかる,hang,<ruby>壁<rt><span class="furigana">かべ</span></rt></ruby>に <ruby>大<rt><span class="furigana">おお</span></rt></ruby>きな <ruby>時計<rt><span class="furigana">とけい</span></rt></ruby>が <ruby>掛<rt><span class="furigana">か</span></rt></ruby>かっています。,There's a big clock hanging on the wall.
掃く,はく,sweep,<ruby>床<rt><span class="furigana">ゆか</span></rt></ruby>をほうきで <ruby>掃<rt><span class="furigana">は</span></rt></ruby>きました。,I swept the floor with a broom.
握る,にぎる,grasp; grip; hold,<ruby>少女<rt><span class="furigana">しょうじょ</span></rt></ruby>は <ruby>母親<rt><span class="furigana">ははおや</span></rt></ruby>の <ruby>手<rt><span class="furigana">て</span></rt></ruby>を <ruby>握<rt><span class="furigana">にぎ</span></rt></ruby>った。,The girl held her mother's hand.
稼ぐ,かせぐ,earn; make money,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はお <ruby>金<rt><span class="furigana">かね</span></rt></ruby>をだいぶ <ruby>稼<rt><span class="furigana">かせ</span></rt></ruby>いだらしいよ。,I hear he made a lot of money.
隠れる,かくれる,hide,<ruby>太陽<rt><span class="furigana">たいよう</span></rt></ruby>が <ruby>雲<rt><span class="furigana">くも</span></rt></ruby>に <ruby>隠<rt><span class="furigana">かく</span></rt></ruby>れた。,The sun hid behind the clouds.
用いる,もちいる,use; through use of,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はその <ruby>詩<rt><span class="furigana">し</span></rt></ruby>を <ruby>用<rt><span class="furigana">もち</span></rt></ruby>いて <ruby>自分<rt><span class="furigana">じぶん</span></rt></ruby>の <ruby>気持<rt><span class="furigana">きも</span></rt></ruby>ちを <ruby>伝<rt><span class="furigana">つた</span></rt></ruby>えた。,He conveyed his feelings through the poem.
ふざける,ふざける,mess around; fool around,ふざけるのは <ruby>止<rt><span class="furigana">や</span></rt></ruby>めて。,Stop messing around.
知り合う,しりあう,get acquainted with; get to know (someone),お <ruby>二人<rt><span class="furigana">ふたり</span></rt></ruby>はどこで <ruby>知<rt><span class="furigana">し</span></rt></ruby>り <ruby>合<rt><span class="furigana">あ</span></rt></ruby>ったのですか。,Where did you two get to know each other?
あきれる,あきれる,be stunned in disappointment; be amazed at,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>頑固<rt><span class="furigana">がんこ</span></rt></ruby>さにはあきれました。,I was amazed at his stubbornness.
かじる,かじる,nibble; bite,<ruby>弟<rt><span class="furigana">おとうと</span></rt></ruby>は <ruby>美味<rt><span class="furigana">おい</span></rt></ruby>しそうにりんごをかじっていたよ。,My little brother enjoyed nibbling an apple.
からかう,からかう,make fun of; tease,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>時々<rt><span class="furigana">ときどき</span></rt></ruby> <ruby>妹<rt><span class="furigana">いもうと</span></rt></ruby>をからかいます。,He sometimes makes fun of his younger sister.
重ねる,かさねる,put (something) on top of another; pile up,<ruby>荷物<rt><span class="furigana">にもつ</span></rt></ruby>はここに <ruby>重<rt><span class="furigana">かさ</span></rt></ruby>ねてください。,Please pile up the luggage here.
重なる,かさなる,come one after another; overlap,<ruby>高速<rt><span class="furigana">こうそく</span></rt></ruby> <ruby>道路<rt><span class="furigana">どうろ</span></rt></ruby>で <ruby>事故<rt><span class="furigana">じこ</span></rt></ruby>が <ruby>重<rt><span class="furigana">かさ</span></rt></ruby>なった。,Accidents occurred one after another on the highway.
取り消す,とりけす,cancel,ホテルの <ruby>予約<rt><span class="furigana">よやく</span></rt></ruby>を <ruby>取<rt><span class="furigana">と</span></rt></ruby>り <ruby>消<rt><span class="furigana">け</span></rt></ruby>したよ。,I canceled our hotel reservation.
取り上げる,とりあげる,take; confiscate,<ruby>危<rt><span class="furigana">あぶ</span></rt></ruby>ないので <ruby>子供<rt><span class="furigana">こども</span></rt></ruby>からライターを <ruby>取<rt><span class="furigana">と</span></rt></ruby>り <ruby>上<rt><span class="furigana">あ</span></rt></ruby>げました。,I took the lighter from the child because it was dangerous.
取れる,とれる,be harvested,このナスは <ruby>畑<rt><span class="furigana">はたけ</span></rt></ruby>で <ruby>取<rt><span class="furigana">と</span></rt></ruby>れたばかりです。,This eggplant has just been picked from the field.
取り入れる,とりいれる,take in; adopt,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>新<rt><span class="furigana">あたら</span></rt></ruby>しいアイデアをすぐ <ruby>取<rt><span class="furigana">と</span></rt></ruby>り <ruby>入<rt><span class="furigana">い</span></rt></ruby>れます。,He's quick to adopt new ideas.
取り出す,とりだす,take out; pull out,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はポケットから <ruby>財布<rt><span class="furigana">さいふ</span></rt></ruby>を <ruby>取<rt><span class="furigana">と</span></rt></ruby>り <ruby>出<rt><span class="furigana">だ</span></rt></ruby>したの。,He took out a wallet from his pocket.
ゆでる,ゆでる,boil,<ruby>今<rt><span class="furigana">いま</span></rt></ruby>、 <ruby>野菜<rt><span class="furigana">やさい</span></rt></ruby>をゆでています。,I'm boiling some vegetables now.
生じる,しょうじる,happen; occur,<ruby>両者<rt><span class="furigana">りょうしゃ</span></rt></ruby>の <ruby>間<rt><span class="furigana">あいだ</span></rt></ruby>に <ruby>摩擦<rt><span class="furigana">まさつ</span></rt></ruby>が <ruby>生<rt><span class="furigana">しょう</span></rt></ruby>じています。,There is some friction occurring between the two of them.
生える,はえる,grow; spring up,<ruby>息子<rt><span class="furigana">むすこ</span></rt></ruby>に <ruby>新<rt><span class="furigana">あたら</span></rt></ruby>しい <ruby>歯<rt><span class="furigana">は</span></rt></ruby>が <ruby>生<rt><span class="furigana">は</span></rt></ruby>えました。,My son is cutting a new tooth.
学ぶ,まなぶ,learn; study,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>哲学<rt><span class="furigana">てつがく</span></rt></ruby>を <ruby>学<rt><span class="furigana">まな</span></rt></ruby>んでいます。,I study philosophy.
教わる,おそわる,be taught; learn,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>両親<rt><span class="furigana">りょうしん</span></rt></ruby>から <ruby>多<rt><span class="furigana">おお</span></rt></ruby>くを <ruby>教<rt><span class="furigana">おそ</span></rt></ruby>わりました。,I learned a lot from my parents.
長引く,ながびく,be prolonged; drag on,<ruby>会議<rt><span class="furigana">かいぎ</span></rt></ruby>が <ruby>長引<rt><span class="furigana">ながび</span></rt></ruby>いているようです。,The meeting seems to be dragging on.
引き出す,ひきだす,draw out; bring out,<ruby>先生<rt><span class="furigana">せんせい</span></rt></ruby>が <ruby>私<rt><span class="furigana">わたし</span></rt></ruby>の <ruby>能力<rt><span class="furigana">のうりょく</span></rt></ruby>を <ruby>引<rt><span class="furigana">ひ</span></rt></ruby>き <ruby>出<rt><span class="furigana">だ</span></rt></ruby>してくれました。,The teacher drew out the best of my ability.
試す,ためす,try; test,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はそのソフトウェアを <ruby>試<rt><span class="furigana">ため</span></rt></ruby>したの。,He tested the software.
問い合わせる,といあわせる,inquire; ask for (information),<ruby>保険<rt><span class="furigana">ほけん</span></rt></ruby> <ruby>会社<rt><span class="furigana">がいしゃ</span></rt></ruby>に <ruby>問<rt><span class="furigana">と</span></rt></ruby>い <ruby>合<rt><span class="furigana">あ</span></rt></ruby>わせます。,I'll inquire with my insurance company.
当てる,あてる,guess; hit the jackpot,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はくじ <ruby>引<rt><span class="furigana">び</span></rt></ruby>きで <ruby>一等<rt><span class="furigana">いっとう</span></rt></ruby> <ruby>賞<rt><span class="furigana">しょう</span></rt></ruby>を <ruby>当<rt><span class="furigana">あ</span></rt></ruby>てたよ。,He won the first prize in the lottery.
済む,すむ,be settled; complete,<ruby>父<rt><span class="furigana">ちち</span></rt></ruby>の <ruby>手術<rt><span class="furigana">しゅじゅつ</span></rt></ruby>が <ruby>無事<rt><span class="furigana">ぶじ</span></rt></ruby>に <ruby>済<rt><span class="furigana">す</span></rt></ruby>みました。,My father's operation was completed without trouble.
済ませる,すませる,get done with (something),<ruby>昼<rt><span class="furigana">ひる</span></rt></ruby>ごはんは <ruby>簡単<rt><span class="furigana">かんたん</span></rt></ruby>に <ruby>済<rt><span class="furigana">す</span></rt></ruby>ませましょう。,Let's have a quick lunch.
しびれる,しびれる,go numb; fall asleep,<ruby>足<rt><span class="furigana">あし</span></rt></ruby>がしびれた。,My foot went numb.
かく,かく,scratch,<ruby>背中<rt><span class="furigana">せなか</span></rt></ruby>をお <ruby>母<rt><span class="furigana">かあ</span></rt></ruby>さんにかいてもらったの。,I had my mother scratch my back.
求める,もとめる,seek; yearn for,<ruby>子供<rt><span class="furigana">こども</span></rt></ruby>は <ruby>親<rt><span class="furigana">おや</span></rt></ruby>の <ruby>愛<rt><span class="furigana">あい</span></rt></ruby>を <ruby>求<rt><span class="furigana">もと</span></rt></ruby>めます。,Children seek parental love.
しゃがむ,しゃがむ,squat down,お <ruby>年寄<rt><span class="furigana">としよ</span></rt></ruby>りが <ruby>道端<rt><span class="furigana">みちばた</span></rt></ruby>にしゃがんでいますね。,An elderly person is squatting down on the side of the road.
計る,はかる,compute; measure (number or time),１００メートル <ruby>走<rt><span class="furigana">そう</span></rt></ruby>のタイムを <ruby>計<rt><span class="furigana">はか</span></rt></ruby>ったんだ。,I timed a 100m race.
差す,さす,open (an umbrella),<ruby>雨<rt><span class="furigana">あめ</span></rt></ruby>が <ruby>降<rt><span class="furigana">ふ</span></rt></ruby>ってきたので <ruby>傘<rt><span class="furigana">かさ</span></rt></ruby>を <ruby>差<rt><span class="furigana">さ</span></rt></ruby>しました。,I opened my umbrella as it started to rain.
支える,ささえる,support; sustain,<ruby>父親<rt><span class="furigana">ちちおや</span></rt></ruby>には <ruby>一家<rt><span class="furigana">いっか</span></rt></ruby>を <ruby>支<rt><span class="furigana">ささ</span></rt></ruby>える <ruby>責任<rt><span class="furigana">せきにん</span></rt></ruby>がある。,Fathers have a responsibility to support their families.
支払う,しはらう,pay,カウンターで <ruby>料金<rt><span class="furigana">りょうきん</span></rt></ruby>を <ruby>支払<rt><span class="furigana">しはら</span></rt></ruby>った。,I paid the fee at the counter.
言い返す,いいかえす,talk back,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>負<rt><span class="furigana">ま</span></rt></ruby>けずに <ruby>言<rt><span class="furigana">い</span></rt></ruby>い <ruby>返<rt><span class="furigana">かえ</span></rt></ruby>したの。,She talked back just as much.
取り返す,とりかえす,take back; regain,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はチャンピオンのタイトルを <ruby>取<rt><span class="furigana">と</span></rt></ruby>り <ruby>返<rt><span class="furigana">かえ</span></rt></ruby>したね。,He took back the championship title.
返る,かえる,return; go back,もう <ruby>一度<rt><span class="furigana">いちど</span></rt></ruby> <ruby>原点<rt><span class="furigana">げんてん</span></rt></ruby>に <ruby>返<rt><span class="furigana">かえ</span></rt></ruby>って <ruby>考<rt><span class="furigana">かんが</span></rt></ruby>えましょう。,Let's go back to the beginning and think again.
申し上げる,もうしあげる,tell; say (humble),<ruby>結果<rt><span class="furigana">けっか</span></rt></ruby>を <ruby>申<rt><span class="furigana">もう</span></rt></ruby>し <ruby>上<rt><span class="furigana">あ</span></rt></ruby>げます。,I'll tell you the results.
申す,もうす,say; tell (humble),<ruby>私<rt><span class="furigana">わたくし</span></rt></ruby>は <ruby>鈴木<rt><span class="furigana">すずき</span></rt></ruby>と <ruby>申<rt><span class="furigana">もう</span></rt></ruby>します。,My name is Suzuki.
思い込む,おもいこむ,assume; believe,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はだまされたと <ruby>思<rt><span class="furigana">おも</span></rt></ruby>い <ruby>込<rt><span class="furigana">こ</span></rt></ruby>んでいるようです。,Apparently he believes that he's been deceived.
目指す,めざす,aim for,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>料理<rt><span class="furigana">りょうり</span></rt></ruby> <ruby>人<rt><span class="furigana">にん</span></rt></ruby>を <ruby>目指<rt><span class="furigana">めざ</span></rt></ruby>しています。,I intend to become a cook.
指す,さす,point to; aim at,<ruby>時計<rt><span class="furigana">とけい</span></rt></ruby>が１２ <ruby>時<rt><span class="furigana">じ</span></rt></ruby>を <ruby>指<rt><span class="furigana">さ</span></rt></ruby>してる。,The clock is pointing to 12 o'clock.
増す,ます,increase,<ruby>大雨<rt><span class="furigana">おおあめ</span></rt></ruby>で <ruby>川<rt><span class="furigana">かわ</span></rt></ruby>の <ruby>水<rt><span class="furigana">みず</span></rt></ruby>かさが <ruby>増<rt><span class="furigana">ま</span></rt></ruby>しているな。,The downpour has caused the water level of the river to increase.
立ち上がる,たちあがる,stand up; take action,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>急<rt><span class="furigana">きゅう</span></rt></ruby>に <ruby>立<rt><span class="furigana">た</span></rt></ruby>ち <ruby>上<rt><span class="furigana">あ</span></rt></ruby>がったの。,He suddenly stood up.
立ち止まる,たちどまる,stop; halt,<ruby>人々<rt><span class="furigana">ひとびと</span></rt></ruby>は <ruby>立<rt><span class="furigana">た</span></rt></ruby>ち <ruby>止<rt><span class="furigana">ど</span></rt></ruby>まって <ruby>上<rt><span class="furigana">うえ</span></rt></ruby>を <ruby>見上<rt><span class="furigana">みあ</span></rt></ruby>げたの。,People stopped and looked up.
欠ける,かける,be chipped; be missing,お <ruby>気<rt><span class="furigana">き</span></rt></ruby>に <ruby>入<rt><span class="furigana">い</span></rt></ruby>りのカップが <ruby>欠<rt><span class="furigana">か</span></rt></ruby>けてしまいました。,My favorite cup has been chipped.
次ぐ,つぐ,rank next; come next,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はトップに <ruby>次<rt><span class="furigana">つ</span></rt></ruby>ぐ <ruby>好成績<rt><span class="furigana">こうせいせき</span></rt></ruby>でした。,His excellent results were next to the top.
転がる,ころがる,roll over,<ruby>猫<rt><span class="furigana">ねこ</span></rt></ruby>は <ruby>砂<rt><span class="furigana">すな</span></rt></ruby>の <ruby>上<rt><span class="furigana">うえ</span></rt></ruby>で <ruby>転<rt><span class="furigana">ころ</span></rt></ruby>がったんだ。,The cat rolled over on the sand.
乗り遅れる,のりおくれる,miss (a train; bus; etc.),<ruby>寝坊<rt><span class="furigana">ねぼう</span></rt></ruby>して <ruby>新幹線<rt><span class="furigana">しんかんせん</span></rt></ruby>に <ruby>乗<rt><span class="furigana">の</span></rt></ruby>り <ruby>遅<rt><span class="furigana">おく</span></rt></ruby>れたよ。,I overslept and missed the Shinkansen.
終える,おえる,finish (something),やっと <ruby>宿題<rt><span class="furigana">しゅくだい</span></rt></ruby>を <ruby>終<rt><span class="furigana">お</span></rt></ruby>えた。,At last I finished my homework.
現れる,あらわれる,appear; emerge,<ruby>雲<rt><span class="furigana">くも</span></rt></ruby>の <ruby>間<rt><span class="furigana">あいだ</span></rt></ruby>から <ruby>太陽<rt><span class="furigana">たいよう</span></rt></ruby>が <ruby>現<rt><span class="furigana">あらわ</span></rt></ruby>れました。,The sun appeared between the clouds.
通り過ぎる,とおりすぎる,go past; pass,うっかり <ruby>目的<rt><span class="furigana">もくてき</span></rt></ruby> <ruby>地<rt><span class="furigana">ち</span></rt></ruby>を <ruby>通<rt><span class="furigana">とお</span></rt></ruby>り <ruby>過<rt><span class="furigana">す</span></rt></ruby>ぎた。,I inadvertently missed my destination.
過ごす,すごす,spend (time),<ruby>夏休<rt><span class="furigana">なつやす</span></rt></ruby>みを <ruby>高原<rt><span class="furigana">こうげん</span></rt></ruby>で <ruby>過<rt><span class="furigana">す</span></rt></ruby>ごしました。,I spent my summer vacation in the highlands.
去る,さる,go away; leave,<ruby>去<rt><span class="furigana">さ</span></rt></ruby>る <ruby>者<rt><span class="furigana">もの</span></rt></ruby>は <ruby>追<rt><span class="furigana">お</span></rt></ruby>わず。,Do not chase after one who leaves.
表す,あらわす,express (something),<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>たちは <ruby>万歳<rt><span class="furigana">ばんざい</span></rt></ruby>をして <ruby>喜<rt><span class="furigana">よろこ</span></rt></ruby>びを <ruby>表<rt><span class="furigana">あらわ</span></rt></ruby>しました。,We expressed our joy by throwing our arms in the air.
もてる,もてる,popular with men/women,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>非常<rt><span class="furigana">ひじょう</span></rt></ruby>にもてるね。,He's very popular.
映る,うつる,be reflected; appear,<ruby>水面<rt><span class="furigana">みなも</span></rt></ruby>に <ruby>月<rt><span class="furigana">つき</span></rt></ruby>が <ruby>映<rt><span class="furigana">うつ</span></rt></ruby>っているね。,The moon is reflected in the surface of the water.
書き直す,かきなおす,rewrite,この <ruby>書類<rt><span class="furigana">しょるい</span></rt></ruby>を <ruby>書<rt><span class="furigana">か</span></rt></ruby>き <ruby>直<rt><span class="furigana">なお</span></rt></ruby>してください。,Please rewrite this document.
やり直す,やりなおす,do over again,<ruby>急<rt><span class="furigana">いそ</span></rt></ruby>いでやり <ruby>直<rt><span class="furigana">なお</span></rt></ruby>します。,I'll do it over immediately.
見直す,みなおす,change one's view; review,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>のことを <ruby>見直<rt><span class="furigana">みなお</span></rt></ruby>しました。,I changed my opinion of him.
接する,せっする,come in contact; adjoin,<ruby>子供<rt><span class="furigana">こども</span></rt></ruby>が <ruby>動物<rt><span class="furigana">どうぶつ</span></rt></ruby>に <ruby>接<rt><span class="furigana">せっ</span></rt></ruby>するのは <ruby>良<rt><span class="furigana">い</span></rt></ruby>いことです。,It's good for children to have contact with animals.
見違える,みちがえる,change beyond recognition; look radically different,<ruby>掃除<rt><span class="furigana">そうじ</span></rt></ruby>をしたら <ruby>部屋<rt><span class="furigana">へや</span></rt></ruby>が <ruby>見違<rt><span class="furigana">みちが</span></rt></ruby>えるようになったの。,The room looked completely different after cleaning.
似る,にる,resemble; be alike,<ruby>女<rt><span class="furigana">おんな</span></rt></ruby>の <ruby>子<rt><span class="furigana">こ</span></rt></ruby>は <ruby>話<rt><span class="furigana">はな</span></rt></ruby>し <ruby>方<rt><span class="furigana">かた</span></rt></ruby>まで <ruby>母親<rt><span class="furigana">ははおや</span></rt></ruby>に <ruby>似<rt><span class="furigana">に</span></rt></ruby>るわね。,Girls resemble their mothers even in speech.
サボる,さぼる,slack off; ditch,また <ruby>仕事<rt><span class="furigana">しごと</span></rt></ruby>をサボっていますね。,He's slacking off at work again; isn't he?
結ぶ,むすぶ,tie; join,<ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>は <ruby>髪<rt><span class="furigana">かみ</span></rt></ruby>にリボンを <ruby>結<rt><span class="furigana">むす</span></rt></ruby>んだね。,She tied a ribbon in her hair.
効く,きく,take effect; work,この <ruby>薬<rt><span class="furigana">くすり</span></rt></ruby>はあまりよく <ruby>効<rt><span class="furigana">き</span></rt></ruby>かないよ。,This medicine doesn't work very well.
おごる,おごる,treat,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>に <ruby>食事<rt><span class="furigana">しょくじ</span></rt></ruby>をおごってもらった。,He treated me to a meal.
頼る,たよる,rely on; depend on,<ruby>人<rt><span class="furigana">ひと</span></rt></ruby>に <ruby>頼<rt><span class="furigana">たよ</span></rt></ruby>らないで、 <ruby>自分<rt><span class="furigana">じぶん</span></rt></ruby>でやってごらん。,Do it yourself without relying on other people.
おだてる,おだてる,flatter,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>は <ruby>人<rt><span class="furigana">ひと</span></rt></ruby>をおだてるのが <ruby>上手<rt><span class="furigana">じょうず</span></rt></ruby>です。,He is good at flattering people.
論じる,ろんじる,argue; discuss,<ruby>仲間<rt><span class="furigana">なかま</span></rt></ruby>と <ruby>地球<rt><span class="furigana">ちきゅう</span></rt></ruby>の <ruby>未来<rt><span class="furigana">みらい</span></rt></ruby>について <ruby>論<rt><span class="furigana">ろん</span></rt></ruby>じたの。,I discussed the future of the earth with my friends.
応じる,おうじる,answer; comply with,<ruby>私<rt><span class="furigana">わたし</span></rt></ruby>は <ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>の <ruby>要望<rt><span class="furigana">ようぼう</span></rt></ruby>に <ruby>応<rt><span class="furigana">おう</span></rt></ruby>じました。,I complied with his demand.
うつむく,うつむく,look down; lower one's eyes,<ruby>彼<rt><span class="furigana">かれ</span></rt></ruby>はうつむいて <ruby>何<rt><span class="furigana">なに</span></rt></ruby>かを <ruby>考<rt><span class="furigana">かんが</span></rt></ruby>えているね。,He is thinking about something with his head down.
痛む,いたむ,feel pain; hurt,<ruby>虫歯<rt><span class="furigana">むしば</span></rt></ruby>がずきずき <ruby>痛<rt><span class="furigana">いた</span></rt></ruby>みます。,My cavity hurts really badly.
酔う,よう,get drunk,みんなかなり <ruby>酔<rt><span class="furigana">よ</span></rt></ruby>っていたの。,Everyone got heavily drunk.
存じる,ぞんじる,think; know (humble),<ruby>郵便<rt><span class="furigana">ゆうびん</span></rt></ruby> <ruby>局<rt><span class="furigana">きょく</span></rt></ruby>はどこかご <ruby>存<rt><span class="furigana">ぞん</span></rt></ruby>じですか。,Do you know where the post office is?
認める,みとめる,recognize; permit,<ruby>父<rt><span class="furigana">ちち</span></rt></ruby>が <ruby>彼女<rt><span class="furigana">かのじょ</span></rt></ruby>との <ruby>結婚<rt><span class="furigana">けっこん</span></rt></ruby>を <ruby>認<rt><span class="furigana">みと</span></rt></ruby>めてくれました。,My father gave me permission to marry her.
基づく,もとづく,be based on,この <ruby>話<rt><span class="furigana">はなし</span></rt></ruby>は <ruby>真実<rt><span class="furigana">しんじつ</span></rt></ruby>に <ruby>基<rt><span class="furigana">もと</span></rt></ruby>づいています。,This story is based on truth.
設ける,もうける,set up; establish,<ruby>授業<rt><span class="furigana">じゅぎょう</span></rt></ruby>の <ruby>終<rt><span class="furigana">お</span></rt></ruby>わりに <ruby>復習<rt><span class="furigana">ふくしゅう</span></rt></ruby>の <ruby>時間<rt><span class="furigana">じかん</span></rt></ruby>を <ruby>設<rt><span class="furigana">もう</span></rt></ruby>けた。,I set aside time for review at the end of class.
飛び込む,とびこむ,dive into; jump into,カエルが <ruby>池<rt><span class="furigana">いけ</span></rt></ruby>に <ruby>飛<rt><span class="furigana">と</span></rt></ruby>び <ruby>込<rt><span class="furigana">こ</span></rt></ruby>んだね。,A frog jumped into the pond.
飛び下りる,とびおりる,jump off; jump down,<ruby>猫<rt><span class="furigana">ねこ</span></rt></ruby>が <ruby>屋根<rt><span class="furigana">やね</span></rt></ruby>から <ruby>飛<rt><span class="furigana">と</span></rt></ruby>び <ruby>下<rt><span class="furigana">お</span></rt></ruby>りました。,A cat jumped from the roof.
飛び上がる,とびあがる,fly up; jump up,<ruby>大<rt><span class="furigana">おお</span></rt></ruby>きな <ruby>音<rt><span class="furigana">おと</span></rt></ruby>にびっくりして <ruby>飛<rt><span class="furigana">と</span></rt></ruby>び <ruby>上<rt><span class="furigana">あ</span></rt></ruby>がりました。,I jumped up in surprise at the loud noise.
