机会,jīhuì,chance; opportunity,机会来了。,Jīhuì lái le.,A good opportunity presented itself.
张,zhāng,(mw for flat objects); spread; sheet of paper; (common surname),客厅里有一张方桌。,Kètīng lǐ yǒu yī zhāng fāngzhuō.,There's a square table in the living room.
接,jiē,connect; to meet; to pick up (somebody); to receive,这座大桥连接起两岸的交通。,Zhèi zuò dàqiáo liánjiē qǐ Liǎng'àn de jiāotōng.,This bridge links traffic from both sides.
比赛,bǐsài,match; competition,比赛还没结束。,Bǐsài hái méi jiéshù.,The game is not over yet.
关,guān,to close; shut; concern; relationship; turn off; mountain pass,商店关门了。,Shāngdiàn guānmén le.,The shop is closed.
关系,guānxi,relation; to concern,她们的关系很好。,Tāmen de guānxi hěn hǎo.,Those women get on very well with each other.
马,mǎ,horse (Kangxi radical 187),草地上有两匹马。,Cǎodì shàng yǒu liǎng pǐ mǎ.,There are two horses in the meadow.
马上,mǎshàng,at once; immediately; right away,我们马上就要启程了。,Wǒmen mǎshang jiù yào qǐchéng le.,We're leaving in a moment.
决定,juédìng,decide; resolve; make up one's mind,这是大家的决定。,Zhè shì dàjiā de juédìng.,This is everyone's decision.
关于,guānyú,about; regarding; concerning,我喜欢看关于历史的书。,Wǒ xǐhuan kàn guānyú lìshǐ de shū.,I like to read books about history.
难,nán,difficult,中文很难学。,Zhōngwén hěn nán xué.,Chinese is very difficult.
了解,liǎojiě,comprehend; understand; know; find out,这个我了解了。,Zhège wǒ liǎojiě le.,I understood this.
站,zhàn,stand; a station; be on one's feet; service center,他站在门口。,Tā zhàn zài ménkǒu.,He's standing at the entrance.
结束,jiéshù,to end; to finish; conclude,比赛还没结束。,Bǐsài hái méi jiéshù.,The game is not over yet.
清楚,qīngchu,clear; distinct; without ambiguity,他的发言很清楚。,Tā de fāyán hěn qīngchu.,His presentation is very clear.
愿意,yuànyì,be willing; want to; be ready,她愿意嫁给他。,Tā yuànyì jià gěi tā.,She's willing to marry him.
花,huā,flower; blossom; spend money; cost,这朵花很漂亮。,Zhè duǒ huā hěn piàoliang.,This flower is very pretty.
照片,zhàopiàn,picture; photograph,他拍了大量的照片。,Tā pāile dàliàng de zhàopiàn.,He has taken a large number of photos.
欢迎,huānyíng,to welcome; greet,欢迎光临！,huānyíngguānglín!,Welcome!
总是,zǒngshì,always; invariably,她总是对人和颜悦色。,Tā zǒngshì duì rén héyán-yuèsè.,She is always cheerful and pleasant to people.
嘴,zuǐ,mouth,请张开嘴。,Qǐng zhāngkāi zuǐ.,Please open your mouth.
参加,cānjiā,participate; join; take part in,我参加了比赛。,Wǒ cānjiāle bǐsài.,I took part in the competition.
办法,bànfǎ,method; way (of doing something),你有什么好办法？,Nǐ yǒu shénme hǎo bànfǎ?,Do you have any good ideas?
选择,xuǎnzé,select; to pick; choose,他选择了否定的答案。,Tā xuǎnzéle fǒudìng de dá'àn.,He's chosen the negative response.
坏,huài,bad; broken,这台电视坏了。,Zhè tái diànshì huài le.,This TV is broken.
打算,dǎsuàn,to plan; intend,我打算出国旅游。,Wǒ dǎsuàn chūguó lǚyóu.,I intend to travel abroad.
试,shì,to try; to test,我 可以 试 一下 这 条 牛仔裤 吗？,Wǒ kěyǐ shì yíxià zhè tiáo niúzǎikù ma?,Can I try on this pair of jeans?
特别,tèbié,special; particular,这枚钻戒的形状很特别。,Zhè méi zuànjiè de xíngzhuàng hěn tèbié.,The shape of this diamond is very unique.
注意,zhùyì,pay attention to; take notice of; be careful,开车要注意安全。,Kāichē yào zhùyì ān quán.,"We need to be cautious (lit. ""pay attention to safety"") when driving."
其实,qíshí,as a matter of fact; actually; in fact,事实其实不是这样的。,Shìshí qíshí bú shì zhèyàng de.,Actually those aren't the facts.
小心,xiǎoxīn,take care; be careful,要小心开车。,Yào xiǎoxīn kāichē.,Drive carefully.
久,jiǔ,long (time),我们等了很久。,Wǒmen děngle hěn jiǔ.,We've been waiting a long time.
只有,zhǐyǒu,only; alone,这里只有大号的。,Zhèlǐ zhǐyǒu dà hào de.,We only have L size here.
讲,jiǎng,to talk; to lecture; to explain; a speech,从 现在 起 我 讲 英语。,Cóng xiànzài qǐ wǒ jiǎng Yīngyǔ.,From now on I will speak English.
故事,gùshi,story; tale,她们看的故事书很热门。,Tāmen kàn de gùshishū hěn rèmén.,The story books they read are very popular.
换,huàn,change; to exchange; to barter; to trade,他在换电视频道。,Tā zài huàn diànshì píndào.,He's changing the TV channel.
结婚,jiéhūn,get married,她已经结婚了。,Tā yǐjing jiéhūn le.,She's already married.
段,duàn,paragraph; segment; section,作文只写了一段。,Zuòwén zhǐ xiěle yī duàn.,Only one paragraph of the composition has been written.
努力,nǔlì,make great effort; try hard,他们每个人都很努力。,Tāmen měi gè rén dōu hěn nǔlì.,Each of them works very hard.
害怕,hàipà,afraid of; to fear,我害怕。,Wǒ hàipà.,I'm afraid.
刚才,gāngcái,just now; a moment ago,刚才有你的电话。,Gāngcái yǒu nǐ de diànhuà.,You received a call a short while ago.
节目,jiémù,program; item (on a program),她正在播节目。,Tā zhèng zài bō jiémù.,She is broadcasting a program.
辆,liàng,(mw for vehicles),房子前面有一辆车。,Fángzi qiánmian yǒu yī liàng chē.,There's a car in front of the house.
万,wàn,ten thousand,我有一万美金。,Wǒ yǒu yīwàn Měijīn.,I've got ten thousand U.S. dollars.
解决,jiějué,settle (a dispute); resolve; solve,他解决了这个问题。,Tā jiějuéle zhège wèntí.,He solved this problem.
办公室,bàngōngshì,office,办公室很宽敞，并且很明亮。,Bàngōngshì hěn kuānchang bìngqiě hěn míngliàng.,The office is very spacious and bright.
奇怪,qíguài,strange; odd,这件事情很奇怪。,Zhè jiàn shìqing hěn qíguài.,This is very weird.
同意,tóngyì,agree; to consent; approve,同意这个方案的人还是占了大多数。,Tóngyì zhège fāng'àn de rén háishi zhànle dàduōshù.,The majority agrees to this proposal.
游戏,yóuxì,game; play; recreation,喜欢玩游戏是孩子的天性。,Xǐhuan wánr yóuxì shì háizi de tiānxìng.,A fondness for playing games is in the nature of children.
帮忙,bāngmáng,to help,大家自动来帮忙。,Dàjiā zìdòng lái bāngmáng.,Everybody voluntarily came to help.
国家,guójiā,country; state; nation,这里是国家的边境。,Zhèli shì guójiā de biānjìng.,This is the country's border.
最近,zuìjìn,recently; lately; soon; in the near future;,她最近就要出国了。,Tā zuìjìn jiùyào chūguó le.,She will go abroad soon.
声音,shēngyīn,sound; voice,她的声音很好听。,Tā de shēngyīn hěn hǎotīng.,Her voice is beautiful.
可爱,kě'ài,cute; lovable; likable; lovely,他们的女儿很可爱。,Tāmen de nǚ'ér hěn kě'ài.,Their daughter is lovely.
分,fēn,divide; fraction; minute,我把桔子分成两半。,Wǒ bǎ júzi fēnchéng liǎngbàn.,I cut the orange into two halves.
完成,wánchéng,accomplish; complete; fulfill,工作完成了。,Gōngzuò wánchéng le.,The work is completed.
半,bàn,half; semi-; incomplete,我工作了半年。,Wǒ gōngzuòle bàn nián.,I worked for half a year.
要求,yāoqiú,demand; request,老师要求学生交作业。,Lǎoshī yāoqiú xuésheng jiāo zuòyè.,The teacher asked that students hand in their homework.
除了,chúle,besides; except for; aside from; in addition to,我们都去，除了他。,Wǒmen dōu qù chúle tā.,All of us except him will go there.
容易,róngyì,easy; likely; liable (to),冬天容易感冒。,Dōngtiān róngyì gǎnmào.,It's easy to catch a cold in winter.
教,jiāo,teach,老师教我们英文。,Lǎoshī jiāo wǒmen Yīngwén.,The teacher teaches English to us.
脸,liǎn,face,他的脸脏了。,Tā de liǎn zāng le.,His face is dirty.
简单,jiǎndān,simple; not complicated,这些房子的结构很简单。,Zhèixiē fángzi de jiégòu hěn jiǎndān.,The structure of these houses is very simple.
检查,jiǎnchá,to check; examine; inspect,他正在检查电脑的服务系统。,Tā zhèng zài jiǎnchá diànnǎo de fúwù xìtǒng.,He's checking the computer's service system.
音乐,yīnyuè,music,她在听音乐。,Tā zài tīng yīnyuè.,She's listening to music.
越,yuè,the more...the more...,她越来越苗条了。,Tā yuè lái yuèmiáotiáo le.,She's getting slimmer.
照顾,zhàogù,take care of; look after; give consideration,让我来照顾你。,Ràng wǒ lái zhàogù nǐ.,Let me look after you.
聪明,cōngming,intelligent; clever; bright; smart,他是个聪明的孩子。,Tā shì gè cōngmíng de háizi.,He's a clever boy.
甜,tián,sweet,糖是甜的。,Táng shì tián de.,Sugar is sweet.
突然,tūrán,suddenly; abruptly,他突然摔倒了。,Tā tūrán shuāidǎo le.,All of a sudden he fell down.
终于,zhōngyú,at last; in the end; finally,我终于到达了山顶。,Wǒ zhōngyú dàodále shāndǐng.,I finally got to the top of the mountain.
船,chuán,a boat; vessel; ship,江边有很多船。,Jiāngbiān yǒu hěn duō chuán.,There are many ships at the river bank.
口,kǒu,mouth (Kangxi radical 30),他站在门口。,Tā zhàn zài ménkǒu.,He's standing at the entrance.
回答,huídá,to reply; to answer,让我来回答这个问题。,Ràng wǒ lái huídá zhège wèntí.,Let me answer this question.
礼物,lǐwù,gift; present,她接受了我的礼物。,Tā jiēshòule wǒ de lǐwù.,She accepted my gift.
头发,tóufa,hair (on the head),头发干了。,Tóufa gān le.,Her hair is dry now.
关心,guānxīn,be concerned about; be interested in,作为父母应该关心孩子。,Zuòwéi fùmǔ yīnggāi guānxīn háizi.,As parents they should care for their children.
脚,jiǎo,foot (body part),她的脚受伤了。,Tā de jiǎo shòushāng le.,Her foot has been injured.
生气,shēngqì,angry; mad,你不要那么生气。,Nǐ búyào nàme shēngqì.,Don't get so angry.
哭,kū,cry; weep,她哭了。,Tā kū le.,She cried.
画,huà,draw; picture; painting,她在作画。,Tā zài zuòhuà.,She's painting.
年轻,niánqīng,young,她年轻而美丽。,Tā niánqīng ér měilì.,She's young and beautiful.
包,bāo,to cover; to wrap; to hold; include; (mw for containers packages etc.),请帮我把它包起来。,Qǐng bāng wǒ bǎ tā bāo qǐlai.,Please help me wrap it up.
腿,tuǐ,leg,他的腿受伤了。,Tā de tuǐ shòushāng le.,He injured his leg.
忘记,wàngjì,forget; overlook; neglect,我忘记要做什么了。,Wǒ wàngjì yào zuò shénme le.,I forgot what to do.
搬,bān,to move; to transport,我搬进了学生宿舍。,Wǒ bānjìnle xuésheng sùshè.,I've moved into the students' dormitory.
楼,lóu,building story,这栋楼很高。,Zhè dòng lóu hěn gāo.,This building is very high.
遇到,yùdào,come across; run into; encounter; meet,他遇到了老朋友。,Tā yùdàole lǎopéngyou.,He ran into an old friend.
新闻,xīnwén,news,他在报道新闻。,Tā zài bàodào xīnwén.,He's reporting the news.
比较,bǐjiào,compare; contrast; relatively,哪个比较大？,Nǎge bǐjiào dà?,Which is bigger?
双,shuāng,two; double; (mw for pairs),这双鞋的鞋跟很高。,Zhè shuāng xié de xiégēn hěn gāo.,These shoes have very high heels.
见面,jiànmiàn,meet/see somebody (face to face); meeting,我和朋友约在这里见面。,Wǒ hé péngyou yuē zài zhèli jiànmiàn.,My friend and I have agreed to meet here.
经常,jīngcháng,often; frequently; daily,我经常去外地出差。,Wǒ jīngcháng qù wàidì chūchāi.,I frequently go on business trips to other places.
城市,chéngshì,city or town,这座城市很大。,Zhè zuò chéngshì hěn dà.,This is a huge city.
一会儿,yíhuìr,a while; a moment,我一会儿就回来。,Wǒ yíhuìr jiù huílai.,I'll be back soon.
附近,fùjìn,(in the) vicinity; nearby; neighboring,这是附近最高的山。,Zhè shì fùjìn zuìgāo de shān.,This is the highest mountain in the vicinity.
借,jiè,lend; borrow; excuse,我去图书馆借书。,Wǒ qù túshūguǎn jiè shū.,I'm going to the library to borrow some books.
影响,yǐngxiǎng,influence; affect; effect,吸烟影响健康。,Xīyān yǐngxiǎng jiànkāng.,Smoking affects one's health.
认真,rènzhēn,take seriously,学生应该认真学习。,Xuésheng yīnggāi rènzhēn xuéxí.,Students should study diligently.
米,mǐ,rice; meter (Kangxi radical 119),他跑了一百米。,Tā pǎole yì bǎi mǐ.,He ran 100 meters.
差,chà,differ from; fall short of; poor; inferior,我还差点经验。,Wǒ hái chà diǎn jīngyàn.,I don't have enough experience.
银行,yínháng,bank,这是一家银行。,Zhè shì yī jiā yínháng.,This is a bank.
安静,ānjìng,quiet; peaceful; calm,学校里很安静。,Xuéxiào li hěn ānjìng.,It's very quiet inside the school.
多么,duōme,how (wonderful etc.); what (a great idea),多么晴朗的日子啊。,Duōme qínglǎng de rìzi a.,What lovely weather!
饿,è,hungry,我觉得有点饿。,Wǒ juéde yǒudiǎn è.,I'm a little hungry.
根据,gēnjù,on the basis of; according to,我们根据合同来办事。,Wǒmen gēnjù hétong lái bànshì.,We conduct our business in accordance with the contract.
几乎,jīhū,almost,她们几乎长得一模一样。,Tāmen jǐhū zhǎng de yīmú-yīyàng.,The two of them are virtually identical.
后来,hòulái,afterwards; after; later,后来事情怎么样？,Hòulái shìqing zěnme yàng?,How did things turn out later?
动物,dòngwù,animal,动物都有保护子女的天性。,Dòngwù dōu yǒu bǎohù zǐnǚ de tiānxìng.,It's in animals' nature to protect their young.
西,xī,West (Kangxi radical 146),这间屋子朝西。,Zhè jiān wūzi cháo xī.,This room faces west.
一边,yī̠biān,one side; on the one hand; at the same time,他喜欢一边看书，一边听音乐。,,
舒服,shūfu,comfortable; feeling well,沙发很舒服。,Shāfā hěn shūfu.,The sofa is quite comfortable.
一般,yī̠bān,general; ordinary; common; same,这道菜的味道很一般。 &nbsp;&nbsp;,Zhè dào cài de wèidao hěn yìbān.&nbsp;,The taste of this dish is very ordinary.&nbsp;
叔叔,shūshu,(informal) father's younger brother; uncle,他是我的叔叔。,Tā shì wǒ de shūshū.,He's my uncle.
疼,téng,ache; sore; (it) hurts; love fondly,我的脚很疼。,Wǒ de jiǎo hěn téng.,My feet hurt a great deal.
迟到,chídào,be/come/arrive late,快点，要迟到了。,Kuài diǎn yào chídào le.,Hurry up a little or we'll be late.
历史,lìshǐ,history; past records,长城的历史很悠久。,Chángchéng de lìshǐ hěn yōujiǔ.,The Great Wall has a very long history.
啤酒,píjiǔ,beer,他端着啤酒走过来。,Tā duānzhe píjiǔ zǒu guòlái.,He came over carrying a tray of beer.
短,duǎn,short (opposite of 长 cháng),这条裤子有点短了。,Zhè tiáo kùzi yǒudiǎn duǎn le.,These trousers are a little short.
经过,jīngguò,to pass; go through; as a result of,我每天经过这家店。,Wǒ měitiān jīngguò zhè jiā diàn.,I pass by this shop every day.
周末,zhōumò,weekend,我们在家里过周末。,Wǒmen zài jiāli guò zhōumò.,We spend the weekends at home.
班,bān,class; work,他 是 我们班 最 好的 学生。,Tā shì wǒmen bān zuì hǎode xuésheng.,He is the best student in our class.
习惯,xíguàn,habit; be accustomed to; usual practice,她习惯去晨跑。,Tā xíguàn qù chénpǎo.,She's used to running in the morning
公园,gōngyuán,park; garden,我去公园了。,Wǒ qù gōngyuán le.,I went to the park.
干净,gānjìng,clean; neat and tidy,浴室很干净。,Yùshì hěn gānjìng.,The bathroom is very clean.
鸟,niǎo,bird (Kangxi radical 196),它是一只鸟。,Tā shì yì zhī niǎo.,That's a bird.
健康,jiànkāng,health; healthy,她为了健康锻炼身体。,Tā wèile jiànkāng duànliàn shēntǐ.,She exercises for her health.
树,shù,tree,这里的树很高。,Zhèlǐ de shù hěn gāo.,The trees here are very tall.
蛋糕,dàngāo,cake,这有一块蛋糕。,Zhè yǒu yī kuài dàngāo.,Here's a piece of cake.
元,yuán,Chinese monetary unit; dollar; first; principal primary;,我存了一万元。,Wǒ cúnle yíwàn yuán.,I saved 10000 yuan.
客人,kèren,guest; customer,来了一位客人。,Láile yí wèi kèren.,One guest has arrived.
会议,huìyì,meeting; conference,我们都参加了这次会议。,Wǒmen dōu cānjiāle zhè cì huìyì.,We all attended the conference.
奶奶,nǎinai,grandma; (informal) paternal grandmother,奶奶两年前去世了。,Nǎinai liǎng nián qián qùshì le.,My grandmother died two years ago.
裤子,kùzi,pants; trousers,裤子太紧了。,Kùzi tài jǐn le.,These trousers are too tight.
邻居,línjū,neighbor,她是我的邻居。,Tā shì wǒ de línjū.,She's my neighbor.
经理,jīnglǐ,manager; director,他是公司的总经理。,Tā shì gōngsī de zǒngjīnglǐ.,He is the general manager at the company.
层,céng,layer level storey,这栋楼有几层？,Zhè dòng lóu yǒu jǐ céng?,How many stories are there in this building?
灯,dēng,lamp; light,她在清扫电灯。,Tā zài qīngsǎo diàndēng.,She's cleaning the electric light.
练习,liànxí,practice; exercise,她在练习弹钢琴。,Tā zài liànxí tán gāngqín.,She's practicing the piano.
爷爷,yéye,(informal) father's father; paternal grandfather,老爷爷在树林里散步。,Lǎoyéye zài shùlín lǐ sànbù.,The old man is taking a walk in the woods.
蓝,lán,blue,大海很蓝。,Dàhǎi hěn lán.,The sea is very blue.
难过,nánguò,be grieved; be sad; have a hard time,他感到十分难过。,Tā gǎndào shífēn nánguò.,He feels very sad.
中间,zhōngjiān,center; middle; between; among,她在中间。,Tā zài zhōngjiān.,She's in the middle.
帽子,màozi,hat; cap,她戴着一顶黄色的帽子。,Tā dàizhe yī dǐng huángsè de màozi.,She's wearing a yellow hat.
司机,sījī,driver; chauffeur,请把它拿给司机。,Qǐng bǎ tā ná gěi sījī.,Please give it to the driver.
旧,jiù,old; past; used,旧照片让我想起了往事。,Jiù zhàopiàn ràng wǒ xiǎngqǐle wǎngshì.,The old pictures remind me of the past.
满意,mǎnyì,satisfied; pleased,我们很满意这次的旅行。,Wǒmen hěn mǎnyì zhè cì de lǚxíng.,We are very satisfied with this trip.
骑,qí,to ride (an animal or bike); to sit astride,骑摩托车很危险。,Qí mótuōchē hěn wēixiǎn.,Riding a motorbike is very dangerous.
太阳,tàiyáng,the sun,太阳出来了。,Tàiyáng chū lái le.,The sun has risen.
极,jí,an extreme; pole; very,今天的天气好极了。,Jīntiān de tiānqì hǎojí le.,The weather's great today.
主要,zhǔyào,main; principal; major,这是城市的主要街道。,Zhè shì chéngshì de zhǔyào jiēdào.,This is the main road through the city.
同事,tóngshì,colleague; co-worker,同事们在讨论方案。,Tóngshìmen zài tǎolùn fāng'àn.,The colleagues are discussing a project.
鼻子,bízi,nose,他的鼻子流血了。,Tā de bízi liúxuè le.,His nose is bleeding.
角,jiǎo,horn; angle; unit of money (1/10 yuan); corner (Kangxi radical 148),牛有两只角。,Niú yǒu liǎng zhī jiǎo.,Cows have two horns.
变化,biànhuà,change; vary,这几年上海的变化很快。,Zhè jǐ nián Shànghǎi de biànhuà hěn kuài.,Shanghai has changed rapidly the last few years.
东,dōng,East,这条河向东流。,Zhè tiáo hé xiàng dōng liú.,This river flows east.
年级,niánjí,grade; year (in school),我念小学五年级。,Wǒ niàn xiǎoxué wǔ niánjí.,I'm in the fifth grade in elementary school.
环境,huánjìng,environment; surroundings;&nbsp;situation,这里的环境很宜人。,Zhèli de huánjìng hěn yírén.,This place is very pleasant.
胖,pàng,fat; plump,我比你胖。,Wǒ bǐ nǐ pàng.,I'm fatter than you.
地图,dìtú,map;&nbsp;atlas,这是世界地图。,Zhè shì shìjiè dìtú.,This is a map of the world.
面包,miànbāo,bread,今天的早餐是烤面包。,Jīntiān de zǎocān shì kǎomiànbāo.,Today's breakfast is toast.
电子邮件,diànzǐ yóujiàn,email,我收到一个电子邮件。,Wǒ shōu dào yīge diànzǐ yóujiàn.,I received an e-mail.
耳朵,ěrduo,ear,医生在给我检查耳朵。,Yīshēng zài gěi wǒ jiǎnchá ěrduo.,The doctor is checking my ear.
裙子,qúnzi,skirt; petticoat,她穿着一条红裙子。,Tā chuānzhe yī tiáo hóng qúnzi.,She's wearing a red skirt.
新鲜,xīnxiān,fresh (experience food etc.); new; novel,这些水果很新鲜。,Zhèixiē shuǐguǒ hěn xīnxian.,The fruit is very fresh.
放心,fàng xīn,set one's mind at rest; rest assured; feel relieved,妈妈对我不放心。,Māma duì wǒ bú fàngxīn.,My mother is worried about me.
聊天,liáotiān,chat; gossip,他们在聊天。,Tāmen zài liáotiān.,They are chatting.
南,nán,South,南边有饭店。,Nánbiān yǒu fàndiàn.,There is a hotel at the south end.
热情,rèqíng,enthusiastic; passionate,这里的人民很热情。,Zhèli de rénmín hěn rèqíng.,The people here are very enthusiastic.
信用卡,xìnyòngkǎ,credit card,小明盗刷了我的信用卡。,Xiǎo Míng dàoshuā le wǒde xìnyòngkǎ.,Xiao Ming fraudulently used my credit card.
电梯,diàntī,elevator,电梯在下降。,Diàntī zài xiàjiàng.,The elevator is going down.
方便,fāngbiàn,convenient,有了汽车很方便。,Yǒule qìchē hěn fāngbiàn.,It's very convenient to have a car.
洗手间,xị̌shǒujiān,toilet; lavatory; washroom,我去一下洗手间。,Wǒ qù yíxià xǐshǒujiān.,I'm going to the washroom.
洗澡,xǐzǎo,take a bath,她在给大象洗澡。,Tā zài gěi dàxiàng xǐzǎo.,He's giving the elephant a bath.
饮料,yǐnliào,beverage; drink,他买了一瓶饮料。,Tā mǎile yì píng yǐnliào.,He bought a bottle of something to drink.
校长,xiàozhǎng,principal (of school college or university); president; headmaster,让我来介绍一下这是我的校长。,Ràng wǒ lái jièshào yī xià zhè shì wǒde xiàozhǎng.,Allow me to introduce you this is my  principal.
