恶心,ěxin,disgusting; nauseous; make somebody embarrassed (èxīn: bad/vicious habit; vice),,,
舞蹈,wǔdǎo,a dance,她的舞蹈动作很标准。,Tā de wǔdǎo dòngzuò hěn biāozhǔn.,Her dance movements are quite correct.
副,fù,vice-; secondary; auxiliary; deputy; assistant; classifier for pairs (i.e. glasses),他是我们公司的副经理。,Tā shì wǒmen gōngsī de fùjīnglǐ.,He's the deputy manager of our company.
事件,shìjiàn,event; happening; incident,意外事件发生了。,Yìwài shìjiàn fāshēng le.,An accident occurred.
攻击,gōngjī,to attack; accuse; to charge,他们准备向敌人发起攻击。,Tāmen zhǔnbèi xiàng dírén fāqǐ gōngjī.,They are ready to attack the enemy.
试图,shìtú,to try; to attempt,他试图逃亡。,Tā shìtú táowáng.,He's trying to escape.
淘汰,táotài,eliminate (in a competition); natural selection; die/phase out,他把其他对手淘汰了。,Tā bǎ qítā duìshǒu táotài le.,He knocked his opponents out of the race.
子弹,zǐdàn,bullet; cartridge,原子弹爆炸了。,Yuánzǐdàn bàozhà le.,The atomic bomb exploded.
毒品,dúpǐn,drugs; narcotics; poison,毒品贩卖是违法的。,Dúpǐn fànmài shì wéifǎ de.,Selling drugs is illegal.
袭击,xíjī,surprise attack; to raid,这里经常受到台风的袭击。,Zhèli jīngcháng shòudào táifēng de xíjī.,This place is frequently hit by typhoons.
灵魂,línghún,soul; spirit; conscience,,,
爆炸,bàozhà,explode; explosion; blow up,原子弹爆炸了。,Yuánzǐdàn bàozhà le.,The atomic bomb exploded.
玩意儿,wányìr,thing; toy; gadget,,,
盯,dīng,to stare; to gaze,,,
愚蠢,yúchǔn,silly; stupid,他在懊恼自己愚蠢的行为。,Tā zài àonǎo zìjǐ yúchǔn de xíngwéi.,He's angry with himself for his stupid behavior.
跟踪,gēnzōng,follow somebody's tracks; tail; shadow,我们在跟踪那条狗。,Wǒmen zài gēnzōng nà tiáo gǒu.,We're following that dog.
绑架,bǎngjià,kidnap; stalking,,,
客户,kèhù,customer; account; client,他正在接待客户。,Tā zhèng zài jiēdài kèhù.,He's receiving clients.
将军,jiāngjūn,a general (military officer),他乃是一名将军。,Tā nǎi shì yī míng jiāngjūn.,He is a general.
州,zhōu,province; sub-prefecture; (United States) state,我 哥哥 要 跟 我 一 起 去 苏州。,Wǒ gēge yào gēn wǒ yī qǐ chī Sūzhōu.,I am going with my older brother to Suzhou.
毫无,háo wú,not at all; completely without; not in the least,,,
逮捕,dàibǔ,to arrest; to capture,他被逮捕了。,Tā bèi dàibǔ le.,He's been put under arrest.
成员,chéngyuán,member,各个成员很团结。,Gègè chéngyuán hěn tuánjié.,All the members get along well together.
监视,jiānshì,oversee; to monitor,他正在监视系统的状态。,Tā zhèng zài jiānshì xìtǒng de zhuàngtài.,He is monitoring the condition of the system.
警告,jǐnggào,to warn; admonish,老师警告小明不能打同学。,Lǎoshī jǐnggào Xiǎo Míng bù néng dǎ tóngxué.,The teacher warned Xiao Ming not to hit other classmates.
尝试,chángshì,to try; attempt,,,
搭,dā,to erect; to build; travel by (car plane etc.); to hang; to join,他在搭帐篷。,Tā zài dā zhàngpéng.,He's putting up a tent.
搭档,dādàng,team up; cooperate; work together,,,
对付,duìfu,to handle; deal with,,,
荣幸,róngxìng,honored,,,
队伍,duìwu,ranks; troops,这支队伍很有纪律。,Zhè zhī duìwu hěn yǒu jìlǜ.,This army is very disciplined.
同志,tóngzhì,comrade; gay (slang),那位同志是谁？,Nà wèi tóngzhì shì shuí?,Who is that person over there?
偶像,ǒuxiàng,Idol,,,
军队,jūnduì,army troops,军队为国家服务。,Jūnduì wèi guójiā fúwù.,An army serves its country.
侦探,zhēntàn,detective,,,
确保,quèbǎo,ensure; guarantee,请确保安全生产。,Qǐng quèbǎo ānquán shēngchǎn.,Please ensure safe production.
耍,shuǎ,play/mess around with; juggle,孩子们在公园里玩耍。,Háizimen zài gōngyuán lǐ wánshuǎ.,The children are playing in the park.
战斗,zhàndòu,to fight; to battle; to struggle,,,
展示,zhǎnshì,open up; reveal; to display,他向我们展示商品。,Tā xiàng wǒmen zhǎnshì shāngpǐn.,He showed us the goods.
进展,jìnzhǎn,make progress; development; make headway,工作进展得很顺利。,Gōngzuò jìnzhǎn de hěn shùnlì.,The project is going smoothly.
乐意,lèyì,be happy/willing do something; content; satisfied,,,
丢三落四,diūsān làsì,forgetful; scatterbrained,,,
解雇,jiěgù,fire; lay off; dismiss from,,,
时光,shíguāng,time; era; period of time,他们在回忆过去的美好时光。,Tāmen zài huíyì guòqù de měihǎo shíguāng.,They're remembering happy times in their past.
无辜,wúgū,innocent,孩子觉得自己很无辜。,Háizi juéde zìjǐ hěn wúgū.,The child felt he had been being wronged.
恐惧,kǒngjù,fear; dread; phobia,,,
惊讶,jīngyà,surprised; astonished; astound,邓 先生 感到 很 惊讶。,Dèng xiānsheng gǎndào hěn jīngyà.,Mr. Deng feels surprised.
事业,shìyè,undertaking; project; cause; enterprise,我们的事业越来越好。,Wǒmen de shìyè yuèláiyuèhǎo.,Our business is getting better and better.
不可思议,bùkěsīyì,unimaginable; inconceivable,,,
案件,ànjiàn,legal case; judicial case,这个案件涉及到很多人。,Zhège ànjiàn shèjí dào hěn duō rén.,Many people are involved in this case.
档案,dàng'àn,file; record; archive,这里存放了很多档案。,Zhèli cúnfàngle hěn duō dàng'àn.,A lot of archives are kept here.  ((A large numbers of files are stored here.))
协议,xiéyì,agreement; pact; protocol,进入公司要签署劳动协议。,Jìnrù gōngsī yào qiānshǔ láodòng xiéyì.,To join a company one must sign a labor contract.
抢劫,qiǎngjié,rob; looting,抢劫是一种犯罪。,Qiǎngjié shì yī zhǒng fànzuì.,Robbery is a crime.
代价,dàijià,price; cost; expense,,,
背叛,bèipàn,betray; forsake,,,
天堂,tiāntáng,paradise; heaven,欧洲是艺术的天堂。,Ōuzhōu shì yìshù de tiāntáng.,Europe is heaven for the arts.
释放,shìfàng,release; set free; liberate (a prisoner),,,
执行,zhíxíng,implementation; carry out; execute,士兵在执行一项任务。,Shìbīng zài zhíxíng yī xiàng rènwu.,The soldiers are on a mission.
报警,bàojǐng,report (an incident) to the police,他一报警，警察就迅速来了。,Tā yī bàojǐng jǐngchá jiù xùnsù lái le.,As soon as he reported the incident to the police the police came rapidly.
折,zhé,to break; to fracture; convert into; to fold,这家商店在打折。,Zhè jiā shāngdiàn zài dǎzhé.,This shop is giving discounts.
折磨,zhémo,persecute; to torture,,,
卷,juǎn,(mw for tapes); to roll (up); to coil;,我 午餐 常常 吃 卷饼。,Wǒ wǔcān chángcháng chī juǎnbǐng.,I often have crepe-wraps for lunch.
艘,sōu,(mw for boats and ships),这是一艘货船。,Zhè shì yī sōu huòchuán.,This is a cargo ship.
罪犯,zuìfàn,criminal,罪犯逃走了。,Zuìfàn táozǒu le.,The criminal escaped.
情报,qíngbào,intelligence; information-gathering,,,
刺,cì,thorn; to sting; to prick; pierce; stab,玫瑰有刺。,Méigui yǒu cì.,Roses have thorns.
暴力,bàolì,violence; (use) force,家庭暴力是伦理问题。,Jiātíng bàolì shì lúnlǐ wèntí.,Domestic violence is an ethical issue.
事故,shìgù,accident,这是一次事故。,Zhè shì yí cì shìgù.,There was an accident.
神经,shénjīng,nerve,脊髓是神经中枢。,Jǐsuǐ shì shénjīng zhōngshū.,The spinal cord is the center of nerves.
牺牲,xīshēng,sacrifice (one's life etc.),军人为国牺牲。,Jūnrén wèi guó xīshēng.,The soldiers died for their country.
愤怒,fènnù,angry; indignant; furious; anger; indignation; wrath; ire,,,
婴儿,yīng'ér,baby infant,婴儿喜欢妈妈的气息。,Yīng'ér xǐhuan māma de qìxī.,The baby likes its mother's smell.
塔,tǎ,pagoda; tower,她的 公寓 在 东方明珠塔 附 近。,Tāde gōngyù zài dōngfāng míngzhū tǎ fù jìn.,Her apartment is near the Oriental Pearl Tower.
信仰,xìnyǎng,firm belief; faith; believe in (a religion),他们信仰什么宗教?,Tāmen xìnyǎng shénme zōngjiào?,What religion do they believe in?
魔鬼,móguǐ,devil; demon; monster,她装扮成魔鬼。,Tā zhuāngbàn chéng móguǐ.,She's dressed as the devil.
孤独,gūdú,lonely; solitary,我 感到 很 孤独。,Wǒ gǎndào hěn gūdú.,I feel lonely.
惩罚,chéngfá,penalty; punishment; to punish; to penalize,他受到了惩罚。,Tā shòudàole chéngfá.,He's been punished.
神奇,shénqí,miraculous; magical; mystical,这 是 个 神奇的 地方 。,Zhè shì gè shénqíde dìfang.,This is an amazing place.
磅,bàng,pound; weigh; scale,她瘦了十磅。,Tā shòule shí bàng.,She's lost ten pounds.
承诺,chéngnuò,to promise; to undertake,他承诺，上述说的话是真的。,Tā chéngnuò shàngshù shuō de huà shì zhēn de.,He promised that what he said above is true.
间谍,jiàndié,a spy; intelligence agent,他是一个间谍。,Tā shì yī gè jiàndié.,He's a spy.
确信,quèxìn,confident; be certain of; to firmly believe,,,
哼,hēng,groan; snort; to hum; croon,她快乐的哼着曲子。,Tā kuàilè de hēngzhe qǔzi.,She's merrily humming a song.
尴尬,gāngà,awkward; embarrassed,没钱让我很尴尬。,Méi qián ràng wǒ hěn gāngà.,Being poor embarrasses me.
生物,shēngwù,organism; living creature; life form,他在观察微生物。,Tā zài guānchá wēishēngwù.,He's observing microorganisms.
能量,néngliàng,energy; capabilities,,,
清醒,qīngxǐng,clear-headed; sober; regain consciousness,病人的意识还没有清醒。,Bìngrén de yìshi hái méiyǒu qīngxǐng.,The patient hasn't regained consciousness yet.
指望,zhǐwang,hope for; count on; hope,,,
染,rǎn,dye; to catch (a disease),现在时兴染发。,Xiànzài shíxīng rǎnfà.,Dying hair has become fashionable now.
感染,gǎnrǎn,infection; infect; influence,,,
抛弃,pāoqì,discard; abandon; dump (sb),他被儿女抛弃了。,Tā bèi érnǚ pāoqì le.,He has been deserted by his children.
美妙,měimiào,beautiful (when describing a work of art); wonderful; splendid,,,
揍,zòu,(informal) beat; hit; (regional) smash; break,她一拳就揍倒了他。,Tā yī quán jiù zòudǎole tā.,She punched him once and he fell over.
擅长,shàncháng,be good at; be expert in,他擅长滑雪。,Tā shàncháng huáxuě.,He's good at skiing.
忍受,rěnshòu,to bear; endure; tolerate,,,
动手,dòngshǒu,get to work; to touch; strike a blow,,,
清理,qīnglǐ,cleanup; put in order; check up,她在清理灶台。,Tā zài qīnglǐ zàotái.,She's cleaning the range top.
完毕,wánbì,finish; end; complete,我的新家装修完毕。,Wǒ de xīn jiā zhuāngxiū wánbì.,The interior of my new house has been completed.
机构,jīgòu,structure; organization; institution,这是一家文化交流的机构。,Zhè shì yī jiā wénhuà jiāoliú de jīgòu.,This is a cultural exchange organization.
即将,jíjiāng,will shortly; soon; be on the verge of,政府即将推出新政策。,Zhèngfǔ jíjiāng tuīchū xīn zhèngcè.,The government will put out a new policy soon.
钻石,zuànshí,diamond,这颗钻石是真的。,Zhè kē zuànshí shì zhēn de.,This diamond is real.
艰难,jiānnán,difficult; arduous,他们不畏艰难向前走。,Tāmen bùwèi jiānnán xiàngqián zǒu.,They moved forward unafraid of the hardships.
坦白,tǎnbái,honest; forthcoming; to confess,坦白说，我喜欢你。,Tǎnbái shuō wǒ xǐhuan nǐ.,To speak frankly I like you.
慈善,císhàn,philanthropic; benevolent; charitable,,,
痕迹,hénjì,vestige; trace,,,
区域,qūyù,area; region; district,,,
镜头,jìngtóu,camera shot (in a movie etc.); scene; camera lens,请大家面对镜头。,Qǐng dàjiā miànduì jìngtóu.,Everyone please face the camera.
联盟,liánméng,alliance; union; coalition,他们结成了政治联盟。,Tāmen jiéchéngle zhèngzhì liánméng.,They formed a political alliance.
审判,shěnpàn,put (someone) to trial; to try somebody,法官依据法律来审判。,Fǎguān yījù fǎlǜ lái shěnpàn.,The judge tries cases in accordance with the law.
基地,jīdì,base (of operations),这里是一个军事基地。,Zhèlǐ shì yí gè jūnshì jīdì.,Here is a military base.
嫉妒,jídù,to be jealous; to envy covet; to hate; to begrudge,,,
摇滚,yáogǔn,rock and roll,摇滚乐是西洋音乐的一种。,Yáogǔnyuè shì Xīyáng yīnyuè de yī zhǒng.,Rock and roll is one form of Western music.
保姆,bǎomǔ,nanny; housekeeper,,,
打架,dǎ jià,to fight; scuffle; to come to blows,两个男孩在打架。,Liǎng gè nánháir zài dǎjià.,The two boys are fighting.
天赋,tiānfù,natural talent,,,
打击,dǎjī,to strike; to hit; to attack,他很坚强可以承受任何打击。,Tā hěn jiānqiáng kěyǐ chéngshòu rènhé dǎjī.,He is very strong and can take any attack.
类似,lèisì,similar; analogous,甲类似于英文里的“A”。,Jiǎ lèisì yú Yīngwén lǐ de “A”.,"Chinese ""甲"" (jia) is analogous to ""A"" in English."
激情,jīqíng,passion; strong emotion; fervor; enthusiasm,,,
注射,zhùshè,injection; inject (medicine),注射疫苗，防止瘟疫。,Zhùshè yìmiáo fángzhǐ wēnyì.,Get vaccinated to prevent the spread of the epidemic.
转移,zhuǎnyí,to shift; divert; migrate,,,
摆脱,bǎituō,break away; free oneself from; cast off,她摆脱了坏人的跟踪。,Tā bǎituō le huàirén de gēnzōng.,She shook off the bad guy's surveillance.
助手,zhùshǒu,assistant; helper,那个教授需要助手。,Nèige jiàoshòu xūyào zhùshǒu.,That professor needs assistants.
保密,bǎo mì,keep secret/confidential,这件事情绝对要保密。,Zhèijiàn shìqing juéduì yào bǎomì.,This matter must absolutely be kept confidential.
栋,dòng,roof beam; (mw for buildings),这栋楼很高。,Zhè dòng lóu hěn gāo.,This building is very high.
迷人,mírén,charming; enchanting; cute,秋日呈现出迷人的景色。,Qiūrì chéngxiàn chū mírén de jǐngsè.,Autumn presents some stunning scenery.
除,chú,besides; except; remove; to divide (mathematics),他正在除雪。,Tā zhèng zài chú xuě.,He is removing the snow.
开除,kāichú,expel; to discharge; to kick out,,,
仪式,yíshì,ceremony,他们的结婚仪式在户外举行。,Tāmen de jiéhūn yíshì zài hùwài jǔxíng.,Their wedding ceremony was held outdoors.
混乱,hùnluàn,confusion; chaotic,,,
联络,liánluò,communication; to contact,保持联络！,Bǎochí liánluò!,Keep in touch!
癌症,áizhèng,cancer,她得了癌症。,Tā déle áizhèng.,She's got cancer.
剑,jiàn,sword,,,
天才,tiāncái,talent; gift; a genius; talented,这件事我今天才知道。,Zhè jiàn shì wǒ jīntiān cái zhīdào.,I only found out about this today.
发射,fāshè,to launch; to shoot (a projectile); to fire (a rocket),美军发射了一枚飞弹。,Měijūn fāshè le yīméi fēidàn.,The American troops launched a missile.
生存,shēngcún,exist; survive,他在孤岛上生存了三年。,Tā zài gūdǎo shàng shēngcún le sānnián.,He survived on a deserted island for 3 years.
结局,jiéjú,conclusion; ending,,,
非法,fēifǎ,illegal,有的非法移民持假护照闯关。,Yǒu de fēifǎ yímín chí jiǎ hùzhào chuǎngguān.,Some illegal immigrants go through customs with fake passports.
人家,rénjiā,other people; others; they; I; family; household,这里有几户人家。,Zhèli yǒu jǐ hù rénjiā.,There are a few households here.
动机,dòngjī,motive; motivation; intention,,,
欺骗,qīpiàn,deceive; to cheat; to dupe,你欺骗了我？,Nǐ qīpiànle wǒ?,Have you lied to me?
并非,bìngfēi,really isn't,,,
人质,rénzhì,hostage,,,
扮演,bànyǎn,play the part of; act,她在扮演一个小妖精。,Tā zài bànyǎn yī gè xiǎo yāojing.,She's pretending to be an evil spirit.
宇宙,yǔzhòu,universe; cosmos,宇宙到底有多大？,Yǔzhòu dàodǐ yǒu duō dà?,How big is the universe?
剧本,jùběn,script for a play; opera; movie; etc,,,
证实,zhèngshí,confirm; verify,,,
被告,bèigào,defendant,,,
扣,kòu,to fasten; to button; button; buckle; knot; to arrest; to confiscate; to deduct (money); discount; to knock; put upside down; to smash or spike (a ball); to cover (with a bowl etc); fig. to tag a label on sb,他在扣纽扣。,Tā zài kòu niǔkòu.,He's buttoning his clothes.
时机,shíjī,opportune time; opportunity,,,
辩护,biànhù,speak in defense of; argue in favor of; defend,,,
起码,qǐmǎ,at the minimum; at the very least,,,
隐瞒,yǐnmán,conceal; hide; (a taboo subject); cover up,,,
宁愿,nìngyuàn,would rather; better,,,
社区,shèqū,community,他为社区服务。,Tā wèi shèqū fúwù.,He serves the community.
助理,zhùlǐ,assistant,,,
渴望,kěwàng,to thirst for; to long for; to yearn for,,,
溜,liū,slip away; to skate; to glide,罗 先生 更 喜欢 吃 醋溜白菜。,Luó xiānsheng gèng xǐhuan chī cùliù báicài.,Mr. Luo prefers to eat sour pork and cabbage.
太空,tàikōng,outer space,太空船顺利返回地球。,Yǔzhòu fēichuán shùnlì fǎnhuí dìqiú.,The spaceship returned to Earth without difficulty.
毁灭,huǐmiè,perish; ruin; destroy,那个国家有毁灭性的武器。,Nèige guójiā yǒu huǐmièxìng de wǔqì.,That nation owns weapons of mass destruction.
眼神,yǎnshén,expression or emotion showing in one's eyes,,,
古怪,gǔguài,eccentric; grotesque; oddly,,,
进攻,jìngōng,attack (military); assault,,,
报复,bàofù,retaliate; revenge,,,
荒谬,huāngmiù,ridiculous; nonsensical,你的话很荒谬。,Nǐ de huà hěn huāngmiù.,What you're saying is absurd.
拨,bō,to dial; move with a hand/foot; stir; poke; allocate (money),这部手机可以拨打国际电话。,Zhè bù shǒujī kěyǐ bōdǎ guójì diànhuà.,This cell phone can make international calls.
卫星,wèixīng,satellite,何谓人造卫星？,Héwèi rénzào wèixīng?,"What does ""man-made satellite"" mean?"
期望,qīwàng,hope; expectation,,,
嘲笑,cháoxiào,jeer; mock; scoff,他们在嘲笑她。,Tāmen zài cháoxiào tā.,They're laughing at her.
冒犯,màofàn,to offend,,,
娃娃,wáwa,baby; child; doll,她在玩娃娃。,Tā zài wán wáwa.,She's playing with her dolls.
达成,dá chéng,to reach (an agreement); achieve,,,
夫妇,fūfù,married couple; husband and wife,这对老夫妇很恩爱。,Zhè duì lǎo fūfù hěn ēn'ài.,The old couple love each other very much.
新娘,xīnniáng,bride,新郎牵着新娘的手。,Xīnláng qiānzhe xīnniáng de shǒu.,The bridegroom is holding the bride's hand.
竞选,jìngxuǎn,run for (electoral) office; take part in an election,美国每四年就竞选一次总统。,Měiguó měi sì nián jiù jìngxuǎn yīcì zǒngtǒng.,The President is elected every four years in the US.
亲密,qīnmì,intimate; close; familiarity,他们亲密的拥抱在一起。,Tāmen qīnmì de yōngbào zài yīqǐ.,They embraced each other lovingly.
割,gē,to cut (apart/off),收割机在田里割小麦。,Shōugējī zài tián lǐ gē xiǎomài.,The harvester is reaping the wheat in the field.
制服,zhìfú,uniform; to subdue; to bring under control,,,
直播,zhíbō,live broadcast (not recorded),,,
崩溃,bēngkuì,collapse; crumble; fall apart,她几乎崩溃了。,Tā jīhū bēngkuì le.,She's on the brink of collapse.
宗教,zōngjiào,religion,他们信仰什么宗教?,Tāmen xìnyǎng shénme zōngjiào?,What religion do they believe in?
乘,chéng,to ride; to mount; make use of; multiply,她在乘公共汽车。,Tā zài chéng gōnggòng qìchē.,She's taking a bus.
陷入,xiànrù,sink into; get caught up in; land in (a predicament),他陷入了险境。,Tā xiànrùle xiǎnjìng.,He's in danger.
回报,huíbào,repayment; payback,,,
试验,shìyàn,experiment; test,这次试验的数据很可信。,Zhècì shìyàn de shùjù hěn kěxìn.,The data from this experiment is reliable.
异常,yìcháng,exceptional; abnormal,这里没有异常事故发生。,Zhèli méiyǒu yìcháng shìgù fāshēng.,No unusual things ever happen here.
疾病,jíbìng,disease; illness; sickness; ailment,肥胖容易引起各种疾病。,Féipàng róngyì yǐnqǐ gè zhǒng jíbìng.,Obesity can bring about a range of illnesses.
展现,zhǎnxiàn,come out; emerge; express; show,,,
强迫,qiǎngpò,compel; to force,,,
暗示,ànshì,drop a hint; suggest,,,
当事人,dāngshìrén,persons involved or implicated; party (to an affair),,,
绝望,jué wàng,desperation; forlorn; hopeless,,,
沮丧,jǔsàng,dejected; depressed; dispirited,她感到很沮丧。,Tā gǎndào hěn jǔsàng.,She feels frustrated.
灾难,zāinàn,disaster; catastrophe,这真是一场灾难。,Zhè zhēn shì yī chǎng zāinàn.,This is really a disaster.
正义,zhèngyì,justice; righteous,法律维护正义。,Fǎlǜ wéihù zhèngyì.,The law upholds justice.
荣誉,róngyù,honor; glory,她获得了很多荣誉勋章。,Tā huòdéle hěn duō róngyù xūnzhāng.,She's received many medals of honor.
技巧,jìqiǎo,skill; technique,,,
提议,tíyì,propose; suggest,,,
中央,zhōngyāng,central; middle; center,广场的中央有一个喷水池。,Guǎngchǎng de zhōngyāng yǒu yī gè pēnshuǐchí.,In the center of the square is a fountain.
即便,jíbiàn,even if; even though,,,
机密,jīmì,secret; classified (information),他在盗窃国家机密。,Tā zài dàoqiè guójiā jīmì.,He is stealing national secrets.
忠诚,zhōngchéng,honest; loyalty; devoted,,,
走廊,zǒuláng,corridor; hallway,走廊里没人。,Zǒuláng lǐ méi rén.,The corridor is empty.
症状,zhèngzhuàng,symptom (of an illness),这是花粉过敏的症状。,Zhè shì huāfěn guòmǐn de zhèngzhuàng.,This is a symptom of a pollen allergy.
当初,dāngchū,at that time; at the outset; originally,,,
系列,xìliè,series,他提出一系列的问题。,Tā tíchū yī xìliè de wèntí.,He asked a series of questions.
保重,bǎozhòng,take care (of oneself),,,
震惊,zhènjīng,shock; astonish; amaze,,,
反抗,fǎnkàng,resist; to revolt,,,
心灵,xīnlíng,heart; soul; smart; quick-witted,,,
掩护,yǎnhù,cover; shield; screen,,,
活力,huólì,energy; vitality; vigor,她充满了青春的活力。,Tā chōngmǎnle qīngchūn de huólì.,She's full of youth and vigor.
天生,tiānshēng,innate; inherent; natural,,,
枚,méi,(mw for coins rings medals),这枚钻戒的形状很特别。,Zhè méi zuànjiè de xíngzhuàng hěn tèbié.,The shape of this diamond is very unique.
不止,bùzhǐ,incessantly; more than,,,
顾问,gùwèn,adviser; consultant,,,
障碍,zhàng'ài,barrier; obstacle,她骑马越过了障碍。,Tā qímǎ yuèguòle zhàng'ài.,She jumped over the barricade on her horse.
危机,wēijī,crisis,公司遇到了危机。,Gōngsī yùdàole wēijī.,The company is facing a crisis.
维持,wéichí,maintain; preserve,警察维持社会治安。,Jǐngchá wéichí shèhuì zhì'ān.,The police maintain social order.  ((Police maintain the social order.))
保守,bǎoshǒu,conservative (ideas estimates politically etc.); to guard; to keep,,,
主管,zhǔguǎn,person in charge of (a position etc.); preside over; Chief Operating Officer (COO),她的职务是部门主管。,Tā de zhíwù shì bùmén zhǔguǎn.,Her position is division manager.
主义,zhǔyì,-ism; ideology,马克思提出共产主义。,Mǎkèsī tíchū gòngchǎnzhǔyì.,Marx proposed Communism.
罐,guàn,can; jar; pot; pitcher; jug,我喜欢吃罐头食品。,Wǒ xǐhuan chī guàntou shípǐn.,I like eating canned foods.
视频,shìpín,video,他在换电视频道。,Tā zài huàn diànshì píndào.,He's changing the TV channel.
治安,zhì'ān,law and order; public security,警察维持社会治安。,Jǐngchá wéichí shèhuì zhì'ān.,The police maintain social order.  ((Police maintain the social order.))
标记,biāojì,sign; mark; symbol,,,
出卖,chūmài,sell; betray; sell out,,,
昏迷,hūnmí,lose consciousness; be in a coma,,,
凌晨,língchén,early in the morning,,,
侮辱,wǔrǔ,to insult; humiliate,他受到了侮辱。,Tā shòudàole wǔrǔ.,He was insulted.
暴露,bàolù,expose; reveal; lay bare,有些人一旦掌握权力就会暴露本性。,Yǒuxiē rén yídàn zhǎngwò quánlì jiù huì bàolù běnxìng.,There are cases where people who seize power undergo personality changes.
绅士,shēnshì,gentleman,,,
公民,gōngmín,citizen,公民有言论自由。,Gōngmín yǒu yánlùn zìyóu.,Citizens have freedom of speech.
残忍,cánrěn,brutal; bloody; merciless,,,
造型,zàoxíng,make a model; to mold,,,
迹象,jìxiàng,mark; indication; sign,,,
神圣,shénshèng,divine; holy; sacred,,,
航空,hángkōng,aviation,你可以购买航空保险。,Nǐ kěyǐ gòumǎi hángkōng bǎoxiǎn.,You can buy aviation insurance.
仓库,cāngkù,depot; storehouse; warehouse,他将货物移到仓库。,Tā jiāng huòwù yí dào cāngkù.,He's moved the goods to the warehouse.
码头,mǎtou,dock; wharf,这里是卸货码头。,Zhèli shì xièhuò mǎtou.,This is the wharf for unloading goods.
本人,běnrén,I; me; myself; oneself; in person,本人 认为 这 个 课本 不 好。,Běnrén rènwéi zhè gè kèběn bù hǎo.,In my opinion this textbook is not good.
大不了,dàbuliǎo,at the worst; if worst comes to worst; serious alarming,,,
补偿,bǔcháng,compensation; make up,,,
冲动,chōngdòng,impulsive; act on impulse,,,
